,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
10,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8420121502131,None,296.8420121502131,None,296.8420121502131,None,2.0,4.660734687000513,296.8420121502131,None,296.8420121502131,None,1.0,6.717016629176214,301.043646144215,None,296.8420121502131,None,1.0,7.555962002137676,303.1113258970436,None,296.8420121502131,None,space,0.2917473369743675,7.581392056774348,None,296.8420121502131,None,296.8420121502131,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
11,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.7454602390062,None,304.7454602390062,None,304.7454602390062,None,5.0,3.757109184982255,304.7454602390062,None,304.7454602390062,None,4.0,7.480551778106019,308.04688326921314,None,304.7454602390062,None,1.0,9.953477755887434,311.78020074707456,None,304.7454602390062,None,space,1.2775634329300374,9.974640619708223,None,304.7454602390062,None,304.7454602390062,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
12,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0355174210854,None,316.0355174210854,None,316.0355174210854,None,1.0,2.628280498087406,316.0355174210854,None,316.0355174210854,None,1.0,3.350436106091365,318.2159753190353,None,316.0355174210854,None,1.0,4.056422722060233,318.94900931813754,None,316.0355174210854,None,space,0.9403325361199676,4.079731195699424,None,316.0355174210854,None,316.0355174210854,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
13,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.1164597000461,None,321.1164597000461,None,321.1164597000461,None,4.0,5.060970613965765,321.1164597000461,None,321.1164597000461,None,2.0,15.3356552249752,325.7181846140884,None,321.1164597000461,None,1.0,17.07519209710881,336.0047346751672,None,321.1164597000461,None,space,3.1779202928300947,17.10081174154766,None,321.1164597000461,None,321.1164597000461,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
14,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.43911548610777,None,341.43911548610777,None,341.43911548610777,None,1.0,2.26182786305435,341.43911548610777,None,341.43911548610777,None,1.0,2.9510492340195924,343.240643219091,None,341.43911548610777,None,1.0,3.623473956948146,343.9407100931276,None,341.43911548610777,None,space,0.9498471568804234,3.648747700965032,None,341.43911548610777,None,341.43911548610777,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
15,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0736467901152,None,346.0736467901152,None,346.0736467901152,None,3.0,4.02897489303723,346.0736467901152,None,346.0736467901152,None,4.0,7.819797568954527,349.64282386610284,None,346.0736467901152,None,1.0,9.02388881216757,351.90926168719307,None,346.0736467901152,None,space,1.4653802290558815,9.050609988626093,None,346.0736467901152,None,346.0736467901152,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
16,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.6104630581103,None,356.6104630581103,None,356.6104630581103,None,1.0,2.011939772870392,356.6104630581103,None,356.6104630581103,None,1.0,2.6336865678895265,358.1613538439851,None,356.6104630581103,None,1.0,3.272457864833996,358.7953555681743,None,356.6104630581103,None,space,1.0410468399059027,3.2973112578038126,None,356.6104630581103,None,356.6104630581103,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
17,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9782812020276,None,360.9782812020276,None,360.9782812020276,None,4.0,3.179965703049674,360.9782812020276,None,360.9782812020276,None,6.0,12.805541191948578,363.713919662172,None,360.9782812020276,None,2.0,14.84392114612274,365.2467447191011,None,360.9782812020276,None,space,0.6947312969714403,14.87116756173782,None,360.9782812020276,None,360.9782812020276,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
18,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.5829079451505,None,376.5829079451505,None,376.5829079451505,None,4.0,3.176536354003474,376.5829079451505,None,376.5829079451505,None,4.0,6.316268211929128,379.3020811250899,None,376.5829079451505,None,1.0,8.323837182018906,381.78513357019983,None,376.5829079451505,None,space,0.5684083860833198,8.346864954568446,None,376.5829079451505,None,376.5829079451505,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
19,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.5525658910629,None,385.5525658910629,None,385.5525658910629,None,1.0,2.945061478065327,385.5525658910629,None,385.5525658910629,None,1.0,3.5689055281691253,388.03835529717617,None,385.5525658910629,None,1.0,4.2069702439475805,388.670684923185,None,385.5525658910629,None,space,0.8201752500608563,4.233919785823673,None,385.5525658910629,None,385.5525658910629,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
20,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.63781505217776,None,390.63781505217776,None,390.63781505217776,None,3.0,7.075167192146182,390.63781505217776,None,390.63781505217776,None,4.0,16.58353598206304,397.2569550131448,None,390.63781505217776,None,3.0,19.356349863111973,406.77653610217385,None,390.63781505217776,None,space,2.064958893926814,17.680102004669607,None,390.63781505217776,None,390.63781505217776,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.410872801207,None,410.410872801207,None,410.410872801207,None,4.0,5.627944981912151,410.410872801207,None,410.410872801207,None,3.0,20.87261632806621,415.5791591971647,None,410.410872801207,None,1.0,22.911397262010723,430.8341342071071,None,410.410872801207,None,space,1.017348937923089,22.936103527667,None,410.410872801207,None,410.410872801207,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.385097769089,None,434.385097769089,None,434.385097769089,None,5.0,4.815428470959887,434.385097769089,None,434.385097769089,None,6.0,6.055756296031177,438.7540406552144,None,434.385097769089,None,4.0,9.929323146119714,440.00415151007473,None,434.385097769089,None,space,3.855370513861999,7.7563345287926495,None,434.385097769089,None,434.385097769089,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.02133830613457,None,446.02133830613457,None,446.02133830613457,None,5.0,7.847739444114268,446.02133830613457,None,446.02133830613457,None,5.0,9.354419591836631,453.424613977084,None,446.02133830613457,None,1.0,10.493797928094864,454.9423357970081,None,446.02133830613457,None,space,0.7625342980027199,10.519981157733127,None,446.02133830613457,None,446.02133830613457,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.3247172641568,None,457.3247172641568,None,457.3247172641568,None,1.0,2.1152805311139677,457.3247172641568,None,457.3247172641568,None,1.0,2.737955729942769,458.9934846071992,None,457.3247172641568,None,1.0,3.377683114958927,459.6256616890896,None,457.3247172641568,None,space,0.8256520538125187,3.405189272714779,None,457.3247172641568,None,457.3247172641568,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.5763797501568,None,461.5763797501568,None,461.5763797501568,None,5.0,5.097648886963725,461.5763797501568,None,461.5763797501568,None,6.0,19.924908739048988,466.22856756602414,None,461.5763797501568,None,2.0,23.1315736528486,481.0660828240216,None,461.5763797501568,None,space,2.240413358900696,21.9933492988348,None,461.5763797501568,None,461.5763797501568,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.86737686302513,None,485.86737686302513,None,485.86737686302513,None,1.0,2.5278085621539503,485.86737686302513,None,485.86737686302513,None,1.0,3.182680208934471,487.93502238113433,None,485.86737686302513,None,1.0,3.788908472983167,488.602181754075,None,485.86737686302513,None,space,0.56311872205697,3.8132410168182105,None,485.86737686302513,None,485.86737686302513,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.2520912052132,None,490.2520912052132,None,490.2520912052132,None,5.0,4.681227244902402,490.2520912052132,None,490.2520912052132,None,6.0,6.270907178986818,494.4878832590766,None,490.2520912052132,None,2.0,7.676483274903148,496.0866738860496,None,490.2520912052132,None,space,1.7977301329374311,7.70488958992064,None,490.2520912052132,None,490.2520912052132,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.77189262304455,None,499.77189262304455,None,499.77189262304455,None,5.0,4.048242055112496,499.77189262304455,None,499.77189262304455,None,6.0,4.7381774159148335,503.37456885701977,None,499.77189262304455,None,5.0,6.842719695996493,504.07413409114815,None,499.77189262304455,None,space,3.647213716059923,6.870363174704835,None,499.77189262304455,None,499.77189262304455,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.3248670180328,None,510.3248670180328,None,510.3248670180328,None,1.0,1.6818840350024402,510.3248670180328,None,510.3248670180328,None,1.0,2.4372028501238674,511.55865261517465,None,510.3248670180328,None,1.0,3.744337137090042,512.3257161080837,None,510.3248670180328,None,space,0.4905481610912829,3.773203123593703,None,510.3248670180328,None,510.3248670180328,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6268118240405,None,514.6268118240405,None,514.6268118240405,None,3.0,2.293177994899452,514.6268118240405,None,514.6268118240405,None,3.0,4.483961844118312,516.4599331640638,None,514.6268118240405,None,1.0,6.289127851137891,518.6607721180189,None,514.6268118240405,None,space,1.00778214703314,6.315122975734994,None,514.6268118240405,None,514.6268118240405,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.9945365001913,None,521.9945365001913,None,521.9945365001913,None,4.0,7.629320100881159,521.9945365001913,None,521.9945365001913,None,5.0,8.418487344868481,529.1645676509943,None,521.9945365001913,None,2.0,10.523161506978797,529.9640935391653,None,521.9945365001913,None,space,0.4610350478906184,10.547073188703507,None,521.9945365001913,None,521.9945365001913,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0320867320988,None,533.0320867320988,None,533.0320867320988,None,6.0,6.143874424044043,533.0320867320988,None,533.0320867320988,None,7.0,5.316573872929439,536.332677278202,None,533.0320867320988,None,6.0,8.054679027060047,537.9004919871222,None,533.0320867320988,None,space,0.8903966131620109,8.0801339908503,None,533.0320867320988,None,533.0320867320988,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0180850261822,None,542.0180850261822,None,542.0180850261822,None,3.0,3.0984235198702663,542.0180850261822,None,542.0180850261822,None,3.0,5.487159206066281,544.6692850561813,None,542.0180850261822,None,1.0,6.526468720054254,547.0695165111683,None,542.0180850261822,None,space,0.7414453260134906,6.555415412643924,None,542.0180850261822,None,542.0180850261822,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.3543433861341,None,549.3543433861341,None,549.3543433861341,None,1.0,2.5291527749504894,549.3543433861341,None,549.3543433861341,None,1.0,3.1519613249693066,551.4224419130478,None,549.3543433861341,None,1.0,3.793183275032789,552.0708070870023,None,549.3543433861341,None,space,0.6844812170602381,3.8202892066910863,None,549.3543433861341,None,549.3543433861341,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.9052278941963,None,553.9052278941963,None,553.9052278941963,None,5.0,4.4455830252263695,553.9052278941963,None,553.9052278941963,None,7.0,5.868314657825977,557.8911370090209,None,553.9052278941963,None,6.0,7.172841498861089,559.323352567153,None,553.9052278941963,None,space,1.133416558150202,7.199517867760733,None,553.9052278941963,None,553.9052278941963,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.2904483810998,None,562.2904483810998,None,562.2904483810998,None,7.0,2.6634319978766143,562.2904483810998,None,562.2904483810998,None,7.0,3.3849078121129423,564.4921829621308,None,562.2904483810998,None,4.0,6.291794737102464,565.225823343033,None,562.2904483810998,None,space,1.2623063100036234,6.317229520529509,None,562.2904483810998,None,562.2904483810998,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.8769537350163,None,569.8769537350163,None,569.8769537350163,None,1.0,1.6136453240178523,569.8769537350163,None,569.8769537350163,None,1.0,2.302877116017044,571.0439443769865,None,569.8769537350163,None,1.0,3.5421504341065884,571.7432800051756,None,569.8769537350163,None,space,0.6831142590381205,3.570472929859534,None,569.8769537350163,None,569.8769537350163,None,,,,,,,,,1,2022_Apr_12_1501,SAR-soap,2021.1.2,59.91871416959168,
