,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
0,,,,,,,,,,,,,,,,,14.668187575996852,None,17.23731139296433,None,25.88863678998314,None,space,34.249509811983444,30.856591343996115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,65.60106146999169,None,65.60106146999169,None,78.42210174398497,None,78.42210174398497,None,112.4161851159879,None,112.4161851159879,None,112.4161851159879,None,space,42.16997122904286,112.4161851159879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
2,Demo 1,demo/Demo_IMG_0974.jpg,demo,Demo_IMG_0974.jpg,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4161851159879,None,154.61581111396663,None,159.0959406219772,None,159.0959406219772,None,159.0959406219772,None,4.0,32.937633824010845,159.0959406219772,None,159.0959406219772,None,3.0,44.697960511024576,191.55671376595276,None,159.0959406219772,None,4.0,50.43926876800833,203.32743452198335,None,159.0959406219772,None,space,2.445419436029624,50.46337835979648,None,159.0959406219772,None,159.0959406219772,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
3,Demo 2,demo/Demo_IMG_1024.jpg,demo,Demo_IMG_1024.jpg,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.08033277496,None,212.08033277496,None,212.08033277496,None,2.0,5.457130158960354,212.08033277496,None,212.08033277496,None,1.0,8.379381999955513,217.0814372319728,None,212.08033277496,None,1.0,17.755190333991777,220.0156685920083,None,212.08033277496,None,space,5.739804591983557,12.973716967040671,None,212.08033277496,None,212.08033277496,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
4,Demo 3,demo/Demo_seed_80003.png,demo,Demo_seed_80003.png,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9020195810008,None,230.9020195810008,None,230.9020195810008,None,4.0,4.643746748974081,230.9020195810008,None,230.9020195810008,None,3.0,9.80130970402388,235.08717511896972,None,230.9020195810008,None,4.0,11.841399941011332,240.25447234796596,None,230.9020195810008,None,space,6.7465825349790975,11.864504152035806,None,230.9020195810008,None,230.9020195810008,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
5,Trial # 1,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0022.jpg,1,Group1_IMG_0022.jpg,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.8794274919783,None,263.8794274919783,None,263.8794274919783,None,2.0,9.151105405995622,263.8794274919783,None,263.8794274919783,None,2.0,12.040630887961017,272.5826576469699,None,263.8794274919783,None,3.0,20.34793598303804,275.48238991200924,None,263.8794274919783,None,space,1.0269822080153972,20.377401016361546,None,263.8794274919783,None,263.8794274919783,None,249.5239866329939,None,249.5239866329939,None,249.5239866329939,None,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
6,Trial # 2,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0386.jpg,0,encoded_Group2_IMG_0386.jpg,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3180827489705,None,285.3180827489705,None,285.3180827489705,None,3.0,3.3916144800023176,285.3180827489705,None,285.3180827489705,None,2.0,5.515078380005434,288.2529230460059,None,285.3180827489705,None,2.0,8.254467784019653,290.38646662497194,None,285.3180827489705,None,space,0.5052678629872389,8.277633176592644,None,285.3180827489705,None,285.3180827489705,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
7,Trial # 3,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9704.jpg,1,Group1_IMG_9704.jpg,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.15507579699624,None,294.15507579699624,None,294.15507579699624,None,1.0,9.67973965400597,294.15507579699624,None,294.15507579699624,None,1.0,19.70587557501858,303.37581146496814,None,294.15507579699624,None,1.0,22.37954878003802,313.41166610695655,None,294.15507579699624,None,space,7.885812469001394,22.40270046365913,None,294.15507579699624,None,294.15507579699624,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
8,Trial # 4,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0406.jpg,1,Group1_IMG_0406.jpg,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.4808612499619,None,324.4808612499619,None,324.4808612499619,None,2.0,6.143099499982782,324.4808612499619,None,324.4808612499619,None,2.0,8.33449701598147,330.16592034796486,None,324.4808612499619,None,2.0,17.24120467301691,332.36760893597966,None,324.4808612499619,None,space,0.742790139047429,17.263024357613176,None,324.4808612499619,None,324.4808612499619,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
9,Trial # 5,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0364.jpg,0,encoded_Group2_IMG_0364.jpg,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.52018285996746,None,342.52018285996746,None,342.52018285996746,None,1.0,3.529325974988751,342.52018285996746,None,342.52018285996746,None,1.0,4.119935816968791,345.60373874299694,None,342.52018285996746,None,1.0,4.68964603805216,346.20433709200006,None,342.52018285996746,None,space,18.927540072007105,4.718103131628595,None,342.52018285996746,None,342.52018285996746,None,,,,,,,,,1,2022_Mar_29_1524,SAR-soap,2021.1.2,60.040468485559394,
