,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 54
0,Demo 1,demo/Demo_IMG_0974.jpg,demo,Demo_IMG_0974.jpg,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20.67570414498914,None,38.31601627392229,None,43.48409484291915,None,44.71652760892175,None,46.08328826201614,None,1,3.094756320002489,47.13438373000827,None,47.13438373000827,None,,,,,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
1,Demo 2,demo/Demo_IMG_1024.jpg,demo,Demo_IMG_1024.jpg,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,50.25196270097513,None,51.61920214199927,None,1,1.18101493595168,52.735997101990506,None,52.735997101990506,None,,,,,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
2,Demo 3,demo/Demo_seed_80003.png,demo,Demo_seed_80003.png,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,53.9403201029636,None,55.35359550896101,None,0,1.792652351083234,56.42040286399424,None,56.42040286399424,None,,,,,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
3,Trial # 1,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0022.jpg,1,Group1_IMG_0022.jpg,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,62.17318972595967,None,,,1,0.9091834749560804,64.62395874399226,None,64.62395874399226,None,58.72089840495028,None,63.48998412594665,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
4,Trial # 2,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0386.jpg,0,encoded_Group2_IMG_0386.jpg,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,65.56105673592538,None,,,1,0.5558760659769177,68.02527375391219,None,68.02527375391219,None,,,66.90821291902103,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
5,Trial # 3,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9704.jpg,1,Group1_IMG_9704.jpg,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,68.60895911394618,None,,,0,1.3135764679173008,71.09161303692963,None,71.09161303692963,None,,,69.94119785400108,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
6,Trial # 4,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0406.jpg,1,Group1_IMG_0406.jpg,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,72.4260663689347,None,,,0,1.6633680019294843,74.90964775590692,None,74.90964775590692,None,,,73.74233970290516,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
7,Trial # 5,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0364.jpg,0,encoded_Group2_IMG_0364.jpg,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,76.59264035499655,None,,,0,0.6319773059803993,79.04506112297531,None,79.04506112297531,None,,,77.87751322798431,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
8,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,79.69445911294315,None,,,1,1.7783565960125998,82.16278447594959,None,82.16278447594959,None,,,81.01119377301075,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
9,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,83.96224047790747,None,,,0,1.398473895038478,86.4466338789789,None,86.4466338789789,None,,,85.26233713992406,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
10,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,87.86447657493409,None,,,0,0.4406688370509073,90.34847039100714,None,90.34847039100714,None,,,89.18048162292689,None,,,,,1,2022_Mar_31_1004,Real-fake-judgement-flashing-group1,2021.1.2,59.98727982043373,
