,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,session,date,expName,psychopyVersion
23,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,142.0345974699594,None,,,0,0.4078599809436127,144.50067285296973,None,144.50067285296973,None,,,143.33346781192813,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
24,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,144.9340573239606,None,,,1,0.9469221320468932,147.4016139860032,None,147.4016139860032,None,,,146.23559779697098,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
25,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,148.36935228994116,None,,,0,0.4081024409970268,150.83641896792687,None,150.83641896792687,None,,,149.66880979202688,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
26,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,151.2705978229642,None,,,0,0.5636387820122764,153.73690029000863,None,153.73690029000863,None,,,152.56976564100478,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
27,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,154.3199643070111,None,,,0,0.4003744930960238,156.77203967201058,None,156.77203967201058,None,,,155.6052269040374,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
28,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,157.20467157301027,None,,,1,0.1481825829250738,159.67224689899012,None,159.67224689899012,None,,,158.50502425199375,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
29,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,159.83858776499983,None,,,0,0.3375705039361492,162.30697419203352,None,162.30697419203352,None,,,161.12354721396696,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
30,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,162.67282932193484,None,,,0,0.3122572710271925,165.14032090792898,None,165.14032090792898,None,,,163.97320544498507,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
31,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,165.47405130998231,None,,,0,0.3666336419992149,167.95788802101742,None,167.95788802101742,None,,,166.79202695994172,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
32,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,168.34107241302263,None,,,1,0.8752924319123849,170.80923463997897,None,170.80923463997897,None,,,169.64123615098651,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
33,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,171.71013260493055,None,,,1,0.4914795180084184,174.19304668495897,None,174.19304668495897,None,,,173.02714973397087,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
34,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,174.71034821798094,None,,,1,0.0910403049783781,177.1774997439934,None,177.1774997439934,None,,,176.02819560200442,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
35,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,177.2945202329429,None,,,0,3.042878389940597,179.76166874996852,None,179.76166874996852,None,,,178.5945217530243,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
36,Trial # 34,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4867.jpg,0,encoded_Group2_IMG_4867.jpg,,,,,0.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,182.8303805589676,None,,,0,0.3565934830112383,185.2959515399998,None,185.2959515399998,None,,,184.12950047303457,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
37,Trial # 35,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9894.jpg,1,Group1_IMG_9894.jpg,,,,,0.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,185.68136560497803,None,,,1,0.593135898001492,188.1474012900144,None,188.1474012900144,None,,,186.98167142702732,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
38,Trial # 36,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0444.jpg,0,encoded_Group2_IMG_0444.jpg,,,,,0.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,188.7640780119691,None,,,0,0.3316255789250135,191.23282693198416,None,191.23282693198416,None,,,190.08078672003467,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
39,Trial # 37,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_2656.jpg,1,Group1_IMG_2656.jpg,,,,,0.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,191.58180416096,None,,,1,0.906484564067796,194.0660509440349,None,194.0660509440349,None,,,192.8988496119855,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
40,Trial # 38,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0207.jpg,1,Group1_IMG_0207.jpg,,,,,0.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,194.99934195296373,None,,,1,1.5595198570517823,197.48501439392567,None,197.48501439392567,None,,,196.3177210619906,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
41,Trial # 39,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9638.jpg,1,Group1_IMG_9638.jpg,,,,,0.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,199.0677142889472,None,,,1,0.3244481910951435,201.5361123250332,None,201.5361123250332,None,,,200.3858618090162,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
42,Trial # 40,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0148.jpg,1,Group1_IMG_0148.jpg,,,,,0.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,201.8849866129458,None,,,1,1.067245022044517,204.3693018950289,None,204.3693018950289,None,,,203.20202170102857,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
43,Trial # 41,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_2891.jpg,1,Group1_IMG_2891.jpg,,,,,0.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,205.4541748110205,None,,,1,0.3635585209121927,207.93697829300072,None,207.93697829300072,None,,,206.77109211997595,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
44,Trial # 42,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0157.jpg,1,Group1_IMG_0157.jpg,,,,,0.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,208.32019949296955,None,,,1,0.4321664510061964,210.7882953110384,None,210.7882953110384,None,,,209.63707801303826,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
45,Trial # 43,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9833.jpg,1,Group1_IMG_9833.jpg,,,,,0.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,211.23937446495984,None,,,1,1.3853655899874866,213.7391767749796,None,213.7391767749796,None,,,212.55608248594217,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
46,Trial # 44,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2230.jpg,0,encoded_Group2_IMG_2230.jpg,,,,,0.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,215.1563278739341,None,,,0,0.436199655989185,217.64033391396515,None,217.64033391396515,None,,,216.47401802102104,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
47,Trial # 45,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9966.jpg,1,Group1_IMG_9966.jpg,,,,,0.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,218.1070969379507,None,,,0,0.7738665039651096,220.57467169000304,None,220.57467169000304,None,,,219.42365216696635,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
48,Trial # 46,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0239.jpg,1,Group1_IMG_0239.jpg,,,,,0.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,221.3758196979761,None,,,1,0.4586213300935924,223.8419374929508,None,223.8419374929508,None,,,222.6754089629976,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
49,Trial # 47,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0536.jpg,0,encoded_Group2_IMG_0536.jpg,,,,,0.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,224.32496019895189,None,,,0,1.3230694308876991,226.77745436597613,None,226.77745436597613,None,,,225.61013124301098,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
50,Trial # 48,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0521.jpg,0,encoded_Group2_IMG_0521.jpg,,,,,0.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,228.1266772019444,None,,,0,0.4185645129764452,230.577881442965,None,230.577881442965,None,,,229.40980955795385,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
51,Trial # 49,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9924.jpg,0,encoded_Group2_IMG_9924.jpg,,,,,0.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,231.0286865059752,None,,,0,0.3729463790077716,233.49559062393385,None,233.49559062393385,None,,,232.32777667592745,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
52,Trial # 50,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9730.jpg,1,Group1_IMG_9730.jpg,,,,,0.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,233.895493392949,None,,,0,0.8009412790415809,236.36352155101488,None,236.36352155101488,None,,,235.21158284600824,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
53,Trial # 51,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0053.jpg,1,Group1_IMG_0053.jpg,,,,,0.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,237.19593083602376,None,,,1,0.4211043870309368,239.66340644692536,None,239.66340644692536,None,,,238.49631657102145,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
54,Trial # 52,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9698.jpg,1,Group1_IMG_9698.jpg,,,,,0.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,240.1132397139445,None,,,1,0.3424460249952972,242.5980056530097,None,242.5980056530097,None,,,241.41385590098798,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
55,Trial # 53,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0553.jpg,0,encoded_Group2_IMG_0553.jpg,,,,,0.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,242.96408831200097,None,,,0,1.076271821046248,245.43218421493657,None,245.43218421493657,None,,,244.26438301196322,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
56,Trial # 54,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9758.jpg,0,encoded_Group2_IMG_9758.jpg,,,,,0.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,246.5326177240349,None,,,1,1.2684864370385185,249.0160211669281,None,249.0160211669281,None,,,247.8334952639416,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
57,Trial # 55,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0339.jpg,0,encoded_Group2_IMG_0339.jpg,,,,,0.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,250.3171910699457,None,,,0,0.6995668120216578,252.8008919369895,None,252.8008919369895,None,,,251.6345548069803,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
58,Trial # 56,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0314.jpg,1,Group1_IMG_0314.jpg,,,,,0.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,253.5177169579547,None,,,1,2.9383084480650723,255.9861413689796,None,255.9861413689796,None,,,254.83412947901525,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
59,Trial # 57,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0532.jpg,0,encoded_Group2_IMG_0532.jpg,,,,,0.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,258.9523465660168,None,,,0,2.855551600921899,261.420906343963,None,261.420906343963,None,,,260.5200458499603,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
60,Trial # 58,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0462.jpg,0,encoded_Group2_IMG_0462.jpg,,,,,0.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,264.3039257909404,None,,,0,0.3359574119094759,266.7725854360033,None,266.7725854360033,None,,,265.60518134303857,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
61,Trial # 59,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0172.jpg,1,Group1_IMG_0172.jpg,,,,,0.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,267.1390603519976,None,,,1,1.7987464390462264,269.6057335429359,None,269.6057335429359,None,,,268.45554733101744,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
62,Trial # 60,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_4841.jpg,1,Group1_IMG_4841.jpg,,,,,0.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,271.42419195594266,None,,,0,1.1368942320114002,273.9235687999753,None,273.9235687999753,None,,,272.7398268179968,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
63,Trial # 61,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0352.jpg,0,encoded_Group2_IMG_0352.jpg,,,,,0.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,275.09037858597003,None,,,0,0.2931043310090899,277.5753584980266,None,277.5753584980266,None,,,276.3920385870151,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
64,Trial # 62,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9726.jpg,0,encoded_Group2_IMG_9726.jpg,,,,,0.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,277.8916075959569,None,,,0,2.268284661928192,280.3761797079351,None,280.3761797079351,None,,,279.2084851129912,None,,,,,1,2022_Apr_04_1501,Real-fake-judgement-flashing-group1,2021.1.2
