,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 54
0,Demo 1,demo/Demo_IMG_0974.jpg,demo,Demo_IMG_0974.jpg,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12.1160719669424,None,19.99541731597856,None,28.581669559935108,None,30.76436747401021,None,32.11481226189062,None,1,3.529180660843849,33.21546729793772,None,33.21546729793772,None,,,,,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
1,Demo 2,demo/Demo_IMG_1024.jpg,demo,Demo_IMG_1024.jpg,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,36.76654770388268,None,38.11743209185079,None,1,4.044779699994251,39.25180286099203,None,39.25180286099203,None,,,,,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
2,Demo 3,demo/Demo_seed_80003.png,demo,Demo_seed_80003.png,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,43.319096131948754,None,44.66939126583748,None,1,1.190602642018348,45.786058778874576,None,45.786058778874576,None,,,,,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
3,Trial # 1,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0022.jpg,1,Group1_IMG_0022.jpg,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,56.30548054096289,None,,,0,1.051527355099097,58.75704797799699,None,58.75704797799699,None,47.48651626799256,None,57.58948118099943,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
4,Trial # 2,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0386.jpg,0,encoded_Group2_IMG_0386.jpg,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,59.841068314854056,None,,,1,0.884281856007874,62.30831547896378,None,62.30831547896378,None,,,61.141182373976335,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
5,Trial # 3,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9704.jpg,1,Group1_IMG_9704.jpg,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,63.22496311389841,None,,,0,1.6846922931727022,65.69189145904966,None,65.69189145904966,None,,,64.52546429401264,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
6,Trial # 4,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0406.jpg,1,Group1_IMG_0406.jpg,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,67.40942942397669,None,,,1,0.995339005952701,69.8933092940133,None,69.8933092940133,None,,,68.71021020389162,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
7,Trial # 5,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0364.jpg,0,encoded_Group2_IMG_0364.jpg,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,70.91065733204596,None,,,0,1.262323979055509,73.36225730599836,None,73.36225730599836,None,,,72.19435454090126,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
8,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,74.64546264195815,None,,,1,0.9196120300330222,77.11294551100582,None,77.11294551100582,None,,,75.94583072396927,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
9,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,78.06346564204432,None,,,0,1.4064174781087786,80.53016666695476,None,80.53016666695476,None,,,79.3630298988428,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
10,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,81.96289758989587,None,,,0,1.0323458591010422,84.43223600205965,None,84.43223600205965,None,,,83.2643892490305,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
11,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,85.48280765302479,None,,,1,1.4583680739160627,87.9502726639621,None,87.9502726639621,None,,,86.78185908985324,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
12,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,89.43354653893039,None,,,1,2.7169107091613114,91.89974009105936,None,91.89974009105936,None,,,90.7327247869689,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
13,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,94.63446371885948,None,,,1,2.2911581790540367,97.10142994089983,None,97.10142994089983,None,,,95.93438146985136,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
14,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,99.42052417388186,None,,,1,1.60190966213122,101.88666820595972,None,101.88666820595972,None,,,100.71976175997406,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
15,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,103.52090445091017,None,,,1,1.1723712738603354,106.00428576185368,None,106.00428576185368,None,,,104.8208560559433,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
16,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,107.20533523196356,None,,,1,1.5353249160107223,109.67334375996144,None,109.67334375996144,None,,,108.50612988695502,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
17,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,111.23999828496017,None,,,1,1.2446326881181449,113.70802097488196,None,113.70802097488196,None,,,112.53939338284545,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
18,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,114.9750210850034,None,,,0,1.0712763129267842,117.44139812095092,None,117.44139812095092,None,,,116.2745931900572,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
19,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,118.54225151287392,None,,,0,0.5355516679119319,121.00909807393327,None,121.00909807393327,None,,,119.84209017688408,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
20,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,121.57636729301883,None,,,0,1.2193446138408035,124.06132798385806,None,124.06132798385806,None,,,122.87742065894416,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
21,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,125.31056671100669,None,,,1,0.7946086928714067,127.78203792404383,None,127.78203792404383,None,,,126.61076509184204,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
22,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,128.60011996584944,None,,,0,1.8652592089492828,131.07938731298782,None,131.07938731298782,None,,,129.9122799509205,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
23,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,132.9633997818455,None,,,0,0.7709861199837178,135.41366313700564,None,135.41366313700564,None,,,134.24768604896963,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
24,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,136.2137460738886,None,,,1,0.7908518011681736,138.68179521802813,None,138.68179521802813,None,,,137.51422462402843,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
25,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,139.49959059106186,None,,,0,2.7069647249300037,141.96568431402557,None,141.96568431402557,None,,,140.79860964696854,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
26,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,144.69990635104477,None,,,0,0.4814266408793628,147.16715591796674,None,147.16715591796674,None,,,146.00013922597282,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
27,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,147.6677294059191,None,,,0,0.4496211188379675,150.1350211298559,None,150.1350211298559,None,,,148.9689951739274,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
28,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,150.6015711450018,None,,,1,0.1310356329195201,153.06957691488788,None,153.06957691488788,None,,,151.90212770784274,None,,,,,1,2022_Apr_12_1419,Real-fake-judgement-flashing-group1,2021.1.2,59.82985993973882,
