,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,session,date,expName,psychopyVersion
12,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,144.4811238439288,None,,,0,0.8646269738674164,146.96415196894668,None,146.96415196894668,None,,,145.79711731593125,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
13,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,147.847973769065,None,,,1,0.3295134759973734,150.3152931430377,None,150.3152931430377,None,,,149.16610429086722,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
14,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,150.66566687286831,None,,,1,0.3192830528132617,153.1495259939693,None,153.1495259939693,None,,,151.966559558874,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
15,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,153.4996167998761,None,,,1,0.3578295181505382,155.96697823191062,None,155.96697823191062,None,,,154.8008442199789,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
16,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,156.3514419789426,None,,,1,0.3456573148723691,158.81914552208036,None,158.81914552208036,None,,,157.66747846105136,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
17,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,159.185939040035,None,,,0,0.35953468689695,161.66927142092027,None,161.66927142092027,None,,,160.50217729690485,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
18,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,162.05199947301298,None,,,1,0.332697857869789,164.5201055239886,None,164.5201055239886,None,,,163.368924878072,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
19,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,164.87089582090266,None,,,1,0.2989888209849596,167.35381831391717,None,167.35381831391717,None,,,166.23767839791253,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
20,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,167.6706487738993,None,,,0,0.7862489281687886,170.12256092904136,None,170.12256092904136,None,,,168.954639632022,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
21,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,170.93828983488493,None,,,1,0.2710263729095459,173.40580280101858,None,173.40580280101858,None,,,172.25528877787292,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
22,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,173.70731204887852,None,,,0,0.3197380050551146,176.17306709988043,None,176.17306709988043,None,,,175.00735720898956,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
23,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,176.52339872904122,None,,,1,0.4217156500089913,178.99109118897468,None,178.99109118897468,None,,,177.82371486187913,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
24,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,179.4421939048916,None,,,0,0.4323461588937789,181.90847020596263,None,181.90847020596263,None,,,180.74127516592853,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
25,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,182.359170953976,None,,,1,0.3217440969310701,184.8270646049641,None,184.8270646049641,None,,,183.6599852470681,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
26,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,185.17591322492808,None,,,1,0.3299121581949293,187.6268957909197,None,187.6268957909197,None,,,186.46013769204728,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
27,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,187.9764588070102,None,,,0,0.3364115210715681,190.44432809692807,None,190.44432809692807,None,,,189.2617384949699,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
28,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,190.811283485964,None,,,1,0.2941431850194931,193.27865392901003,None,193.27865392901003,None,,,192.11143159400672,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
29,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,193.5959628040437,None,,,1,0.398073639953509,196.0626682098955,None,196.0626682098955,None,,,194.8968856560532,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
30,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,196.4796636500396,None,,,1,0.312370273983106,198.94843469792977,None,198.94843469792977,None,,,197.77986210398376,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
31,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,199.2816213369369,None,,,0,0.856454512104392,201.7643552920781,None,201.7643552920781,None,,,200.5974421100691,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
32,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,202.6479660689365,None,,,0,0.2799970349296927,205.1167944469489,None,205.1167944469489,None,,,203.94961947994307,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
33,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,205.4168857510668,None,,,1,0.2489383399952203,207.8998605280649,None,207.8998605280649,None,,,206.73270871909327,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
34,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,208.16671782103367,None,,,1,0.2573244262021035,210.65148249687627,None,210.65148249687627,None,,,209.48446167400107,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
35,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,210.93405036791228,None,,,0,0.3226776809897274,213.4181321798824,None,213.4181321798824,None,,,212.30107779894024,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
36,Trial # 34,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4867.jpg,0,encoded_Group2_IMG_4867.jpg,,,,,0.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,213.76941009587608,None,,,1,0.2650318050291389,216.2357833599672,None,216.2357833599672,None,,,215.06974012497813,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
37,Trial # 35,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9894.jpg,1,Group1_IMG_9894.jpg,,,,,0.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,216.5191393259447,None,,,0,0.3218859781045466,218.9869233870413,None,218.9869233870413,None,,,217.81911982805468,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
38,Trial # 36,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0444.jpg,0,encoded_Group2_IMG_0444.jpg,,,,,0.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,219.3380589140579,None,,,1,0.2647027890197932,221.8040500760544,None,221.8040500760544,None,,,220.63736056396732,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
39,Trial # 37,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_2656.jpg,1,Group1_IMG_2656.jpg,,,,,0.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,222.08778160391373,None,,,0,0.5046962480992079,224.5561114419252,None,224.5561114419252,None,,,223.4044593640137,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
40,Trial # 38,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0207.jpg,1,Group1_IMG_0207.jpg,,,,,0.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,225.08971352502704,None,,,0,0.3682404670398682,227.572530701058,None,227.572530701058,None,,,226.4054000589531,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
41,Trial # 39,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9638.jpg,1,Group1_IMG_9638.jpg,,,,,0.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,227.97278444492252,None,,,1,0.2516360429581254,230.4411683809012,None,230.4411683809012,None,,,229.27429554704577,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
42,Trial # 40,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0148.jpg,1,Group1_IMG_0148.jpg,,,,,0.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,230.723571409937,None,,,1,0.2290084050036966,233.20784212904985,None,233.20784212904985,None,,,232.02467035106383,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
43,Trial # 41,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_2891.jpg,1,Group1_IMG_2891.jpg,,,,,0.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,233.4579775838647,None,,,1,0.2556240691337734,235.92516879201867,None,235.92516879201867,None,,,234.7758377639111,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
44,Trial # 42,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0157.jpg,1,Group1_IMG_0157.jpg,,,,,0.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,236.2086594300345,None,,,1,0.0484027909114956,238.67641307087607,None,238.67641307087607,None,,,237.52550808503293,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
45,Trial # 43,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9833.jpg,1,Group1_IMG_9833.jpg,,,,,0.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,238.742995231878,None,,,0,0.5699866379145533,241.22682286403145,None,241.22682286403145,None,,,240.0608545460273,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
46,Trial # 44,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2230.jpg,0,encoded_Group2_IMG_2230.jpg,,,,,0.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,241.82705390802585,None,,,1,0.0539060530718416,244.2949018920772,None,244.2949018920772,None,,,243.14374552993104,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
47,Trial # 45,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9966.jpg,1,Group1_IMG_9966.jpg,,,,,0.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,244.3788616738748,None,,,0,0.1189757680986076,246.8618194889277,None,246.8618194889277,None,,,245.69588552601635,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
48,Trial # 46,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0239.jpg,1,Group1_IMG_0239.jpg,,,,,0.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,247.01257310202345,None,,,1,0.2130059120245278,249.47980237193408,None,249.47980237193408,None,,,248.31224161200225,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
49,Trial # 47,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0536.jpg,0,encoded_Group2_IMG_0536.jpg,,,,,0.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,249.7130109660793,None,,,1,0.3286527909804135,252.18015488889068,None,252.18015488889068,None,,,251.01287553901784,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
50,Trial # 48,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0521.jpg,0,encoded_Group2_IMG_0521.jpg,,,,,0.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,252.5301230479963,None,,,1,0.0539745739661157,254.99883392103948,None,254.99883392103948,None,,,253.8150931200944,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
51,Trial # 49,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9924.jpg,0,encoded_Group2_IMG_9924.jpg,,,,,0.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,255.08232650905848,None,,,0,0.8562576589174569,257.54855084000155,None,257.54855084000155,None,,,256.3814465429168,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
52,Trial # 50,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9730.jpg,1,Group1_IMG_9730.jpg,,,,,0.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,258.4321374769788,None,,,1,0.0321379620581865,260.916677308036,None,260.916677308036,None,,,259.7335674969945,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
53,Trial # 51,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0053.jpg,1,Group1_IMG_0053.jpg,,,,,0.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,260.9663751970511,None,,,0,0.6357960980385542,263.4329460579902,None,263.4329460579902,None,,,262.2666321070865,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
54,Trial # 52,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9698.jpg,1,Group1_IMG_9698.jpg,,,,,0.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,264.1014465829357,None,,,0,0.0529227328952401,266.56788528501056,None,266.56788528501056,None,,,265.4020836299751,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
55,Trial # 53,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0553.jpg,0,encoded_Group2_IMG_0553.jpg,,,,,0.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,266.6512909180019,None,,,0,0.390210977056995,269.10259862197563,None,269.10259862197563,None,,,267.93474848987535,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
56,Trial # 54,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9758.jpg,0,encoded_Group2_IMG_9758.jpg,,,,,0.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,269.5199082430918,None,,,1,0.0825149940792471,271.9863017280586,None,271.9863017280586,None,,,270.8192509289365,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
57,Trial # 55,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0339.jpg,0,encoded_Group2_IMG_0339.jpg,,,,,0.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,272.0862013390288,None,,,1,5.585698544047773,274.5550394488964,None,274.5550394488964,None,,,273.40336606488563,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
58,Trial # 56,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0314.jpg,1,Group1_IMG_0314.jpg,,,,,0.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,280.17284090607427,None,,,0,1.1724643718916925,282.65634395205416,None,282.65634395205416,None,,,281.48916166787967,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
59,Trial # 57,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0532.jpg,0,encoded_Group2_IMG_0532.jpg,,,,,0.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,283.8578658720944,None,,,1,0.8807199401780963,286.3240877420176,None,286.3240877420176,None,,,285.15772128407843,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
60,Trial # 58,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0462.jpg,0,encoded_Group2_IMG_0462.jpg,,,,,0.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,287.2251639040187,None,,,1,0.0483985049650073,289.69234713492915,None,289.69234713492915,None,,,288.5242745720316,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
61,Trial # 59,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0172.jpg,1,Group1_IMG_0172.jpg,,,,,0.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,289.75938704190776,None,,,0,0.642122316872701,292.2426855720114,None,292.2426855720114,None,,,291.07521595596336,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
62,Trial # 60,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_4841.jpg,1,Group1_IMG_4841.jpg,,,,,0.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,292.90919543989,None,,,1,0.0666736678685993,295.3781339949928,None,295.3781339949928,None,,,294.2265622110572,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
63,Trial # 61,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0352.jpg,0,encoded_Group2_IMG_0352.jpg,,,,,0.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,295.4614642299712,None,,,0,0.3978958581574261,297.9109154320322,None,297.9109154320322,None,,,296.74388446006924,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
64,Trial # 62,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9726.jpg,0,encoded_Group2_IMG_9726.jpg,,,,,0.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,298.3283972928766,None,,,1,0.2416736909653991,300.79515734291635,None,300.79515734291635,None,,,299.6293172449805,None,,,,,1,2022_Apr_07_1540,Real-fake-judgement-flashing-group1,2021.1.2
