,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 54
166,Trial # 14,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2245.jpg,0,encoded_Group2_IMG_2245.jpg,,,,,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,737.9953451510519,None,,,0,2.289121625013649,740.4616824882105,None,740.4616824882105,None,,,739.2955545410514,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
167,Trial # 15,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0507.jpg,0,encoded_Group2_IMG_0507.jpg,,,,,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,742.7795530874282,None,,,0,0.0319674741476774,745.2468468854204,None,745.2468468854204,None,,,744.080516166985,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
168,Trial # 16,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0338.jpg,0,encoded_Group2_IMG_0338.jpg,,,,,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,745.2976239770651,None,,,0,0.1698794709518551,747.7809232035652,None,747.7809232035652,None,,,746.6131658796221,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
169,Trial # 17,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0376.jpg,1,Group1_IMG_0376.jpg,,,,,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,747.9810193749145,None,,,1,0.4702392295002937,750.4645537305623,None,750.4645537305623,None,,,749.2980755371973,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
170,Trial # 18,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9821.jpg,1,Group1_IMG_9821.jpg,,,,,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,750.9649266302586,None,,,1,0.3733018198981881,753.4335025399923,None,753.4335025399923,None,,,752.2648264504969,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
171,Trial # 19,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0388.jpg,0,encoded_Group2_IMG_0388.jpg,,,,,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,753.8338054027408,None,,,0,0.2668993482366204,756.2998388493434,None,756.2998388493434,None,,,755.1334085324779,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
172,Trial # 20,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0222.jpg,0,encoded_Group2_IMG_0222.jpg,,,,,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,756.6004787078127,None,,,0,0.1782459849491715,759.0685540521517,None,759.0685540521517,None,,,757.9182294812053,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
173,Trial # 21,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2215.jpg,0,encoded_Group2_IMG_2215.jpg,,,,,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,759.2685246933252,None,,,0,0.2715682918205857,761.7512356135994,None,761.7512356135994,None,,,760.584102245979,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
174,Trial # 22,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9760.jpg,1,Group1_IMG_9760.jpg,,,,,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,762.0511093828827,None,,,1,0.2552256556227803,764.5355797111988,None,764.5355797111988,None,,,763.3698722543195,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
175,Trial # 23,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9897.jpg,1,Group1_IMG_9897.jpg,,,,,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,764.8201018627733,None,,,1,0.4485771674662828,767.2861851332709,None,767.2861851332709,None,,,766.1370889423415,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
176,Trial # 24,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4250.jpg,1,Group1_IMG_4250.jpg,,,,,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,767.7546470249072,None,,,1,0.6102231089025736,770.2206244422123,None,770.2206244422123,None,,,769.054834828712,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
177,Trial # 25,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2244.jpg,1,Group1_IMG_2244.jpg,,,,,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,770.8542480692267,None,,,1,0.48355314694345,773.32318684645,None,773.32318684645,None,,,772.1715213488787,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
178,Trial # 26,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0501.jpg,0,encoded_Group2_IMG_0501.jpg,,,,,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,773.8397897686809,None,,,0,0.4128283094614744,776.3059796867892,None,776.3059796867892,None,,,775.1388661563396,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
179,Trial # 27,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9684.jpg,1,Group1_IMG_9684.jpg,,,,,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,776.7402740921825,None,,,1,0.3108664499595761,779.2079378915951,None,779.2079378915951,None,,,778.0575641803443,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
180,Trial # 28,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1039.jpg,1,Group1_IMG_1039.jpg,,,,,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,779.5404137233272,None,,,1,0.5743466708809137,782.0244573634118,None,782.0244573634118,None,,,780.8572708591819,None,,,,,1,2022_May_27_0903,Real-fake-judgement-flashing-group1,2021.1.2,59.7875214098726,
