,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,Unnamed: 33
0,Trial # 1,layer0-5_O2_to_T1.jpg,layer0-5/layer0-5_O2_to_T1.jpg,OT,layer0-5,0.0,0.0,0.0,0.0,,,,,,,,,37.98694918514229,None,1.0,15.110814820043744,37.98694918514229,None,37.98694918514229,None,37.98694918514229,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
1,Trial # 2,layer0-5_O11_to_T7.jpg,layer0-5/layer0-5_O11_to_T7.jpg,OT,layer0-5,0.0,1.0,1.0,1.0,,,,,,,,,90.82084790011868,None,1.0,12.84446383593604,90.82084790011868,None,90.82084790011868,None,90.82084790011868,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
2,Trial # 3,layer6-8_O3_to_O5.jpg,layer6-8/layer6-8_O3_to_O5.jpg,OO,layer6-8,0.0,2.0,2.0,2.0,,,,,,,,,104.30678651598282,None,4.0,12.069470373913646,104.30678651598282,None,104.30678651598282,None,104.30678651598282,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
3,Trial # 4,layer6-8_O11_to_O4.jpg,layer6-8/layer6-8_O11_to_O4.jpg,OO,layer6-8,0.0,3.0,3.0,3.0,,,,,,,,,116.97846120898612,None,3.0,11.245952985016627,116.97846120898612,None,116.97846120898612,None,116.97846120898612,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
4,Trial # 5,layer6-8_O8_to_T8.jpg,layer6-8/layer6-8_O8_to_T8.jpg,OT,layer6-8,0.0,4.0,4.0,4.0,,,,,,,,,128.5476991001051,None,3.0,2.386461606947705,128.5476991001051,None,128.5476991001051,None,128.5476991001051,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
5,Trial # 6,layer0-5_O11_to_O8.jpg,layer0-5/layer0-5_O11_to_O8.jpg,OO,layer0-5,0.0,5.0,5.0,5.0,,,,,,,,,131.5490447920747,None,1.0,2.455519850132987,131.5490447920747,None,131.5490447920747,None,131.5490447920747,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
6,Trial # 7,layer0-5_T10_to_T11.jpg,layer0-5/layer0-5_T10_to_T11.jpg,TT,layer0-5,0.0,6.0,6.0,6.0,,,,,,,,,134.99986118497327,None,1.0,2.526259611127898,134.99986118497327,None,134.99986118497327,None,134.99986118497327,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
7,Trial # 8,layer9-17_O6_to_O9.jpg,layer9-17/layer9-17_O6_to_O9.jpg,OO,layer9-17,0.0,7.0,7.0,7.0,,,,,,,,,138.8177823801525,None,2.0,2.174362048972398,138.8177823801525,None,138.8177823801525,None,138.8177823801525,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
8,Trial # 9,layer6-8_O12_to_O9.jpg,layer6-8/layer6-8_O12_to_O9.jpg,OO,layer6-8,0.0,8.0,8.0,8.0,,,,,,,,,141.51909969910048,None,3.0,3.2599332241807133,141.51909969910048,None,141.51909969910048,None,141.51909969910048,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
9,Trial # 10,layer0-5_O10_to_T2.jpg,layer0-5/layer0-5_O10_to_T2.jpg,OT,layer0-5,0.0,9.0,9.0,9.0,,,,,,,,,145.2528939479962,None,4.0,6.924563854932785,145.2528939479962,None,145.2528939479962,None,145.2528939479962,None,1,2022_Apr_19_1452,Semantic-hierachy,2021.1.2,
