,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,Unnamed: 33
10,Trial # 11,layer9-17_T10_to_T2.jpg,layer9-17/layer9-17_T10_to_T2.jpg,TT,layer9-17,0.0,10.0,10.0,10.0,,,,,,,,,237.0004636480008,None,4.0,39.68258187203901,237.0004636480008,None,237.0004636480008,None,237.0004636480008,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
11,Trial # 12,layer6-8_T6_to_T7.jpg,layer6-8/layer6-8_T6_to_T7.jpg,TT,layer6-8,0.0,11.0,11.0,11.0,,,,,,,,,277.89616330101853,None,4.0,18.251181864005048,277.89616330101853,None,277.89616330101853,None,277.89616330101853,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
12,Trial # 13,layer9-17_O10_to_T2.jpg,layer9-17/layer9-17_O10_to_T2.jpg,OT,layer9-17,0.0,12.0,12.0,12.0,,,,,,,,,297.1357690880541,None,2.0,2.2195381310302764,297.1357690880541,None,297.1357690880541,None,297.1357690880541,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
13,Trial # 14,layer6-8_T4_to_T7.jpg,layer6-8/layer6-8_T4_to_T7.jpg,TT,layer6-8,0.0,13.0,13.0,13.0,,,,,,,,,300.4033736740239,None,3.0,28.78090810001595,300.4033736740239,None,300.4033736740239,None,300.4033736740239,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
14,Trial # 15,layer9-17_O8_to_T2.jpg,layer9-17/layer9-17_O8_to_T2.jpg,OT,layer9-17,0.0,14.0,14.0,14.0,,,,,,,,,330.095824500022,None,2.0,2.505654263019096,330.095824500022,None,330.095824500022,None,330.095824500022,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,333.0296397060156,None,1.0,2.714067844033707,333.0296397060156,None,333.0296397060156,None,333.0296397060156,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,336.081059558026,None,1.0,1.9876571109634824,336.081059558026,None,336.081059558026,None,336.081059558026,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,338.899796651036,None,1.0,1.837954996037297,338.899796651036,None,338.899796651036,None,338.899796651036,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,341.1824978950317,None,1.0,2.8844307599938475,341.1824978950317,None,341.1824978950317,None,341.1824978950317,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,344.684168451,None,4.0,4.962578329024836,344.684168451,None,344.684168451,None,344.684168451,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,350.2358520090347,None,2.0,3.4381010130164213,350.2358520090347,None,350.2358520090347,None,350.2358520090347,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,354.13720131403534,None,2.0,32.47247093298938,354.13720131403534,None,354.13720131403534,None,354.13720131403534,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,387.14648168504937,None,2.0,1.4179570659762248,387.14648168504937,None,387.14648168504937,None,387.14648168504937,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,389.88247991603566,None,1.0,2.742170409997925,389.88247991603566,None,389.88247991603566,None,389.88247991603566,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,393.0321919080452,None,4.0,4.187627242994495,393.0321919080452,None,393.0321919080452,None,393.0321919080452,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,398.06632343900856,None,3.0,8.82175174402073,398.06632343900856,None,398.06632343900856,None,398.06632343900856,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,408.4382563870168,None,2.0,2.78972675499972,408.4382563870168,None,408.4382563870168,None,408.4382563870168,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,411.704485423048,None,3.0,4.848115828994196,411.704485423048,None,411.704485423048,None,411.704485423048,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,417.4223152680206,None,3.0,3.3532074929680675,417.4223152680206,None,417.4223152680206,None,417.4223152680206,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,422.2073046630248,None,3.0,4.857847539999057,422.2073046630248,None,422.2073046630248,None,422.2073046630248,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,430.2268709950149,None,2.0,2.538758594018873,430.2268709950149,None,430.2268709950149,None,430.2268709950149,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,433.64509312901646,None,2.0,2.869178812019527,433.64509312901646,None,433.64509312901646,None,433.64509312901646,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,437.7954050680273,None,4.0,20.688611950026825,437.7954050680273,None,437.7954050680273,None,437.7954050680273,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,459.5037783110165,None,1.0,5.166017415001988,459.5037783110165,None,459.5037783110165,None,459.5037783110165,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,466.9049801260117,None,4.0,3.5913603010121733,466.9049801260117,None,466.9049801260117,None,466.9049801260117,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,471.6228801230318,None,3.0,2.4769996569957584,471.6228801230318,None,471.6228801230318,None,471.6228801230318,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,474.7751622150536,None,3.0,1.9409058130113408,474.7751622150536,None,474.7751622150536,None,474.7751622150536,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,477.1081843670109,None,4.0,9.758534490014426,477.1081843670109,None,477.1081843670109,None,477.1081843670109,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,489.4462917530327,None,4.0,3.5177088500349782,489.4462917530327,None,489.4462917530327,None,489.4462917530327,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,493.896929700044,None,2.0,2.688908401993104,493.896929700044,None,493.896929700044,None,493.896929700044,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,498.2807587250136,None,3.0,1.9534308679867536,498.2807587250136,None,498.2807587250136,None,498.2807587250136,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,500.948752150056,None,4.0,10.426193468971178,500.948752150056,None,500.948752150056,None,500.948752150056,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,511.75228858500486,None,3.0,2.273830274003558,511.75228858500486,None,511.75228858500486,None,511.75228858500486,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,514.9042059980566,None,3.0,1.5172388019855134,514.9042059980566,None,514.9042059980566,None,514.9042059980566,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,518.3875463700388,None,2.0,2.807123127975501,518.3875463700388,None,518.3875463700388,None,518.3875463700388,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,523.5571551170433,None,2.0,9.961370953009464,523.5571551170433,None,523.5571551170433,None,523.5571551170433,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,535.4605148290284,None,1.0,2.2386425400036387,535.4605148290284,None,535.4605148290284,None,535.4605148290284,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,538.427182997053,None,1.0,4.840752810996492,538.427182997053,None,538.427182997053,None,538.427182997053,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,543.696147876035,None,2.0,1.7255194970057346,543.696147876035,None,543.696147876035,None,543.696147876035,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,545.8964200320188,None,1.0,2.086818770971149,545.8964200320188,None,545.8964200320188,None,545.8964200320188,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,548.3808053490357,None,3.0,4.465798563964199,548.3808053490357,None,548.3808053490357,None,548.3808053490357,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,555.998978305026,None,2.0,2.592492493975442,555.998978305026,None,555.998978305026,None,555.998978305026,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,559.1513123040204,None,4.0,4.059592948004138,559.1513123040204,None,559.1513123040204,None,559.1513123040204,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,563.6030090520508,None,1.0,3.0379022160195746,563.6030090520508,None,563.6030090520508,None,563.6030090520508,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,567.0194990920136,None,1.0,1.9164121369831264,567.0194990920136,None,567.0194990920136,None,567.0194990920136,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,569.3702308710199,None,1.0,1.989509948005434,569.3702308710199,None,569.3702308710199,None,569.3702308710199,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,571.7541070840089,None,2.0,2.603157570993062,571.7541070840089,None,571.7541070840089,None,571.7541070840089,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,575.2229852279997,None,1.0,2.055688806984108,575.2229852279997,None,575.2229852279997,None,575.2229852279997,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,577.9894210520433,None,1.0,1.6290374780073762,577.9894210520433,None,577.9894210520433,None,577.9894210520433,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,579.9577964930213,None,1.0,4.73883114696946,579.9577964930213,None,579.9577964930213,None,579.9577964930213,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,586.3251827910426,None,1.0,1.5857469380134717,586.3251827910426,None,586.3251827910426,None,586.3251827910426,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,588.3095845640055,None,2.0,8.740887916006614,588.3095845640055,None,588.3095845640055,None,588.3095845640055,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,597.7285712630255,None,2.0,1.5092769030015916,597.7285712630255,None,597.7285712630255,None,597.7285712630255,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,599.6970418260316,None,1.0,1.609771406976506,599.6970418260316,None,599.6970418260316,None,599.6970418260316,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,601.6633159670164,None,4.0,6.131771077984013,601.6633159670164,None,601.6633159670164,None,601.6633159670164,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,608.2321679060115,None,1.0,2.3536703389836475,608.2321679060115,None,608.2321679060115,None,608.2321679060115,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,610.9995962360408,None,1.0,1.3730081869871356,610.9995962360408,None,610.9995962360408,None,610.9995962360408,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,612.7673025310505,None,2.0,2.3034557590144686,612.7673025310505,None,612.7673025310505,None,612.7673025310505,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,615.6510230620042,None,4.0,4.166708409960847,615.6510230620042,None,615.6510230620042,None,615.6510230620042,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,620.4203012600192,None,4.0,4.8531508930027485,620.4203012600192,None,620.4203012600192,None,620.4203012600192,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,626.9709092100384,None,1.0,2.2121534409816377,626.9709092100384,None,626.9709092100384,None,626.9709092100384,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,629.6890238440246,None,4.0,6.371290874958504,629.6890238440246,None,629.6890238440246,None,629.6890238440246,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,636.6575308970059,None,2.0,2.641584493976552,636.6575308970059,None,636.6575308970059,None,636.6575308970059,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,639.6262325470452,None,1.0,1.5434934560325928,639.6262325470452,None,639.6262325470452,None,639.6262325470452,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,641.4756471069995,None,1.0,1.5638260670239106,641.4756471069995,None,641.4756471069995,None,641.4756471069995,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,643.3592750760145,None,4.0,4.202400613983627,643.3592750760145,None,643.3592750760145,None,643.3592750760145,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
76,Trial # 77,layer6-8_O6_to_T2.jpg,layer6-8/layer6-8_O6_to_T2.jpg,OT,layer6-8,0.0,76.0,76.0,76.0,,,,,,,,,647.8770858970238,None,4.0,3.1566553589655086,647.8770858970238,None,647.8770858970238,None,647.8770858970238,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
77,Trial # 78,layer9-17_T4_to_T5.jpg,layer9-17/layer9-17_T4_to_T5.jpg,TT,layer9-17,0.0,77.0,77.0,77.0,,,,,,,,,651.345537109999,None,3.0,11.1636731440085,651.345537109999,None,651.345537109999,None,651.345537109999,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
78,Trial # 79,layer0-5_T2_to_T4.jpg,layer0-5/layer0-5_T2_to_T4.jpg,TT,layer0-5,0.0,78.0,78.0,78.0,,,,,,,,,663.766057860048,None,1.0,2.3264532780158333,663.766057860048,None,663.766057860048,None,663.766057860048,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
79,Trial # 80,layer0-5_T2_to_T8.jpg,layer0-5/layer0-5_T2_to_T8.jpg,TT,layer0-5,0.0,79.0,79.0,79.0,,,,,,,,,666.5834519750206,None,1.0,1.5527838679845445,666.5834519750206,None,666.5834519750206,None,666.5834519750206,None,1,2022_Jun_28_1531,Semantic-hierachy,2021.1.2,
