,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,Unnamed: 33
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,242.4674610407092,None,1.0,2.5204653376713395,242.4674610407092,None,242.4674610407092,None,242.4674610407092,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,247.1194496108219,None,1.0,1.8544474067166448,247.1194496108219,None,247.1194496108219,None,247.1194496108219,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,250.0865717791021,None,1.0,2.6549040232785046,250.0865717791021,None,250.0865717791021,None,250.0865717791021,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,256.0878848130815,None,1.0,9.838308725971729,256.0878848130815,None,256.0878848130815,None,256.0878848130815,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,266.8917529219761,None,1.0,7.705588517244905,266.8917529219761,None,266.8917529219761,None,266.8917529219761,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,275.6108596660197,None,2.0,2.6697114631533623,275.6108596660197,None,275.6108596660197,None,275.6108596660197,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,279.5631011319347,None,2.0,43.26916859205812,279.5631011319347,None,279.5631011319347,None,279.5631011319347,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,323.45941190980375,None,2.0,1.7242103847675023,323.45941190980375,None,323.45941190980375,None,323.45941190980375,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,326.1270806789398,None,1.0,2.03944278229028,326.1270806789398,None,326.1270806789398,None,326.1270806789398,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,329.678807717748,None,4.0,3.3537913118489087,329.678807717748,None,329.678807717748,None,329.678807717748,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,334.42952352995053,None,2.0,8.676665801089257,334.42952352995053,None,334.42952352995053,None,334.42952352995053,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,344.10011895978823,None,2.0,1.9297361401841044,344.10011895978823,None,344.10011895978823,None,344.10011895978823,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,346.33288535289466,None,3.0,2.380495793186128,346.33288535289466,None,346.33288535289466,None,346.33288535289466,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,350.01784170186147,None,4.0,8.689445903990418,350.01784170186147,None,350.01784170186147,None,350.01784170186147,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,360.8872788497247,None,1.0,17.018386899959296,360.8872788497247,None,360.8872788497247,None,360.8872788497247,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,379.1432555080392,None,2.0,1.9211320648901165,379.1432555080392,None,379.1432555080392,None,379.1432555080392,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,381.593865850009,None,3.0,1.8848784756846728,381.593865850009,None,381.593865850009,None,381.593865850009,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,385.1623956100084,None,3.0,2.753378549125045,385.1623956100084,None,385.1623956100084,None,385.1623956100084,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,389.0129859028384,None,1.0,3.638879403937608,389.0129859028384,None,389.0129859028384,None,389.0129859028384,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,393.0306877279654,None,4.0,8.478017869405448,393.0306877279654,None,393.0306877279654,None,393.0306877279654,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,402.3832891751081,None,3.0,1.9891270962543783,402.3832891751081,None,402.3832891751081,None,402.3832891751081,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,405.70157321868464,None,3.0,3.485431408043951,405.70157321868464,None,405.70157321868464,None,405.70157321868464,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,409.83708274783567,None,4.0,9.041177911683915,409.83708274783567,None,409.83708274783567,None,409.83708274783567,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,423.1226882827468,None,4.0,3.540092609357089,423.1226882827468,None,423.1226882827468,None,423.1226882827468,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,427.8580832639709,None,2.0,3.993642578832805,427.8580832639709,None,427.8580832639709,None,427.8580832639709,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,432.8429661048576,None,3.0,3.516788387671113,432.8429661048576,None,432.8429661048576,None,432.8429661048576,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,437.6609175149352,None,4.0,2.94170362316072,437.6609175149352,None,437.6609175149352,None,437.6609175149352,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,441.3122251196765,None,3.0,2.239191897213459,441.3122251196765,None,441.3122251196765,None,441.3122251196765,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,445.4801259478554,None,3.0,1.973901611752808,445.4801259478554,None,445.4801259478554,None,445.4801259478554,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,451.081954031717,None,4.0,2.692089847754687,451.081954031717,None,451.081954031717,None,451.081954031717,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,454.9666257919744,None,3.0,3.2199531490914524,454.9666257919744,None,454.9666257919744,None,454.9666257919744,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,459.2192207048647,None,1.0,2.772743397857994,459.2192207048647,None,459.2192207048647,None,459.2192207048647,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,464.0370649280958,None,1.0,3.2872605910524726,464.0370649280958,None,464.0370649280958,None,464.0370649280958,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,469.4388781948946,None,2.0,2.753764317370951,469.4388781948946,None,469.4388781948946,None,469.4388781948946,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,473.0049806837924,None,1.0,2.92046871362254,473.0049806837924,None,473.0049806837924,None,473.0049806837924,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,477.5729629197158,None,3.0,4.170776323881,477.5729629197158,None,477.5729629197158,None,477.5729629197158,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,482.6751596517861,None,2.0,1.67017442593351,482.6751596517861,None,482.6751596517861,None,482.6751596517861,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,486.8096252917312,None,3.0,4.437364167999476,486.8096252917312,None,486.8096252917312,None,486.8096252917312,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,492.2447494957596,None,1.0,3.787985048256816,492.2447494957596,None,492.2447494957596,None,492.2447494957596,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,497.2466141297482,None,1.0,6.544871496036649,497.2466141297482,None,497.2466141297482,None,497.2466141297482,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,504.6986144748517,None,1.0,3.052715673111379,504.6986144748517,None,504.6986144748517,None,504.6986144748517,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,509.3833989389241,None,2.0,2.286847159732133,509.3833989389241,None,509.3833989389241,None,509.3833989389241,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,516.6199527201243,None,1.0,2.0219785100780427,516.6199527201243,None,516.6199527201243,None,516.6199527201243,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,519.3698012079112,None,1.0,1.925271192099899,519.3698012079112,None,519.3698012079112,None,519.3698012079112,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,522.0038993339986,None,4.0,20.329915896989405,522.0038993339986,None,522.0038993339986,None,522.0038993339986,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,543.4440149888396,None,1.0,2.555947430897504,543.4440149888396,None,543.4440149888396,None,543.4440149888396,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,546.8776955218054,None,2.0,2.49287281697616,546.8776955218054,None,546.8776955218054,None,546.8776955218054,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,551.7131156791002,None,2.0,1.6416510357521474,551.7131156791002,None,551.7131156791002,None,551.7131156791002,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,554.3817654559389,None,1.0,2.025447933934629,554.3817654559389,None,554.3817654559389,None,554.3817654559389,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,556.7812689300627,None,3.0,2.2703647310845554,556.7812689300627,None,556.7812689300627,None,556.7812689300627,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,559.4995120489039,None,1.0,2.205891548190266,559.4995120489039,None,559.4995120489039,None,559.4995120489039,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,562.6663382360712,None,1.0,2.2722333688288927,562.6663382360712,None,562.6663382360712,None,562.6663382360712,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,565.80109640304,None,2.0,1.7044383119791746,565.80109640304,None,565.80109640304,None,565.80109640304,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,568.1351509769447,None,4.0,2.7778958650305867,568.1351509769447,None,568.1351509769447,None,568.1351509769447,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,571.9364654179662,None,4.0,2.842345049139112,571.9364654179662,None,571.9364654179662,None,571.9364654179662,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,575.6705514178611,None,1.0,2.5938340933062136,575.6705514178611,None,575.6705514178611,None,575.6705514178611,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,578.672331742011,None,4.0,3.973830841016024,578.672331742011,None,578.672331742011,None,578.672331742011,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,583.3565624840558,None,2.0,2.126938328612596,583.3565624840558,None,583.3565624840558,None,583.3565624840558,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,586.6572314067744,None,1.0,2.211194296833128,586.6572314067744,None,586.6572314067744,None,586.6572314067744,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,589.2926619658247,None,1.0,1.606468555983156,589.2926619658247,None,589.2926619658247,None,589.2926619658247,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,591.1250316370279,None,4.0,4.543626388069242,591.1250316370279,None,591.1250316370279,None,591.1250316370279,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
76,Trial # 77,layer6-8_O6_to_T2.jpg,layer6-8/layer6-8_O6_to_T2.jpg,OT,layer6-8,0.0,76.0,76.0,76.0,,,,,,,,,596.1444012681022,None,4.0,4.106756251771003,596.1444012681022,None,596.1444012681022,None,596.1444012681022,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
77,Trial # 78,layer9-17_T4_to_T5.jpg,layer9-17/layer9-17_T4_to_T5.jpg,TT,layer9-17,0.0,77.0,77.0,77.0,,,,,,,,,600.6450176928192,None,4.0,2.490763464011252,600.6450176928192,None,600.6450176928192,None,600.6450176928192,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
78,Trial # 79,layer0-5_T2_to_T4.jpg,layer0-5/layer0-5_T2_to_T4.jpg,TT,layer0-5,0.0,78.0,78.0,78.0,,,,,,,,,603.4293688670732,None,1.0,2.142012686934322,603.4293688670732,None,603.4293688670732,None,603.4293688670732,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
79,Trial # 80,layer0-5_T2_to_T8.jpg,layer0-5/layer0-5_T2_to_T8.jpg,TT,layer0-5,0.0,79.0,79.0,79.0,,,,,,,,,605.7962105628103,None,1.0,1.2899957760237155,605.7962105628103,None,605.7962105628103,None,605.7962105628103,None,1,2022_Apr_26_1130,Semantic-hierachy,2021.1.2,
