,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 33
10,Trial # 11,layer9-17_T10_to_T2.jpg,layer9-17/layer9-17_T10_to_T2.jpg,TT,layer9-17,0.0,10.0,10.0,10.0,,,,,,,,,164.52286821370944,None,3.0,8.970761489123106,164.52286821370944,None,164.52286821370944,None,164.52286821370944,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
11,Trial # 12,layer6-8_T6_to_T7.jpg,layer6-8/layer6-8_T6_to_T7.jpg,TT,layer6-8,0.0,11.0,11.0,11.0,,,,,,,,,174.4424171736464,None,2.0,5.507378884125501,174.4424171736464,None,174.4424171736464,None,174.4424171736464,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
12,Trial # 13,layer9-17_O10_to_T2.jpg,layer9-17/layer9-17_O10_to_T2.jpg,OT,layer9-17,0.0,12.0,12.0,12.0,,,,,,,,,181.14404467260465,None,2.0,4.047127753030509,181.14404467260465,None,181.14404467260465,None,181.14404467260465,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
13,Trial # 14,layer6-8_T4_to_T7.jpg,layer6-8/layer6-8_T4_to_T7.jpg,TT,layer6-8,0.0,13.0,13.0,13.0,,,,,,,,,185.9297416526824,None,4.0,3.97290105978027,185.9297416526824,None,185.9297416526824,None,185.9297416526824,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
14,Trial # 15,layer9-17_O8_to_T2.jpg,layer9-17/layer9-17_O8_to_T2.jpg,OT,layer9-17,0.0,14.0,14.0,14.0,,,,,,,,,192.26577056758103,None,2.0,2.403789484873414,192.26577056758103,None,192.26577056758103,None,192.26577056758103,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,195.365519459825,None,1.0,2.307437378913164,195.365519459825,None,195.365519459825,None,195.365519459825,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,198.46778453188017,None,1.0,1.97027639625594,198.46778453188017,None,198.46778453188017,None,198.46778453188017,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,200.96732584387064,None,1.0,1.6083850101567805,200.96732584387064,None,200.96732584387064,None,200.96732584387064,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,203.55267215473577,None,1.0,1.974225585348904,203.55267215473577,None,203.55267215473577,None,203.55267215473577,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,206.1866904827766,None,3.0,4.758061550091952,206.1866904827766,None,206.1866904827766,None,206.1866904827766,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,211.5038165538572,None,2.0,2.1253598360344768,211.5038165538572,None,211.5038165538572,None,211.5038165538572,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,214.22201260970903,None,2.0,5.074359376914799,214.22201260970903,None,214.22201260970903,None,214.22201260970903,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,221.04056036984548,None,2.0,2.002979764249176,221.04056036984548,None,221.04056036984548,None,221.04056036984548,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,223.55891144182533,None,1.0,1.8266094527207315,223.55891144182533,None,223.55891144182533,None,223.55891144182533,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,225.77490697288889,None,4.0,3.0382083356380463,225.77490697288889,None,225.77490697288889,None,225.77490697288889,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,229.09314469061792,None,3.0,4.192276269197464,229.09314469061792,None,229.09314469061792,None,229.09314469061792,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,234.3111290265806,None,2.0,1.8733425890095527,234.3111290265806,None,234.3111290265806,None,234.3111290265806,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,237.8301717247814,None,2.0,2.006773775909096,237.8301717247814,None,237.8301717247814,None,237.8301717247814,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,240.36343767261133,None,4.0,4.315758602228016,240.36343767261133,None,240.36343767261133,None,240.36343767261133,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,245.6475756280124,None,3.0,5.690590435639024,245.6475756280124,None,245.6475756280124,None,245.6475756280124,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,251.66640236601236,None,4.0,2.8561366759240627,251.66640236601236,None,251.66640236601236,None,251.66640236601236,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,255.1677040248178,None,4.0,1.939802838023752,255.1677040248178,None,255.1677040248178,None,255.1677040248178,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,257.5692501007579,None,3.0,7.645827296655625,257.5692501007579,None,257.5692501007579,None,257.5692501007579,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,265.9371524588205,None,1.0,7.791857922915369,265.9371524588205,None,265.9371524588205,None,265.9371524588205,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,274.9238939518109,None,4.0,2.813955076038837,274.9238939518109,None,274.9238939518109,None,274.9238939518109,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,278.442368991673,None,3.0,3.356852635741234,278.442368991673,None,278.442368991673,None,278.442368991673,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,282.8274834896438,None,2.0,2.6233664639294147,282.8274834896438,None,282.8274834896438,None,282.8274834896438,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,286.02747037494555,None,4.0,4.422441582195461,286.02747037494555,None,286.02747037494555,None,286.02747037494555,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,291.0621488979086,None,4.0,12.89918973017484,291.0621488979086,None,291.0621488979086,None,291.0621488979086,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,304.4837921159342,None,2.0,1.7709338050335646,304.4837921159342,None,304.4837921159342,None,304.4837921159342,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,309.9350968808867,None,3.0,2.659709190018475,309.9350968808867,None,309.9350968808867,None,309.9350968808867,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,313.219255078584,None,2.0,3.3138367529027164,313.219255078584,None,313.219255078584,None,313.219255078584,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,317.80436944495887,None,2.0,1.7123871380463245,317.80436944495887,None,317.80436944495887,None,317.80436944495887,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,320.4220181237906,None,3.0,4.158426315058023,320.4220181237906,None,320.4220181237906,None,320.4220181237906,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,325.13970532873645,None,4.0,3.803608972579241,325.13970532873645,None,325.13970532873645,None,325.13970532873645,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,329.5748184756376,None,2.0,6.925100133754313,329.5748184756376,None,329.5748184756376,None,329.5748184756376,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,336.7934475429356,None,1.0,2.575671060010791,336.7934475429356,None,336.7934475429356,None,336.7934475429356,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,339.6940416377038,None,1.0,3.676237370818853,339.6940416377038,None,339.6940416377038,None,339.6940416377038,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,344.47927903663367,None,2.0,2.5883934227749705,344.47927903663367,None,344.47927903663367,None,344.47927903663367,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,347.7464570738375,None,1.0,4.289150724187493,347.7464570738375,None,347.7464570738375,None,347.7464570738375,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,352.4993009236641,None,4.0,9.073335996828972,352.4993009236641,None,352.4993009236641,None,352.4993009236641,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,362.4344091056846,None,2.0,1.7951579899527133,362.4344091056846,None,362.4344091056846,None,362.4344091056846,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,365.9520911779255,None,3.0,3.338561262004077,365.9520911779255,None,365.9520911779255,None,365.9520911779255,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,369.63670005090535,None,1.0,4.3978711371310055,369.63670005090535,None,369.63670005090535,None,369.63670005090535,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,374.5383458929136,None,1.0,9.845095360185953,374.5383458929136,None,374.5383458929136,None,374.5383458929136,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,384.7079016957432,None,1.0,1.571999236010015,384.7079016957432,None,384.7079016957432,None,384.7079016957432,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,386.9598068296909,None,2.0,2.5352874151431024,386.9598068296909,None,386.9598068296909,None,386.9598068296909,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,389.87597947660834,None,1.0,2.6895130570046604,389.87597947660834,None,389.87597947660834,None,389.87597947660834,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,393.1783382026479,None,1.0,2.594124163035304,393.1783382026479,None,393.1783382026479,None,393.1783382026479,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,396.1948187625967,None,4.0,5.691756094340235,396.1948187625967,None,396.1948187625967,None,396.1948187625967,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,402.264071745798,None,1.0,5.207152866758406,402.264071745798,None,402.264071745798,None,402.264071745798,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,408.03210740862414,None,2.0,6.906779493205249,408.03210740862414,None,408.03210740862414,None,408.03210740862414,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,415.6513568209484,None,2.0,1.4613422020338476,415.6513568209484,None,415.6513568209484,None,415.6513568209484,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,417.4517795816064,None,1.0,1.8268521879799664,417.4517795816064,None,417.4517795816064,None,417.4517795816064,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,420.3853610148653,None,4.0,4.175760826095939,420.3853610148653,None,420.3853610148653,None,420.3853610148653,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,424.8371563260444,None,1.0,2.3588407998904586,424.8371563260444,None,424.8371563260444,None,424.8371563260444,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,427.7891065687873,None,1.0,1.596071490086615,427.7891065687873,None,427.7891065687873,None,427.7891065687873,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,429.97206787392497,None,2.0,1.6617297772318125,429.97206787392497,None,429.97206787392497,None,429.97206787392497,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,432.0566700459458,None,4.0,3.127083062659949,432.0566700459458,None,432.0566700459458,None,432.0566700459458,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,435.790405144915,None,3.0,3.138100271113217,435.790405144915,None,435.790405144915,None,435.790405144915,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,439.37498510302976,None,1.0,5.211973348632455,439.37498510302976,None,439.37498510302976,None,439.37498510302976,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,444.97682900261134,None,4.0,2.7295335438102484,444.97682900261134,None,444.97682900261134,None,444.97682900261134,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,448.2956767398864,None,2.0,2.840525412000716,448.2956767398864,None,448.2956767398864,None,448.2956767398864,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,451.694767806679,None,1.0,1.769125540740788,451.694767806679,None,451.694767806679,None,451.694767806679,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,453.9127012938261,None,1.0,1.761198978871107,453.9127012938261,None,453.9127012938261,None,453.9127012938261,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,456.0472506657243,None,4.0,6.290512003004551,456.0472506657243,None,456.0472506657243,None,456.0472506657243,None,1,2022_Apr_26_1002,Semantic-hierachy,2021.1.2,60.337352118170045,
