,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 33
10,Trial # 11,layer9-17_T10_to_T2.jpg,layer9-17/layer9-17_T10_to_T2.jpg,TT,layer9-17,0.0,10.0,10.0,10.0,,,,,,,,,136.1308549658861,None,2.0,19.11761830002069,136.1308549658861,None,136.1308549658861,None,136.1308549658861,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
11,Trial # 12,layer6-8_T6_to_T7.jpg,layer6-8/layer6-8_T6_to_T7.jpg,TT,layer6-8,0.0,11.0,11.0,11.0,,,,,,,,,155.5874280720018,None,3.0,7.824816257925704,155.5874280720018,None,155.5874280720018,None,155.5874280720018,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
12,Trial # 13,layer9-17_O10_to_T2.jpg,layer9-17/layer9-17_O10_to_T2.jpg,OT,layer9-17,0.0,12.0,12.0,12.0,,,,,,,,,163.73958706692792,None,2.0,2.7403630558401346,163.73958706692792,None,163.73958706692792,None,163.73958706692792,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
13,Trial # 14,layer6-8_T4_to_T7.jpg,layer6-8/layer6-8_T4_to_T7.jpg,TT,layer6-8,0.0,13.0,13.0,13.0,,,,,,,,,166.79184152092785,None,4.0,3.347428682958707,166.79184152092785,None,166.79184152092785,None,166.79184152092785,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
14,Trial # 15,layer9-17_O8_to_T2.jpg,layer9-17/layer9-17_O8_to_T2.jpg,OT,layer9-17,0.0,14.0,14.0,14.0,,,,,,,,,170.4755145770032,None,2.0,2.242096396861598,170.4755145770032,None,170.4755145770032,None,170.4755145770032,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,173.04394487501122,None,1.0,2.8146244829986244,173.04394487501122,None,173.04394487501122,None,173.04394487501122,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,176.3284450948704,None,1.0,1.6976901178713888,176.3284450948704,None,176.3284450948704,None,176.3284450948704,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,178.41162092401646,None,1.0,1.8879649909213183,178.41162092401646,None,178.41162092401646,None,178.41162092401646,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,180.69527127500623,None,1.0,1.7052590530365703,180.69527127500623,None,180.69527127500623,None,180.69527127500623,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,182.7302995719947,None,3.0,3.138364718062803,182.7302995719947,None,182.7302995719947,None,182.7302995719947,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,186.19717232696712,None,2.0,1.9899541910272087,186.19717232696712,None,186.19717232696712,None,186.19717232696712,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,188.51535203889944,None,4.0,2.444060512119904,188.51535203889944,None,188.51535203889944,None,188.51535203889944,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,191.28201630502008,None,2.0,2.2294480348937213,191.28201630502008,None,191.28201630502008,None,191.28201630502008,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,193.85026574600488,None,1.0,1.6814751129131764,193.85026574600488,None,193.85026574600488,None,193.85026574600488,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,195.91710368497297,None,4.0,2.643642187817022,195.91710368497297,None,195.91710368497297,None,195.91710368497297,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,198.8677524679806,None,2.0,7.612169923027977,198.8677524679806,None,198.8677524679806,None,198.8677524679806,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,206.9707580609247,None,2.0,2.028487885836512,206.9707580609247,None,206.9707580609247,None,206.9707580609247,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,209.4208870870061,None,4.0,4.496987672057003,209.4208870870061,None,209.4208870870061,None,209.4208870870061,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,214.22248587408103,None,2.0,6.126594037050381,214.22248587408103,None,214.22248587408103,None,214.22248587408103,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,220.60704132495448,None,3.0,6.44873233512044,220.60704132495448,None,220.60704132495448,None,220.60704132495448,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,228.4268004258629,None,2.0,2.1448998050764203,228.4268004258629,None,228.4268004258629,None,228.4268004258629,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,231.11089542601255,None,2.0,3.194977791979909,231.11089542601255,None,231.11089542601255,None,231.11089542601255,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,234.69515313208103,None,2.0,3.7759487538132817,234.69515313208103,None,234.69515313208103,None,234.69515313208103,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,239.813676557038,None,1.0,3.197338975034654,239.813676557038,None,239.813676557038,None,239.813676557038,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,243.3982631850522,None,4.0,7.8940439959988,243.3982631850522,None,243.3982631850522,None,243.3982631850522,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,252.3340100289788,None,3.0,2.352815407095477,252.3340100289788,None,252.3340100289788,None,252.3340100289788,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,255.01855196198449,None,2.0,2.57868901710026,255.01855196198449,None,255.01855196198449,None,255.01855196198449,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,257.9700161940418,None,4.0,7.961169464047998,257.9700161940418,None,257.9700161940418,None,257.9700161940418,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,266.7064869119786,None,2.0,5.091291000833735,266.7064869119786,None,266.7064869119786,None,266.7064869119786,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,272.3416172720026,None,2.0,2.195427061058581,272.3416172720026,None,272.3416172720026,None,272.3416172720026,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,275.0243175229989,None,3.0,3.1422392250970006,275.0243175229989,None,275.0243175229989,None,275.0243175229989,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,278.49278834299184,None,2.0,3.647371354978532,278.49278834299184,None,278.49278834299184,None,278.49278834299184,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,282.9108250029385,None,2.0,1.3931231510359794,282.9108250029385,None,282.9108250029385,None,282.9108250029385,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,284.84376632305793,None,3.0,4.545974547974765,284.84376632305793,None,284.84376632305793,None,284.84376632305793,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,290.0119317029603,None,2.0,2.3772011909168214,290.0119317029603,None,290.0119317029603,None,290.0119317029603,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,293.6801831109915,None,2.0,2.347037557978183,293.6801831109915,None,293.6801831109915,None,293.6801831109915,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,296.4155636308715,None,1.0,2.1836114870384336,296.4155636308715,None,296.4155636308715,None,296.4155636308715,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,298.93187255598605,None,1.0,1.4133382888976485,298.93187255598605,None,298.93187255598605,None,298.93187255598605,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,300.6830613440834,None,2.0,2.1088652319740504,300.6830613440834,None,300.6830613440834,None,300.6830613440834,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,303.09967301297,None,1.0,2.7587786838412285,303.09967301297,None,303.09967301297,None,303.09967301297,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,306.150689851027,None,2.0,2.277385128894821,306.150689851027,None,306.150689851027,None,306.150689851027,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,310.0859645900782,None,2.0,3.528389235958457,310.0859645900782,None,310.0859645900782,None,310.0859645900782,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,313.9863452850841,None,3.0,2.523992571979761,313.9863452850841,None,313.9863452850841,None,313.9863452850841,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,316.95520735997707,None,1.0,2.350738534005359,316.95520735997707,None,316.95520735997707,None,316.95520735997707,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,319.6059517720714,None,1.0,1.4302537420298904,319.6059517720714,None,319.6059517720714,None,319.6059517720714,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,321.3730654900428,None,1.0,3.640855052974075,321.3730654900428,None,321.3730654900428,None,321.3730654900428,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,325.6394432829693,None,2.0,3.355678410967812,325.6394432829693,None,325.6394432829693,None,325.6394432829693,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,329.2910692950245,None,1.0,2.0985205380711704,329.2910692950245,None,329.2910692950245,None,329.2910692950245,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,332.0434232999105,None,1.0,1.5308052408508956,332.0434232999105,None,332.0434232999105,None,332.0434232999105,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,334.17610954889096,None,2.0,2.743782795034349,334.17610954889096,None,334.17610954889096,None,334.17610954889096,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,337.37786850798875,None,1.0,2.1937021401245147,337.37786850798875,None,337.37786850798875,None,337.37786850798875,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,340.07810233393684,None,2.0,2.0242547779344022,340.07810233393684,None,340.07810233393684,None,340.07810233393684,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,342.6122650939505,None,2.0,1.8108869770076128,342.6122650939505,None,342.6122650939505,None,342.6122650939505,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,344.91264616698027,None,1.0,1.845414198935032,344.91264616698027,None,344.91264616698027,None,344.91264616698027,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,347.0305669018999,None,2.0,3.559519890928641,347.0305669018999,None,347.0305669018999,None,347.0305669018999,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,351.04800832807086,None,1.0,1.6825087920296935,351.04800832807086,None,351.04800832807086,None,351.04800832807086,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,353.016683191061,None,1.0,1.3487733420915902,353.016683191061,None,353.016683191061,None,353.016683191061,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,354.76561699202284,None,2.0,1.5613665520213544,354.76561699202284,None,354.76561699202284,None,354.76561699202284,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,356.6336479270831,None,2.0,5.129190495004877,356.6336479270831,None,356.6336479270831,None,356.6336479270831,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,362.10220322804525,None,2.0,2.610961477039382,362.10220322804525,None,362.10220322804525,None,362.10220322804525,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,365.0021159339231,None,1.0,1.4441221109591424,365.0021159339231,None,365.0021159339231,None,365.0021159339231,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,366.73711492400616,None,2.0,3.3427769609261304,366.73711492400616,None,366.73711492400616,None,366.73711492400616,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,370.4540775748901,None,2.0,1.415910426992923,370.4540775748901,None,370.4540775748901,None,370.4540775748901,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,372.2048499530647,None,1.0,1.5493780081160369,372.2048499530647,None,372.2048499530647,None,372.2048499530647,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,374.2557514130604,None,1.0,1.3933956830296663,374.2557514130604,None,374.2557514130604,None,374.2557514130604,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,376.0225033049937,None,2.0,3.491670717019588,376.0225033049937,None,376.0225033049937,None,376.0225033049937,None,1,2022_Apr_14_1003,Semantic-hierachy,2021.1.2,59.81877519633524,
