,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 33
10,Trial # 11,layer9-17_T10_to_T2.jpg,layer9-17/layer9-17_T10_to_T2.jpg,TT,layer9-17,0.0,10.0,10.0,10.0,,,,,,,,,172.30908544478007,None,3.0,16.809724733931944,172.30908544478007,None,172.30908544478007,None,172.30908544478007,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
11,Trial # 12,layer6-8_T6_to_T7.jpg,layer6-8/layer6-8_T6_to_T7.jpg,TT,layer6-8,0.0,11.0,11.0,11.0,,,,,,,,,190.33047797181644,None,3.0,2.7893074231687933,190.33047797181644,None,190.33047797181644,None,190.33047797181644,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
12,Trial # 13,layer9-17_O10_to_T2.jpg,layer9-17/layer9-17_O10_to_T2.jpg,OT,layer9-17,0.0,12.0,12.0,12.0,,,,,,,,,193.59876314294524,None,2.0,1.8909616370219735,193.59876314294524,None,193.59876314294524,None,193.59876314294524,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
13,Trial # 14,layer6-8_T4_to_T7.jpg,layer6-8/layer6-8_T4_to_T7.jpg,TT,layer6-8,0.0,13.0,13.0,13.0,,,,,,,,,195.76557060377672,None,4.0,8.037537682102993,195.76557060377672,None,195.76557060377672,None,195.76557060377672,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
14,Trial # 15,layer9-17_O8_to_T2.jpg,layer9-17/layer9-17_O8_to_T2.jpg,OT,layer9-17,0.0,14.0,14.0,14.0,,,,,,,,,205.51827126485296,None,2.0,2.319696706952527,205.51827126485296,None,205.51827126485296,None,205.51827126485296,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,208.1694945958443,None,1.0,4.171825258992612,208.1694945958443,None,208.1694945958443,None,208.1694945958443,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,212.72209391277283,None,1.0,1.602798192994669,212.72209391277283,None,212.72209391277283,None,212.72209391277283,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,214.7379209289793,None,1.0,2.425068187061697,214.7379209289793,None,214.7379209289793,None,214.7379209289793,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,217.52257517981343,None,1.0,1.935106460005045,217.52257517981343,None,217.52257517981343,None,217.52257517981343,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,219.7229132577777,None,4.0,2.4898368469439447,219.7229132577777,None,219.7229132577777,None,219.7229132577777,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,222.52442155592144,None,2.0,3.2589229219593108,222.52442155592144,None,222.52442155592144,None,222.52442155592144,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,226.1600136898924,None,3.0,2.3373418948613107,226.1600136898924,None,226.1600136898924,None,226.1600136898924,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,228.85968404379676,None,2.0,2.3706236600410198,228.85968404379676,None,228.85968404379676,None,228.85968404379676,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,231.57766629895195,None,1.0,2.150647238828242,231.57766629895195,None,231.57766629895195,None,231.57766629895195,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,234.11099032289349,None,4.0,3.354855962097645,234.11099032289349,None,234.11099032289349,None,234.11099032289349,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,237.89592198492028,None,4.0,3.136370426043868,237.89592198492028,None,237.89592198492028,None,237.89592198492028,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,241.41335596190768,None,2.0,2.1474624960683286,241.41335596190768,None,241.41335596190768,None,241.41335596190768,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,243.91470093489625,None,3.0,2.3393492409959435,243.91470093489625,None,243.91470093489625,None,243.91470093489625,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,246.54896829184145,None,3.0,3.6010163801256567,246.54896829184145,None,246.54896829184145,None,246.54896829184145,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,250.56644991296344,None,3.0,1.872425362933427,250.56644991296344,None,250.56644991296344,None,250.56644991296344,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,252.8505334758665,None,2.0,2.067823196062818,252.8505334758665,None,252.8505334758665,None,252.8505334758665,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,255.4172636338044,None,3.0,1.9779979242011905,255.4172636338044,None,255.4172636338044,None,255.4172636338044,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,257.7519042699132,None,3.0,2.3507412341423333,257.7519042699132,None,257.7519042699132,None,257.7519042699132,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,260.4524125228636,None,3.0,2.418009155895561,260.4524125228636,None,260.4524125228636,None,260.4524125228636,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,264.3210465419106,None,3.0,3.0529990969225764,264.3210465419106,None,264.3210465419106,None,264.3210465419106,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,267.85573276598006,None,3.0,3.0355292500462383,267.85573276598006,None,267.85573276598006,None,267.85573276598006,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,271.2561479569413,None,2.0,2.0691808508709078,271.2561479569413,None,271.2561479569413,None,271.2561479569413,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,273.7234963469673,None,3.0,3.108237532898784,273.7234963469673,None,273.7234963469673,None,273.7234963469673,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,277.20796394487843,None,4.0,5.237710946938023,277.20796394487843,None,277.20796394487843,None,277.20796394487843,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,282.8093469748273,None,2.0,1.837986320024356,282.8093469748273,None,282.8093469748273,None,282.8093469748273,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,284.91036322293803,None,3.0,1.7880723518319428,284.91036322293803,None,284.91036322293803,None,284.91036322293803,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,286.9613426618744,None,2.0,6.043633382068947,286.9613426618744,None,286.9613426618744,None,286.9613426618744,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,293.3132586448919,None,2.0,1.871757801156491,293.3132586448919,None,293.3132586448919,None,293.3132586448919,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,295.529744082829,None,3.0,2.5545489590149373,295.529744082829,None,295.529744082829,None,295.529744082829,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,298.4307515148539,None,2.0,2.242742747068405,298.4307515148539,None,298.4307515148539,None,298.4307515148539,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,301.21512494189665,None,3.0,2.6764242600183934,301.21512494189665,None,301.21512494189665,None,301.21512494189665,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,304.58223699987866,None,1.0,2.784742802847177,304.58223699987866,None,304.58223699987866,None,304.58223699987866,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,308.3505508909002,None,1.0,2.7184799739625305,308.3505508909002,None,308.3505508909002,None,308.3505508909002,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,311.60262232786044,None,2.0,2.232481191167608,311.60262232786044,None,311.60262232786044,None,311.60262232786044,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,314.169208467938,None,1.0,4.540399502962828,314.169208467938,None,314.169208467938,None,314.169208467938,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,319.0370172939729,None,2.0,5.373868440045044,319.0370172939729,None,319.0370172939729,None,319.0370172939729,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,324.67182479891926,None,2.0,1.886879547033459,324.67182479891926,None,324.67182479891926,None,324.67182479891926,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,326.973120525945,None,3.0,1.940315525978804,326.973120525945,None,326.973120525945,None,326.973120525945,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,329.20661590690725,None,1.0,6.116103091044352,329.20661590690725,None,329.20661590690725,None,329.20661590690725,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,335.6757362168282,None,1.0,2.7447452030610293,335.6757362168282,None,335.6757362168282,None,335.6757362168282,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,339.14392260299064,None,1.0,2.4869112779852003,339.14392260299064,None,339.14392260299064,None,339.14392260299064,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,342.54528526379727,None,2.0,1.6036979330237957,342.54528526379727,None,342.54528526379727,None,342.54528526379727,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,344.46149673778564,None,1.0,1.6382955031003803,344.46149673778564,None,344.46149673778564,None,344.46149673778564,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,346.34654664993286,None,1.0,2.1788438090588897,346.34654664993286,None,346.34654664993286,None,346.34654664993286,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,348.9463099478744,None,4.0,4.935889398911968,348.9463099478744,None,348.9463099478744,None,348.9463099478744,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,355.61538866185583,None,1.0,2.535745054949075,355.61538866185583,None,355.61538866185583,None,355.61538866185583,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,358.46698585990816,None,3.0,5.19093658705242,358.46698585990816,None,358.46698585990816,None,358.46698585990816,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,363.9517478079069,None,2.0,2.000642758095637,363.9517478079069,None,363.9517478079069,None,363.9517478079069,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,366.23597627179697,None,1.0,1.815813103923574,366.23597627179697,None,366.23597627179697,None,366.23597627179697,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,368.3692301157862,None,3.0,3.948925493983552,368.3692301157862,None,368.3692301157862,None,368.3692301157862,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,372.65479738777503,None,1.0,2.6838274251203984,372.65479738777503,None,372.65479738777503,None,372.65479738777503,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,375.6881908529904,None,1.0,1.603141444036737,375.6881908529904,None,375.6881908529904,None,375.6881908529904,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,377.6057487949729,None,2.0,1.5516371259000152,377.6057487949729,None,377.6057487949729,None,377.6057487949729,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,379.3887724049855,None,4.0,2.562606896040961,379.3887724049855,None,379.3887724049855,None,379.3887724049855,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,382.2240912169218,None,3.0,3.9018602170981462,382.2240912169218,None,382.2240912169218,None,382.2240912169218,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,386.5918999388814,None,1.0,1.9099141431506723,386.5918999388814,None,386.5918999388814,None,386.5918999388814,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,388.7587784728967,None,2.0,1.9577137799933555,388.7587784728967,None,388.7587784728967,None,388.7587784728967,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,391.02668934781104,None,2.0,1.6905892780050635,391.02668934781104,None,391.02668934781104,None,391.02668934781104,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,393.06056770985015,None,1.0,1.8354404841084035,393.06056770985015,None,393.06056770985015,None,393.06056770985015,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,395.2936584698036,None,1.0,1.4703814899548888,395.2936584698036,None,395.2936584698036,None,395.2936584698036,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,397.21151002682745,None,4.0,4.258293823804706,397.21151002682745,None,397.21151002682745,None,397.21151002682745,None,1,2022_Apr_22_1446,Semantic-hierachy,2021.1.2,60.08168589156998,
