,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,Unnamed: 33
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,660.0179919539951,None,1.0,5.584567446960136,660.0179919539951,None,660.0179919539951,None,660.0179919539951,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,665.8698111518752,None,4.0,3.897717335028574,665.8698111518752,None,665.8698111518752,None,665.8698111518752,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,669.9384956809226,None,2.0,3.4119943119585514,669.9384956809226,None,669.9384956809226,None,669.9384956809226,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,673.5061663358938,None,2.0,1.1488168009091169,673.5061663358938,None,673.5061663358938,None,673.5061663358938,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,674.8723303419538,None,2.0,1.1219786920119077,674.8723303419538,None,674.8723303419538,None,674.8723303419538,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,676.2228469289839,None,3.0,3.312492846045643,676.2228469289839,None,676.2228469289839,None,676.2228469289839,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,679.9739728660788,None,4.0,2.831301885191351,679.9739728660788,None,679.9739728660788,None,679.9739728660788,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,683.0421182098798,None,2.0,2.4602369100321084,683.0421182098798,None,683.0421182098798,None,683.0421182098798,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,685.6757072689943,None,2.0,2.9272992708720267,685.6757072689943,None,685.6757072689943,None,685.6757072689943,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,688.8432635720819,None,2.0,1.3599474630318582,688.8432635720819,None,688.8432635720819,None,688.8432635720819,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,690.7273719368968,None,3.0,2.8380063080694526,690.7273719368968,None,690.7273719368968,None,690.7273719368968,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,694.0287041580305,None,4.0,3.324947912013158,694.0287041580305,None,694.0287041580305,None,694.0287041580305,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,697.5304200290702,None,3.0,5.113345626043156,697.5304200290702,None,697.5304200290702,None,697.5304200290702,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,702.8146672269795,None,2.0,1.57035977486521,702.8146672269795,None,702.8146672269795,None,702.8146672269795,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,704.531711370917,None,1.0,2.5954054158646613,704.531711370917,None,704.531711370917,None,704.531711370917,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,707.2825942758936,None,4.0,5.6792176810558885,707.2825942758936,None,707.2825942758936,None,707.2825942758936,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,713.1687017988879,None,2.0,2.176512665115297,713.1687017988879,None,713.1687017988879,None,713.1687017988879,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,715.5351020540111,None,3.0,2.366599611938,715.5351020540111,None,715.5351020540111,None,715.5351020540111,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,718.0869039630052,None,2.0,1.477525532944128,718.0869039630052,None,718.0869039630052,None,718.0869039630052,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,719.7360576479696,None,2.0,3.367325900122524,719.7360576479696,None,719.7360576479696,None,719.7360576479696,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,723.2884702570736,None,3.0,1.545948261860758,723.2884702570736,None,723.2884702570736,None,723.2884702570736,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,725.0544529310428,None,4.0,2.6928994050249457,725.0544529310428,None,725.0544529310428,None,725.0544529310428,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,727.9724872398656,None,3.0,3.0612751140724868,727.9724872398656,None,727.9724872398656,None,727.9724872398656,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,731.189883129904,None,4.0,3.617106104968116,731.189883129904,None,731.189883129904,None,731.189883129904,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,735.9076987360604,None,1.0,2.860561936860904,735.9076987360604,None,735.9076987360604,None,735.9076987360604,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,738.959808917949,None,2.0,1.87318113213405,738.959808917949,None,738.959808917949,None,738.959808917949,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,741.0266662309878,None,1.0,2.924566884990781,741.0266662309878,None,741.0266662309878,None,741.0266662309878,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,744.1938833249733,None,2.0,3.507008800050244,744.1938833249733,None,744.1938833249733,None,744.1938833249733,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,747.8798280959018,None,2.0,1.22815730702132,747.8798280959018,None,747.8798280959018,None,747.8798280959018,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,749.3132206799928,None,3.0,2.339296801947057,749.3132206799928,None,749.3132206799928,None,749.3132206799928,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,751.8129816050641,None,1.0,3.63040147908032,751.8129816050641,None,751.8129816050641,None,751.8129816050641,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,755.6475620379206,None,1.0,2.0609860799741,755.6475620379206,None,755.6475620379206,None,755.6475620379206,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,757.882441899972,None,1.0,1.19150718790479,757.882441899972,None,757.882441899972,None,757.882441899972,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,759.2825071229599,None,2.0,1.3108938219957054,759.2825071229599,None,759.2825071229599,None,759.2825071229599,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,760.9990860158578,None,1.0,1.6292424218263477,760.9990860158578,None,760.9990860158578,None,760.9990860158578,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,763.0675702260341,None,1.0,2.1767874869983643,763.0675702260341,None,763.0675702260341,None,763.0675702260341,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,765.433769291034,None,4.0,4.842243732186034,765.433769291034,None,765.433769291034,None,765.433769291034,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,770.6858177909162,None,1.0,2.760413848096505,770.6858177909162,None,770.6858177909162,None,770.6858177909162,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,773.6867097420618,None,2.0,2.2805587199982256,773.6867097420618,None,773.6867097420618,None,773.6867097420618,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,776.2209301679395,None,2.0,1.5511349700391293,776.2209301679395,None,776.2209301679395,None,776.2209301679395,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,777.9557165319566,None,1.0,1.5931972858961672,777.9557165319566,None,777.9557165319566,None,777.9557165319566,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,779.7385890819132,None,3.0,5.216991453198716,779.7385890819132,None,779.7385890819132,None,779.7385890819132,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,785.4398452949245,None,1.0,1.7930141950491816,785.4398452949245,None,785.4398452949245,None,785.4398452949245,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,787.4409244828857,None,1.0,1.3608943468425423,787.4409244828857,None,787.4409244828857,None,787.4409244828857,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,789.0255382650066,None,2.0,1.443631413159892,789.0255382650066,None,789.0255382650066,None,789.0255382650066,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,790.6248717920389,None,4.0,2.328679966973141,790.6248717920389,None,790.6248717920389,None,790.6248717920389,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,793.1266324198805,None,3.0,3.6953156031668186,793.1266324198805,None,793.1266324198805,None,793.1266324198805,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,797.1601399290375,None,1.0,1.719983404036611,797.1601399290375,None,797.1601399290375,None,797.1601399290375,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,799.0784886670299,None,4.0,4.09038365399465,799.0784886670299,None,799.0784886670299,None,799.0784886670299,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,803.5959538458847,None,2.0,3.11338771507144,803.5959538458847,None,803.5959538458847,None,803.5959538458847,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,806.9633743290324,None,1.0,3.6643948811106384,806.9633743290324,None,806.9633743290324,None,806.9633743290324,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,810.9145553479902,None,1.0,1.3455691989511251,810.9145553479902,None,810.9145553479902,None,810.9145553479902,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,812.532676508883,None,4.0,4.402434296905994,812.532676508883,None,812.532676508883,None,812.532676508883,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
76,Trial # 77,layer6-8_O6_to_T2.jpg,layer6-8/layer6-8_O6_to_T2.jpg,OT,layer6-8,0.0,76.0,76.0,76.0,,,,,,,,,817.1501522879116,None,2.0,4.930601527914405,817.1501522879116,None,817.1501522879116,None,817.1501522879116,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
77,Trial # 78,layer9-17_T4_to_T5.jpg,layer9-17/layer9-17_T4_to_T5.jpg,TT,layer9-17,0.0,77.0,77.0,77.0,,,,,,,,,822.3518503080122,None,2.0,1.5015645518433305,822.3518503080122,None,822.3518503080122,None,822.3518503080122,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
78,Trial # 79,layer0-5_T2_to_T4.jpg,layer0-5/layer0-5_T2_to_T4.jpg,TT,layer0-5,0.0,78.0,78.0,78.0,,,,,,,,,824.0865565980785,None,1.0,1.540916936006397,824.0865565980785,None,824.0865565980785,None,824.0865565980785,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
79,Trial # 80,layer0-5_T2_to_T8.jpg,layer0-5/layer0-5_T2_to_T8.jpg,TT,layer0-5,0.0,79.0,79.0,79.0,,,,,,,,,825.7689653399866,None,1.0,1.0134725591633469,825.7689653399866,None,825.7689653399866,None,825.7689653399866,None,1,2022_Jul_11_0758,Semantic-hierachy,2021.1.2,
