,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,Unnamed: 33
10,Trial # 11,layer9-17_T10_to_T2.jpg,layer9-17/layer9-17_T10_to_T2.jpg,TT,layer9-17,0.0,10.0,10.0,10.0,,,,,,,,,100.248848462943,None,3.0,6.988737416919321,100.248848462943,None,100.248848462943,None,100.248848462943,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
11,Trial # 12,layer6-8_T6_to_T7.jpg,layer6-8/layer6-8_T6_to_T7.jpg,TT,layer6-8,0.0,11.0,11.0,11.0,,,,,,,,,107.56927145994268,None,3.0,1.5866317299660295,107.56927145994268,None,107.56927145994268,None,107.56927145994268,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
12,Trial # 13,layer9-17_O10_to_T2.jpg,layer9-17/layer9-17_O10_to_T2.jpg,OT,layer9-17,0.0,12.0,12.0,12.0,,,,,,,,,109.3700014988426,None,2.0,1.5498590669594705,109.3700014988426,None,109.3700014988426,None,109.3700014988426,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
13,Trial # 14,layer6-8_T4_to_T7.jpg,layer6-8/layer6-8_T4_to_T7.jpg,TT,layer6-8,0.0,13.0,13.0,13.0,,,,,,,,,111.91945532988755,None,3.0,2.120198267046362,111.91945532988755,None,111.91945532988755,None,111.91945532988755,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
14,Trial # 15,layer9-17_O8_to_T2.jpg,layer9-17/layer9-17_O8_to_T2.jpg,OT,layer9-17,0.0,14.0,14.0,14.0,,,,,,,,,114.57029314595276,None,2.0,1.8163395549636328,114.57029314595276,None,114.57029314595276,None,114.57029314595276,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,116.53765372303316,None,1.0,1.7382422271184623,116.53765372303316,None,116.53765372303316,None,116.53765372303316,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,118.52165985107422,None,1.0,1.2203818960115314,118.52165985107422,None,118.52165985107422,None,118.52165985107422,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,119.98874451988377,None,1.0,1.0633163000456989,119.98874451988377,None,119.98874451988377,None,119.98874451988377,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,121.28891733684576,None,1.0,1.1697636891622096,121.28891733684576,None,121.28891733684576,None,121.28891733684576,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,122.70634692697786,None,3.0,2.2372035689186305,122.70634692697786,None,122.70634692697786,None,122.70634692697786,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,125.27345364494248,None,2.0,1.3229440618306398,125.27345364494248,None,125.27345364494248,None,125.27345364494248,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,126.87396775791422,None,2.0,1.802331260871142,126.87396775791422,None,126.87396775791422,None,126.87396775791422,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,128.87486409093253,None,2.0,1.2180054581258446,128.87486409093253,None,128.87486409093253,None,128.87486409093253,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,130.34188787592575,None,1.0,1.7708791207987815,130.34188787592575,None,130.34188787592575,None,130.34188787592575,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,132.47531195706688,None,4.0,2.459668057970702,132.47531195706688,None,132.47531195706688,None,132.47531195706688,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,135.14300542906858,None,3.0,4.891140643972904,135.14300542906858,None,135.14300542906858,None,135.14300542906858,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,141.06151534803212,None,2.0,1.5690627838484943,141.06151534803212,None,141.06151534803212,None,141.06151534803212,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,142.8303111649584,None,3.0,3.303298815153539,142.8303111649584,None,142.8303111649584,None,142.8303111649584,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,146.44663915596902,None,3.0,3.9103933651931584,146.44663915596902,None,146.44663915596902,None,146.44663915596902,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,150.61441945284605,None,4.0,2.0193362089339644,150.61441945284605,None,150.61441945284605,None,150.61441945284605,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,152.94976884592324,None,2.0,2.6581820328719914,152.94976884592324,None,152.94976884592324,None,152.94976884592324,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,155.8997428419534,None,3.0,2.258545394986868,155.8997428419534,None,155.8997428419534,None,155.8997428419534,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,158.4847849230282,None,3.0,1.60696872882545,158.4847849230282,None,158.4847849230282,None,158.4847849230282,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,160.33445693389513,None,1.0,3.5437458700034767,160.33445693389513,None,160.33445693389513,None,160.33445693389513,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,164.30217941803858,None,3.0,1.8898859519977125,164.30217941803858,None,164.30217941803858,None,164.30217941803858,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,166.56987135484815,None,3.0,1.6774301631376147,166.56987135484815,None,166.56987135484815,None,166.56987135484815,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,168.52103132684715,None,2.0,1.5838351619895548,168.52103132684715,None,168.52103132684715,None,168.52103132684715,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,171.00442379899323,None,3.0,3.7949186221230775,171.00442379899323,None,171.00442379899323,None,171.00442379899323,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,175.489001119975,None,4.0,2.092199184000492,175.489001119975,None,175.489001119975,None,175.489001119975,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,177.97358642099425,None,2.0,2.4059821041300893,177.97358642099425,None,177.97358642099425,None,177.97358642099425,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,180.6742354950402,None,3.0,2.302001141011715,180.6742354950402,None,180.6742354950402,None,180.6742354950402,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,183.2594362448436,None,2.0,2.191079701995477,183.2594362448436,None,183.2594362448436,None,183.2594362448436,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,185.70912385499105,None,3.0,2.061396417906508,185.70912385499105,None,185.70912385499105,None,185.70912385499105,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,188.0934532978572,None,3.0,1.124810819979757,188.0934532978572,None,188.0934532978572,None,188.0934532978572,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,189.44458315894008,None,4.0,2.273477538023144,189.44458315894008,None,189.44458315894008,None,189.44458315894008,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,192.0943587319925,None,3.0,2.324590712087229,192.0943587319925,None,192.0943587319925,None,192.0943587319925,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,194.81161276204512,None,1.0,1.9518649000674488,194.81161276204512,None,194.81161276204512,None,194.81161276204512,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,197.02955058496445,None,1.0,1.3916703308932483,197.02955058496445,None,197.02955058496445,None,197.02955058496445,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,198.6640593509656,None,2.0,1.805241597816348,198.6640593509656,None,198.6640593509656,None,198.6640593509656,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,200.7302903800737,None,1.0,2.440432998118922,200.7302903800737,None,200.7302903800737,None,200.7302903800737,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,203.51553536206484,None,3.0,3.301160864997655,203.51553536206484,None,203.51553536206484,None,203.51553536206484,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,207.2153812749312,None,2.0,1.8085318631492555,207.2153812749312,None,207.2153812749312,None,207.2153812749312,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,209.31686543487007,None,3.0,1.868660160107538,209.31686543487007,None,209.31686543487007,None,209.31686543487007,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,211.4501275930088,None,1.0,1.844594509806484,211.4501275930088,None,211.4501275930088,None,211.4501275930088,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,213.51814430300143,None,1.0,2.706925150007009,213.51814430300143,None,213.51814430300143,None,213.51814430300143,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,216.6186614278704,None,1.0,1.0854642351623625,216.6186614278704,None,216.6186614278704,None,216.6186614278704,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,217.9369521569461,None,2.0,1.8397788039874283,217.9369521569461,None,217.9369521569461,None,217.9369521569461,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,220.10290500195697,None,1.0,1.4765352609101683,220.10290500195697,None,220.10290500195697,None,220.10290500195697,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,222.0704771650489,None,1.0,1.6738237040117383,222.0704771650489,None,222.0704771650489,None,222.0704771650489,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,224.055294418009,None,1.0,6.339126945007592,224.055294418009,None,224.055294418009,None,224.055294418009,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,231.87269635195844,None,1.0,2.106570095056668,231.87269635195844,None,231.87269635195844,None,231.87269635195844,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,234.3077398629393,None,2.0,5.044670329894871,234.3077398629393,None,234.3077398629393,None,234.3077398629393,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,239.64330341806635,None,2.0,1.0950461148750037,239.64330341806635,None,239.64330341806635,None,239.64330341806635,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,240.993230030872,None,1.0,1.612947457935661,240.993230030872,None,240.993230030872,None,240.993230030872,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,242.8775033480488,None,4.0,5.681160766165704,242.8775033480488,None,242.8775033480488,None,242.8775033480488,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,248.8625322880689,None,1.0,1.5926343260798603,248.8625322880689,None,248.8625322880689,None,248.8625322880689,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,250.7957792209927,None,1.0,1.859963570954278,250.7957792209927,None,250.7957792209927,None,250.7957792209927,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,252.9976876168512,None,2.0,1.6259067261125892,252.9976876168512,None,252.9976876168512,None,252.9976876168512,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,254.8809889210388,None,1.0,8.059583541937172,254.8809889210388,None,254.8809889210388,None,254.8809889210388,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,264.6836904149968,None,3.0,2.291481032036245,264.6836904149968,None,264.6836904149968,None,264.6836904149968,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,267.2007879018784,None,1.0,1.599045170005411,267.2007879018784,None,267.2007879018784,None,267.2007879018784,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,269.1016056248918,None,3.0,1.8890106501057744,269.1016056248918,None,269.1016056248918,None,269.1016056248918,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,271.20181678794324,None,2.0,2.6620376619976014,271.20181678794324,None,271.20181678794324,None,271.20181678794324,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,274.03744796896353,None,1.0,1.478201734833419,274.03744796896353,None,274.03744796896353,None,274.03744796896353,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,275.7031423370354,None,1.0,1.2418866660445929,275.7031423370354,None,275.7031423370354,None,275.7031423370354,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,277.2704739919864,None,4.0,2.854444348020479,277.2704739919864,None,277.2704739919864,None,277.2704739919864,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
76,Trial # 77,layer6-8_O6_to_T2.jpg,layer6-8/layer6-8_O6_to_T2.jpg,OT,layer6-8,0.0,76.0,76.0,76.0,,,,,,,,,280.321617025882,None,4.0,2.1469314000569284,280.321617025882,None,280.321617025882,None,280.321617025882,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
77,Trial # 78,layer9-17_T4_to_T5.jpg,layer9-17/layer9-17_T4_to_T5.jpg,TT,layer9-17,0.0,77.0,77.0,77.0,,,,,,,,,282.63968326803297,None,2.0,1.630793048068881,282.63968326803297,None,282.63968326803297,None,282.63968326803297,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
78,Trial # 79,layer0-5_T2_to_T4.jpg,layer0-5/layer0-5_T2_to_T4.jpg,TT,layer0-5,0.0,78.0,78.0,78.0,,,,,,,,,284.5239899910521,None,1.0,1.4870052749756724,284.5239899910521,None,284.5239899910521,None,284.5239899910521,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
79,Trial # 80,layer0-5_T2_to_T8.jpg,layer0-5/layer0-5_T2_to_T8.jpg,TT,layer0-5,0.0,79.0,79.0,79.0,,,,,,,,,286.35736241494305,None,1.0,1.4093182850629091,286.35736241494305,None,286.35736241494305,None,286.35736241494305,None,1,2022_Apr_12_1603,Semantic-hierachy,2021.1.2,
