,Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,session,date,expName,psychopyVersion,Unnamed: 33
10,Trial # 11,layer9-17_T10_to_T2.jpg,layer9-17/layer9-17_T10_to_T2.jpg,TT,layer9-17,0.0,10.0,10.0,10.0,,,,,,,,,308.0206330700312,None,3.0,33.70915106404573,308.0206330700312,None,308.0206330700312,None,308.0206330700312,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
11,Trial # 12,layer6-8_T6_to_T7.jpg,layer6-8/layer6-8_T6_to_T7.jpg,TT,layer6-8,0.0,11.0,11.0,11.0,,,,,,,,,342.6813201331533,None,4.0,17.953982984879985,342.6813201331533,None,342.6813201331533,None,342.6813201331533,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
12,Trial # 13,layer9-17_O10_to_T2.jpg,layer9-17/layer9-17_O10_to_T2.jpg,OT,layer9-17,0.0,12.0,12.0,12.0,,,,,,,,,361.5373900420964,None,2.0,2.3471486321650445,361.5373900420964,None,361.5373900420964,None,361.5373900420964,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
13,Trial # 14,layer6-8_T4_to_T7.jpg,layer6-8/layer6-8_T4_to_T7.jpg,TT,layer6-8,0.0,13.0,13.0,13.0,,,,,,,,,364.5218274521176,None,2.0,6.876664825947955,364.5218274521176,None,364.5218274521176,None,364.5218274521176,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
14,Trial # 15,layer9-17_O8_to_T2.jpg,layer9-17/layer9-17_O8_to_T2.jpg,OT,layer9-17,0.0,14.0,14.0,14.0,,,,,,,,,372.4905922601465,None,2.0,1.6049655680544674,372.4905922601465,None,372.4905922601465,None,372.4905922601465,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
15,Trial # 16,layer0-5_T6_to_T9.jpg,layer0-5/layer0-5_T6_to_T9.jpg,TT,layer0-5,0.0,15.0,15.0,15.0,,,,,,,,,375.02594000916,None,1.0,2.875053316121921,375.02594000916,None,375.02594000916,None,375.02594000916,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
16,Trial # 17,layer0-5_O11_to_O12.jpg,layer0-5/layer0-5_O11_to_O12.jpg,OO,layer0-5,0.0,16.0,16.0,16.0,,,,,,,,,378.8918515651021,None,1.0,1.9736728169955315,378.8918515651021,None,378.8918515651021,None,378.8918515651021,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
17,Trial # 18,layer0-5_T11_to_T5.jpg,layer0-5/layer0-5_T11_to_T5.jpg,TT,layer0-5,0.0,17.0,17.0,17.0,,,,,,,,,381.8267869220581,None,1.0,2.879431542009115,381.8267869220581,None,381.8267869220581,None,381.8267869220581,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
18,Trial # 19,layer0-5_O6_to_T12.jpg,layer0-5/layer0-5_O6_to_T12.jpg,OT,layer0-5,0.0,18.0,18.0,18.0,,,,,,,,,386.5949944441672,None,1.0,3.546327343210578,386.5949944441672,None,386.5949944441672,None,386.5949944441672,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
19,Trial # 20,layer6-8_T6_to_T8.jpg,layer6-8/layer6-8_T6_to_T8.jpg,TT,layer6-8,0.0,19.0,19.0,19.0,,,,,,,,,392.0803283420392,None,3.0,6.093809321057051,392.0803283420392,None,392.0803283420392,None,392.0803283420392,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
20,Trial # 21,layer9-17_T2_to_T5.jpg,layer9-17/layer9-17_T2_to_T5.jpg,TT,layer9-17,0.0,20.0,20.0,20.0,,,,,,,,,399.2159076381941,None,2.0,2.613385468022898,399.2159076381941,None,399.2159076381941,None,399.2159076381941,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
21,Trial # 22,layer6-8_O2_to_O6.jpg,layer6-8/layer6-8_O2_to_O6.jpg,OO,layer6-8,0.0,21.0,21.0,21.0,,,,,,,,,402.64994617411867,None,2.0,2.4586237350013107,402.64994617411867,None,402.64994617411867,None,402.64994617411867,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
22,Trial # 23,layer9-17_O3_to_T12.jpg,layer9-17/layer9-17_O3_to_T12.jpg,OT,layer9-17,0.0,22.0,22.0,22.0,,,,,,,,,409.2032514661551,None,2.0,1.9766601419541985,409.2032514661551,None,409.2032514661551,None,409.2032514661551,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
23,Trial # 24,layer0-5_O11_to_O3.jpg,layer0-5/layer0-5_O11_to_O3.jpg,OO,layer0-5,0.0,23.0,23.0,23.0,,,,,,,,,411.8195112179965,None,1.0,3.8659346459899098,411.8195112179965,None,411.8195112179965,None,411.8195112179965,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
24,Trial # 25,layer6-8_O2_to_O9.jpg,layer6-8/layer6-8_O2_to_O9.jpg,OO,layer6-8,0.0,24.0,24.0,24.0,,,,,,,,,416.3375773711596,None,4.0,7.7446884799283,416.3375773711596,None,416.3375773711596,None,416.3375773711596,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
25,Trial # 26,layer9-17_O10_to_O8.jpg,layer9-17/layer9-17_O10_to_O8.jpg,OO,layer9-17,0.0,25.0,25.0,25.0,,,,,,,,,424.9082504340913,None,3.0,6.612391320988536,424.9082504340913,None,424.9082504340913,None,424.9082504340913,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
26,Trial # 27,layer9-17_T4_to_T6.jpg,layer9-17/layer9-17_T4_to_T6.jpg,TT,layer9-17,0.0,26.0,26.0,26.0,,,,,,,,,432.5592294831295,None,2.0,4.412382629001513,432.5592294831295,None,432.5592294831295,None,432.5592294831295,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
27,Trial # 28,layer6-8_O7_to_T8.jpg,layer6-8/layer6-8_O7_to_T8.jpg,OT,layer6-8,0.0,27.0,27.0,27.0,,,,,,,,,438.1445292870048,None,2.0,8.198482635198161,438.1445292870048,None,438.1445292870048,None,438.1445292870048,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
28,Trial # 29,layer6-8_T4_to_T5.jpg,layer6-8/layer6-8_T4_to_T5.jpg,TT,layer6-8,0.0,28.0,28.0,28.0,,,,,,,,,447.3471707971767,None,3.0,3.6110351090319455,447.3471707971767,None,447.3471707971767,None,447.3471707971767,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
29,Trial # 30,layer6-8_T10_to_T9.jpg,layer6-8/layer6-8_T10_to_T9.jpg,TT,layer6-8,0.0,29.0,29.0,29.0,,,,,,,,,453.5492339411285,None,3.0,4.18114060908556,453.5492339411285,None,453.5492339411285,None,453.5492339411285,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
30,Trial # 31,layer9-17_O1_to_O8.jpg,layer9-17/layer9-17_O1_to_O8.jpg,OO,layer9-17,0.0,30.0,30.0,30.0,,,,,,,,,458.6506753109861,None,2.0,2.929269609041512,458.6506753109861,None,458.6506753109861,None,458.6506753109861,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
31,Trial # 32,layer9-17_O12_to_O7.jpg,layer9-17/layer9-17_O12_to_O7.jpg,OO,layer9-17,0.0,31.0,31.0,31.0,,,,,,,,,462.2358522231225,None,3.0,2.9615180569235235,462.2358522231225,None,462.2358522231225,None,462.2358522231225,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
32,Trial # 33,layer9-17_T10_to_T12.jpg,layer9-17/layer9-17_T10_to_T12.jpg,TT,layer9-17,0.0,32.0,32.0,32.0,,,,,,,,,466.53635232313536,None,3.0,5.110968107124791,466.53635232313536,None,466.53635232313536,None,466.53635232313536,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
33,Trial # 34,layer0-5_T2_to_T6.jpg,layer0-5/layer0-5_T2_to_T6.jpg,TT,layer0-5,0.0,33.0,33.0,33.0,,,,,,,,,473.2053587161936,None,1.0,3.9477345009800047,473.2053587161936,None,473.2053587161936,None,473.2053587161936,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
34,Trial # 35,layer6-8_T11_to_T2.jpg,layer6-8/layer6-8_T11_to_T2.jpg,TT,layer6-8,0.0,34.0,34.0,34.0,,,,,,,,,477.9230889901519,None,3.0,4.311796844005585,477.9230889901519,None,477.9230889901519,None,477.9230889901519,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
35,Trial # 36,layer6-8_O4_to_T3.jpg,layer6-8/layer6-8_O4_to_T3.jpg,OT,layer6-8,0.0,35.0,35.0,35.0,,,,,,,,,483.6919025511015,None,3.0,3.0972497249022126,483.6919025511015,None,483.6919025511015,None,483.6919025511015,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
36,Trial # 37,layer6-8_O3_to_T11.jpg,layer6-8/layer6-8_O3_to_T11.jpg,OT,layer6-8,0.0,36.0,36.0,36.0,,,,,,,,,488.22642070497386,None,2.0,1.814217149047181,488.22642070497386,None,488.22642070497386,None,488.22642070497386,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
37,Trial # 38,layer6-8_T1_to_T2.jpg,layer6-8/layer6-8_T1_to_T2.jpg,TT,layer6-8,0.0,37.0,37.0,37.0,,,,,,,,,490.8607144730631,None,3.0,4.073019072879106,490.8607144730631,None,490.8607144730631,None,490.8607144730631,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
38,Trial # 39,layer9-17_O2_to_O6.jpg,layer9-17/layer9-17_O2_to_O6.jpg,OO,layer9-17,0.0,38.0,38.0,38.0,,,,,,,,,496.1132865310647,None,4.0,9.016431064112112,496.1132865310647,None,496.1132865310647,None,496.1132865310647,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
39,Trial # 40,layer9-17_O4_to_T2.jpg,layer9-17/layer9-17_O4_to_T2.jpg,OT,layer9-17,0.0,39.0,39.0,39.0,,,,,,,,,506.1321332571097,None,2.0,2.8273096471093595,506.1321332571097,None,506.1321332571097,None,506.1321332571097,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
40,Trial # 41,layer6-8_O5_to_T3.jpg,layer6-8/layer6-8_O5_to_T3.jpg,OT,layer6-8,0.0,40.0,40.0,40.0,,,,,,,,,509.7343834061176,None,3.0,2.691084675956517,509.7343834061176,None,509.7343834061176,None,509.7343834061176,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
41,Trial # 42,layer6-8_O2_to_O3.jpg,layer6-8/layer6-8_O2_to_O3.jpg,OO,layer6-8,0.0,41.0,41.0,41.0,,,,,,,,,513.4342726680916,None,4.0,24.875129979103804,513.4342726680916,None,513.4342726680916,None,513.4342726680916,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
42,Trial # 43,layer6-8_O1_to_T6.jpg,layer6-8/layer6-8_O1_to_T6.jpg,OT,layer6-8,0.0,42.0,42.0,42.0,,,,,,,,,539.1270327570383,None,3.0,2.7373541640117764,539.1270327570383,None,539.1270327570383,None,539.1270327570383,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
43,Trial # 44,layer6-8_O2_to_T12.jpg,layer6-8/layer6-8_O2_to_T12.jpg,OT,layer6-8,0.0,43.0,43.0,43.0,,,,,,,,,542.6439445631113,None,3.0,4.190895161824301,542.6439445631113,None,542.6439445631113,None,542.6439445631113,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
44,Trial # 45,layer9-17_O2_to_O8.jpg,layer9-17/layer9-17_O2_to_O8.jpg,OO,layer9-17,0.0,44.0,44.0,44.0,,,,,,,,,547.9282532541547,None,4.0,4.3971229020971805,547.9282532541547,None,547.9282532541547,None,547.9282532541547,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
45,Trial # 46,layer9-17_O10_to_O4.jpg,layer9-17/layer9-17_O10_to_O4.jpg,OO,layer9-17,0.0,45.0,45.0,45.0,,,,,,,,,553.6801256290637,None,2.0,6.02535854303278,553.6801256290637,None,553.6801256290637,None,553.6801256290637,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
46,Trial # 47,layer0-5_O1_to_O4.jpg,layer0-5/layer0-5_O1_to_O4.jpg,OO,layer0-5,0.0,46.0,46.0,46.0,,,,,,,,,560.6655772840604,None,1.0,2.6116217630915344,560.6655772840604,None,560.6655772840604,None,560.6655772840604,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
47,Trial # 48,layer0-5_T4_to_T5.jpg,layer0-5/layer0-5_T4_to_T5.jpg,TT,layer0-5,0.0,47.0,47.0,47.0,,,,,,,,,563.9160859701224,None,1.0,5.191926294006407,563.9160859701224,None,563.9160859701224,None,563.9160859701224,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
48,Trial # 49,layer9-17_T12_to_T8.jpg,layer9-17/layer9-17_T12_to_T8.jpg,TT,layer9-17,0.0,48.0,48.0,48.0,,,,,,,,,569.7854397860356,None,2.0,5.041061006020755,569.7854397860356,None,569.7854397860356,None,569.7854397860356,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
49,Trial # 50,layer0-5_T10_to_T5.jpg,layer0-5/layer0-5_T10_to_T5.jpg,TT,layer0-5,0.0,49.0,49.0,49.0,,,,,,,,,575.4879734800197,None,1.0,2.10445175296627,575.4879734800197,None,575.4879734800197,None,575.4879734800197,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
50,Trial # 51,layer6-8_O10_to_O8.jpg,layer6-8/layer6-8_O10_to_O8.jpg,OO,layer6-8,0.0,50.0,50.0,50.0,,,,,,,,,578.2711594949942,None,4.0,5.373813444050029,578.2711594949942,None,578.2711594949942,None,578.2711594949942,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
51,Trial # 52,layer9-17_O3_to_O5.jpg,layer9-17/layer9-17_O3_to_O5.jpg,OO,layer9-17,0.0,51.0,51.0,51.0,,,,,,,,,584.4240543060005,None,2.0,1.965642248047516,584.4240543060005,None,584.4240543060005,None,584.4240543060005,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
52,Trial # 53,layer6-8_T1_to_T12.jpg,layer6-8/layer6-8_T1_to_T12.jpg,TT,layer6-8,0.0,52.0,52.0,52.0,,,,,,,,,586.9740926530212,None,3.0,3.862909009912983,586.9740926530212,None,586.9740926530212,None,586.9740926530212,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
53,Trial # 54,layer0-5_O4_to_O9.jpg,layer0-5/layer0-5_O4_to_O9.jpg,OO,layer0-5,0.0,53.0,53.0,53.0,,,,,,,,,591.6752906830516,None,1.0,2.110827361000702,591.6752906830516,None,591.6752906830516,None,591.6752906830516,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
54,Trial # 55,layer0-5_O5_to_O9.jpg,layer0-5/layer0-5_O5_to_O9.jpg,OO,layer0-5,0.0,54.0,54.0,54.0,,,,,,,,,594.3771478240378,None,4.0,8.796065259957686,594.3771478240378,None,594.3771478240378,None,594.3771478240378,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
55,Trial # 56,layer0-5_O1_to_O2.jpg,layer0-5/layer0-5_O1_to_O2.jpg,OO,layer0-5,0.0,55.0,55.0,55.0,,,,,,,,,604.2129622350913,None,1.0,2.5884806278627366,604.2129622350913,None,604.2129622350913,None,604.2129622350913,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
56,Trial # 57,layer9-17_T12_to_T3.jpg,layer9-17/layer9-17_T12_to_T3.jpg,TT,layer9-17,0.0,56.0,56.0,56.0,,,,,,,,,607.7800726101268,None,2.0,2.111204278888181,607.7800726101268,None,607.7800726101268,None,607.7800726101268,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
57,Trial # 58,layer0-5_O7_to_O9.jpg,layer0-5/layer0-5_O7_to_O9.jpg,OO,layer0-5,0.0,57.0,57.0,57.0,,,,,,,,,610.515687120147,None,1.0,2.07325235195458,610.515687120147,None,610.515687120147,None,610.515687120147,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
58,Trial # 59,layer0-5_T5_to_T9.jpg,layer0-5/layer0-5_T5_to_T9.jpg,TT,layer0-5,0.0,58.0,58.0,58.0,,,,,,,,,613.3820618370082,None,1.0,1.5952713820151985,613.3820618370082,None,613.3820618370082,None,613.3820618370082,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
59,Trial # 60,layer9-17_O1_to_O9.jpg,layer9-17/layer9-17_O1_to_O9.jpg,OO,layer9-17,0.0,59.0,59.0,59.0,,,,,,,,,615.5507159091067,None,4.0,18.112829071003944,615.5507159091067,None,615.5507159091067,None,615.5507159091067,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
60,Trial # 61,layer0-5_O6_to_O7.jpg,layer0-5/layer0-5_O6_to_O7.jpg,OO,layer0-5,0.0,60.0,60.0,60.0,,,,,,,,,648.9756405910011,None,4.0,5.328520787181333,648.9756405910011,None,648.9756405910011,None,648.9756405910011,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
61,Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0.0,61.0,61.0,61.0,,,,,,,,,655.1628445379902,None,4.0,6.3590951601509005,655.1628445379902,None,655.1628445379902,None,655.1628445379902,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
62,Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0.0,62.0,62.0,62.0,,,,,,,,,666.7152078901418,None,2.0,2.921250856947154,666.7152078901418,None,666.7152078901418,None,666.7152078901418,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
63,Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0.0,63.0,63.0,63.0,,,,,,,,,671.1165880369954,None,1.0,2.1020239959470928,671.1165880369954,None,671.1165880369954,None,671.1165880369954,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
64,Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0.0,64.0,64.0,64.0,,,,,,,,,674.0013977650087,None,3.0,16.910147137008607,674.0013977650087,None,674.0013977650087,None,674.0013977650087,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
65,Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0.0,65.0,65.0,65.0,,,,,,,,,692.1230677631684,None,1.0,3.073112268000841,692.1230677631684,None,692.1230677631684,None,692.1230677631684,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
66,Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0.0,66.0,66.0,66.0,,,,,,,,,695.8253222301137,None,1.0,1.4364712091628462,695.8253222301137,None,695.8253222301137,None,695.8253222301137,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
67,Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0.0,67.0,67.0,67.0,,,,,,,,,697.8748483280651,None,2.0,1.7255357189569622,697.8748483280651,None,697.8748483280651,None,697.8748483280651,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
68,Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0.0,68.0,68.0,68.0,,,,,,,,,700.1766994341742,None,4.0,5.861321218078956,700.1766994341742,None,700.1766994341742,None,700.1766994341742,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
69,Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0.0,69.0,69.0,69.0,,,,,,,,,707.3277506141458,None,3.0,9.530146115925165,707.3277506141458,None,707.3277506141458,None,707.3277506141458,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
70,Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0.0,70.0,70.0,70.0,,,,,,,,,717.4642566281836,None,1.0,1.9076051970478147,717.4642566281836,None,717.4642566281836,None,717.4642566281836,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
71,Trial # 72,layer9-17_O9_to_T2.jpg,layer9-17/layer9-17_O9_to_T2.jpg,OT,layer9-17,0.0,71.0,71.0,71.0,,,,,,,,,719.9320169291459,None,3.0,11.177540122997016,719.9320169291459,None,719.9320169291459,None,719.9320169291459,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
72,Trial # 73,layer9-17_O5_to_O7.jpg,layer9-17/layer9-17_O5_to_O7.jpg,OO,layer9-17,0.0,72.0,72.0,72.0,,,,,,,,,732.0698404309805,None,2.0,2.0470296228304505,732.0698404309805,None,732.0698404309805,None,732.0698404309805,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
73,Trial # 74,layer0-5_T11_to_T9.jpg,layer0-5/layer0-5_T11_to_T9.jpg,TT,layer0-5,0.0,73.0,73.0,73.0,,,,,,,,,734.653545423178,None,1.0,3.2536264050286263,734.653545423178,None,734.653545423178,None,734.653545423178,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
74,Trial # 75,layer0-5_O11_to_T12.jpg,layer0-5/layer0-5_O11_to_T12.jpg,OT,layer0-5,0.0,74.0,74.0,74.0,,,,,,,,,738.4369615630712,None,1.0,1.4126140880398452,738.4369615630712,None,738.4369615630712,None,738.4369615630712,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
75,Trial # 76,layer9-17_T7_to_T9.jpg,layer9-17/layer9-17_T7_to_T9.jpg,TT,layer9-17,0.0,75.0,75.0,75.0,,,,,,,,,744.572958531091,None,4.0,6.226282142102718,744.572958531091,None,744.572958531091,None,744.572958531091,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
76,Trial # 77,layer6-8_O6_to_T2.jpg,layer6-8/layer6-8_O6_to_T2.jpg,OT,layer6-8,0.0,76.0,76.0,76.0,,,,,,,,,751.3415285560768,None,4.0,2.547603201121092,751.3415285560768,None,751.3415285560768,None,751.3415285560768,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
77,Trial # 78,layer9-17_T4_to_T5.jpg,layer9-17/layer9-17_T4_to_T5.jpg,TT,layer9-17,0.0,77.0,77.0,77.0,,,,,,,,,754.6770310571883,None,2.0,4.695114522008225,754.6770310571883,None,754.6770310571883,None,754.6770310571883,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
78,Trial # 79,layer0-5_T2_to_T4.jpg,layer0-5/layer0-5_T2_to_T4.jpg,TT,layer0-5,0.0,78.0,78.0,78.0,,,,,,,,,760.2120980289765,None,1.0,2.242538106860593,760.2120980289765,None,760.2120980289765,None,760.2120980289765,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
79,Trial # 80,layer0-5_T2_to_T8.jpg,layer0-5/layer0-5_T2_to_T8.jpg,TT,layer0-5,0.0,79.0,79.0,79.0,,,,,,,,,763.0117045571096,None,1.0,1.364476177841425,763.0117045571096,None,763.0117045571096,None,763.0117045571096,None,1,2022_Apr_10_1139,Semantic-hierachy,2021.1.2,
