,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate
130,Trial # 126,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0293.jpg,1,Group1_IMG_0293.jpg,,,,,0.0,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7130631,None,407.7130631,None,407.7130631,None,1.0,0.848358423,407.7130631,None,407.7130631,None,1.0,1.203586918,408.1124968,None,407.7130631,None,1.0,1.576332225,408.4789845,None,407.7130631,None,space,0.199097287,1.606607118,None,407.7130631,None,407.7130631,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
131,Trial # 127,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0321.jpg,0,encoded_Group2_IMG_0321.jpg,,,,,0.0,126.0,126.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.5463315,None,409.5463315,None,409.5463315,None,2.0,0.834951125,409.5463315,None,409.5463315,None,1.0,1.526348194,409.9300172,None,409.5463315,None,1.0,1.865531138,410.6304672,None,409.5463315,None,space,0.176952876,1.897936842,None,409.5463315,None,409.5463315,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
132,Trial # 128,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0400.jpg,0,encoded_Group2_IMG_0400.jpg,,,,,0.0,127.0,127.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.6471849,None,411.6471849,None,411.6471849,None,3.0,0.71187171,411.6471849,None,411.6471849,None,2.0,1.350497294,411.9147383,None,411.6471849,None,2.0,1.722823115,412.5640837,None,411.6471849,None,space,0.226507434,1.748831691,None,411.6471849,None,411.6471849,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
133,Trial # 129,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0443.jpg,0,encoded_Group2_IMG_0443.jpg,,,,,0.0,128.0,128.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.6647285,None,413.6647285,None,413.6647285,None,4.0,0.704961049,413.6647285,None,413.6647285,None,3.0,1.059391323,413.9145661,None,413.6647285,None,2.0,1.732057485,414.2817173,None,413.6647285,None,space,0.161682401,1.751805746,None,413.6647285,None,413.6647285,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
134,Trial # 130,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0542.jpg,0,encoded_Group2_IMG_0542.jpg,,,,,0.0,129.0,129.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.5987229,None,415.5987229,None,415.5987229,None,1.0,0.66240199,415.5987229,None,415.5987229,None,1.0,1.251877011,415.8160512,None,415.5987229,None,1.0,1.656784742,416.4151831,None,415.5987229,None,space,0.141807021,1.68338303,None,415.5987229,None,415.5987229,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
135,Trial # 131,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0885.jpg,1,Group1_IMG_0885.jpg,,,,,0.0,130.0,130.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.5328198,None,417.5328198,None,417.5328198,None,5.0,0.903105364,417.5328198,None,417.5328198,None,3.0,1.724854813,417.9836531,None,417.5328198,None,5.0,2.130913641,418.8165391,None,417.5328198,None,space,0.173732349,2.165097707,None,417.5328198,None,417.5328198,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
136,Trial # 132,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0375.jpg,1,Group1_IMG_0375.jpg,,,,,0.0,131.0,131.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.91587,None,419.91587,None,419.91587,None,1.0,0.893493488,419.91587,None,419.91587,None,1.0,1.516324413,420.3512279,None,419.91587,None,1.0,1.986365473,420.983301,None,419.91587,None,space,0.195258485,2.010720746,None,419.91587,None,419.91587,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
137,Trial # 133,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_7351.jpg,0,encoded_Group2_IMG_7351.jpg,,,,,0.0,132.0,132.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.1338775,None,422.1338775,None,422.1338775,None,3.0,0.711626027,422.1338775,None,422.1338775,None,1.0,1.067877461,422.4009702,None,422.1338775,None,4.0,1.738369502,422.7672469,None,422.1338775,None,space,0.052087791,1.764767314,None,422.1338775,None,422.1338775,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
138,Trial # 134,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0416.jpg,0,encoded_Group2_IMG_0416.jpg,,,,,0.0,133.0,133.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0005316,None,424.0005316,None,424.0005316,None,3.0,1.098804346,424.0005316,None,424.0005316,None,2.0,1.554708527,424.6513441,None,424.0005316,None,1.0,1.893891653,425.1191271,None,424.0005316,None,space,0.105753573,1.923393008,None,424.0005316,None,424.0005316,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
139,Trial # 135,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0139.jpg,0,encoded_Group2_IMG_0139.jpg,,,,,0.0,134.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.085462,None,426.085462,None,426.085462,None,1.0,0.811668097,426.085462,None,426.085462,None,1.0,1.13314307,426.4361733,None,426.085462,None,1.0,1.505105194,426.7689221,None,426.085462,None,space,0.142642986,1.530975187,None,426.085462,None,426.085462,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
140,Trial # 136,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9677.jpg,1,Group1_IMG_9677.jpg,,,,,0.0,135.0,135.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.8026347,None,427.8026347,None,427.8026347,None,1.0,0.775195634,427.8026347,None,427.8026347,None,1.0,1.097812558,428.1192275,None,427.8026347,None,1.0,1.569599829,428.452772,None,427.8026347,None,space,0.214359807,1.59370964,None,427.8026347,None,427.8026347,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
141,Trial # 137,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_5982.jpg,0,encoded_Group2_IMG_5982.jpg,,,,,0.0,136.0,136.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.6356498,None,429.6356498,None,429.6356498,None,1.0,0.746131117,429.6356498,None,429.6356498,None,1.0,1.468978976,429.9366439,None,429.6356498,None,1.0,1.908132125,430.6707099,None,429.6356498,None,space,1.334651114,1.934697693,None,429.6356498,None,429.6356498,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
142,Trial # 138,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1144.jpg,0,encoded_Group2_IMG_1144.jpg,,,,,0.0,137.0,137.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.9542583,None,432.9542583,None,432.9542583,None,4.0,1.36285914,432.9542583,None,432.9542583,None,2.0,1.850956367,433.8711369,None,432.9542583,None,3.0,2.724848538,434.3713057,None,432.9542583,None,space,0.342762073,2.752825862,None,432.9542583,None,432.9542583,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
143,Trial # 139,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0315.jpg,0,encoded_Group2_IMG_0315.jpg,,,,,0.0,138.0,138.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0886554,None,436.0886554,None,436.0886554,None,1.0,0.811370145,436.0886554,None,436.0886554,None,1.0,1.53450536,436.4561344,None,436.0886554,None,1.0,2.071335222,437.1888357,None,436.0886554,None,space,0.099261056,2.099086078,None,436.0886554,None,436.0886554,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
144,Trial # 140,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_130.jpg,1,Group1_IMG_130.jpg,,,,,0.0,139.0,139.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.338646,None,438.338646,None,438.338646,None,4.0,0.844943618,438.338646,None,438.338646,None,4.0,1.467325804,438.7228,None,438.338646,None,2.0,2.239520777,439.3562143,None,438.338646,None,space,0.346602663,2.266579584,None,438.338646,None,438.338646,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
145,Trial # 141,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0024.jpg,1,Group1_IMG_0024.jpg,,,,,0.0,140.0,140.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9906395,None,440.9906395,None,440.9906395,None,3.0,0.890131229,440.9906395,None,440.9906395,None,1.0,1.280329158,441.4237951,None,440.9906395,None,3.0,1.686299026,441.8232543,None,440.9906395,None,space,0.150546257,1.706436992,None,440.9906395,None,440.9906395,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
146,Trial # 142,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_5012.jpg,0,encoded_Group2_IMG_5012.jpg,,,,,0.0,141.0,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8904578,None,442.8904578,None,442.8904578,None,2.0,0.76639015,442.8904578,None,442.8904578,None,1.0,1.121931102,443.206909,None,442.8904578,None,2.0,1.69380215,443.5742437,None,442.8904578,None,space,0.145689101,1.725783054,None,442.8904578,None,442.8904578,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
147,Trial # 143,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0209.jpg,0,encoded_Group2_IMG_0209.jpg,,,,,0.0,142.0,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.7910081,None,444.7910081,None,444.7910081,None,1.0,0.847232564,444.7910081,None,444.7910081,None,1.0,1.236416093,445.1923036,None,444.7910081,None,1.0,1.57541855,445.5913835,None,444.7910081,None,space,0.112238727,1.601914146,None,444.7910081,None,444.7910081,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
148,Trial # 144,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0373.jpg,1,Group1_IMG_0373.jpg,,,,,0.0,143.0,143.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.558731,None,446.558731,None,446.558731,None,1.0,1.179286768,446.558731,None,446.558731,None,1.0,1.535288942,447.2924595,None,446.558731,None,1.0,1.873079397,447.6591344,None,446.558731,None,space,0.158027232,1.899106064,None,446.558731,None,446.558731,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
149,Trial # 145,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5899.jpg,1,Group1_IMG_5899.jpg,,,,,0.0,144.0,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.6588022,None,448.6588022,None,448.6588022,None,1.0,1.100341565,448.6588022,None,448.6588022,None,1.0,1.488892093,449.3087384,None,448.6588022,None,1.0,1.829163861,449.7089872,None,448.6588022,None,space,0.148124342,1.859200671,None,448.6588022,None,448.6588022,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
150,Trial # 146,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0162.jpg,1,Group1_IMG_0162.jpg,,,,,0.0,145.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.7100404,None,450.7100404,None,450.7100404,None,4.0,0.731102095,450.7100404,None,450.7100404,None,3.0,1.620904408,450.9942582,None,450.7100404,None,3.0,2.226506183,451.8928597,None,450.7100404,None,space,0.224205488,2.255199329,None,450.7100404,None,450.7100404,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
151,Trial # 147,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0543.jpg,1,Group1_IMG_0543.jpg,,,,,0.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.227136,None,453.227136,None,453.227136,None,1.0,1.232921038,453.227136,None,453.227136,None,1.0,1.656146703,454.0102405,None,453.227136,None,1.0,2.027819292,454.4438179,None,453.227136,None,space,0.147630514,2.059392349,None,453.227136,None,453.227136,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
152,Trial # 148,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0355.jpg,0,encoded_Group2_IMG_0355.jpg,,,,,0.0,147.0,147.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4614553,None,455.4614553,None,455.4614553,None,1.0,0.680650847,455.4614553,None,455.4614553,None,1.0,1.070540141,455.6955283,None,455.4614553,None,2.0,1.408475049,456.0945019,None,455.4614553,None,space,0.097045369,1.435540066,None,455.4614553,None,455.4614553,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
153,Trial # 149,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9765.jpg,1,Group1_IMG_9765.jpg,,,,,0.0,148.0,148.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0454948,None,457.0454948,None,457.0454948,None,3.0,0.794200942,457.0454948,None,457.0454948,None,4.0,1.149873703,457.37816,None,457.0454948,None,2.0,1.954559353,457.7444522,None,457.0454948,None,space,-0.314808169,1.980461071,None,457.0454948,None,457.0454948,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
154,Trial # 150,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1378.jpg,0,encoded_Group2_IMG_1378.jpg,,,,,0.0,149.0,149.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.0282378,None,459.0282378,None,459.0282378,None,4.0,1.113669188,459.0282378,None,459.0282378,None,3.0,2.070627777,459.6951244,None,459.0282378,None,2.0,2.742091212,460.6629975,None,459.0282378,None,space,-2.724555254,2.770450016,None,459.0282378,None,459.0282378,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
155,Trial # 1,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0155.jpg,0,encoded_Group2_IMG_0155.jpg,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.6637064,None,839.6637064,None,839.6637064,None,3.0,43.94287246,839.6637064,None,839.6637064,None,2.0,45.86594785,883.159946,None,839.6637064,None,3.0,48.40490741,885.093707,None,839.6637064,None,space,1.602289613,48.43741986,None,839.6637064,None,839.6637064,None,825.0794525,None,825.0794525,None,825.0794525,None,461.3132093,None,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
156,Trial # 2,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0519.jpg,1,Group1_IMG_0519.jpg,,,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.7783287,None,889.7783287,None,889.7783287,None,2.0,3.10901211,889.7783287,None,889.7783287,None,2.0,5.031754282,892.4310076,None,889.7783287,None,4.0,7.13940274,894.3632845,None,889.7783287,None,space,1.393587073,6.261019402,None,889.7783287,None,889.7783287,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
157,Trial # 3,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0135.jpg,0,encoded_Group2_IMG_0135.jpg,,,,,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.4645793,None,897.4645793,None,897.4645793,None,1.0,2.8489988,897.4645793,None,897.4645793,None,1.0,3.806256557,899.8648987,None,897.4645793,None,1.0,4.912162597,900.832367,None,897.4645793,None,space,0.680538422,4.943052044,None,897.4645793,None,897.4645793,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
158,Trial # 4,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5310.jpg,1,Group1_IMG_5310.jpg,,,,,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.1321845,None,903.1321845,None,903.1321845,None,3.0,4.733432773,903.1321845,None,903.1321845,None,2.0,9.723765014,907.4184613,None,903.1321845,None,4.0,10.63001856,909.885222,None,903.1321845,None,space,0.623005758,10.65934376,None,903.1321845,None,903.1321845,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
159,Trial # 5,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0522.jpg,1,Group1_IMG_0522.jpg,,,,,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.4529699,None,914.4529699,None,914.4529699,None,3.0,4.264032819,914.4529699,None,914.4529699,None,2.0,5.920227039,918.2714384,None,914.4529699,None,3.0,8.194088746,919.9379602,None,914.4529699,None,space,0.608280284,7.821097584,None,914.4529699,None,914.4529699,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
160,Trial # 6,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0484.jpg,0,encoded_Group2_IMG_0484.jpg,,,,,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.9389177,None,922.9389177,None,922.9389177,None,1.0,1.964923309,922.9389177,None,922.9389177,None,1.0,2.52118265,924.4564061,None,922.9389177,None,1.0,3.061590079,925.02289,None,922.9389177,None,space,2.264857559,3.091376146,None,922.9389177,None,922.9389177,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
161,Trial # 7,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5948.jpg,0,encoded_Group2_IMG_5948.jpg,,,,,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.3065887,None,928.3065887,None,928.3065887,None,1.0,1.91317866,928.3065887,None,928.3065887,None,1.0,2.401472198,929.7751353,None,928.3065887,None,1.0,2.808410446,930.2735517,None,928.3065887,None,space,0.250872037,2.834430159,None,928.3065887,None,928.3065887,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
162,Trial # 8,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_3591.jpg,0,encoded_Group2_IMG_3591.jpg,,,,,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.4418809,None,931.4418809,None,931.4418809,None,1.0,6.249443316,931.4418809,None,931.4418809,None,1.0,3.319897981,933.758633,None,931.4418809,None,1.0,3.925062313,934.3255833,None,931.4418809,None,space,2.63957966,3.955464853,None,931.4418809,None,931.4418809,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
163,Trial # 9,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9835.jpg,1,Group1_IMG_9835.jpg,,,,,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.094024,None,938.094024,None,938.094024,None,1.0,1.652302117,938.094024,None,938.094024,None,1.0,2.875623446,939.2940324,None,938.094024,None,1.0,3.515771451,940.5286775,None,938.094024,None,space,0.340093006,3.549144931,None,938.094024,None,938.094024,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
164,Trial # 10,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0556.jpg,1,Group1_IMG_0556.jpg,,,,,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.0281318,None,942.0281318,None,942.0281318,None,1.0,2.442615772,942.0281318,None,942.0281318,None,1.0,2.831924074,944.0122676,None,942.0281318,None,1.0,3.371232793,944.4117064,None,942.0281318,None,space,0.364687349,3.394646852,None,942.0281318,None,942.0281318,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
165,Trial # 11,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9736.jpg,0,encoded_Group2_IMG_9736.jpg,,,,,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.8123709,None,945.8123709,None,945.8123709,None,3.0,2.219253813,945.8123709,None,945.8123709,None,2.0,3.858342587,947.5805143,None,945.8123709,None,2.0,5.665872818,949.2302185,None,945.8123709,None,space,0.382484774,5.698183764,None,945.8123709,None,945.8123709,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
166,Trial # 12,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9867.jpg,1,Group1_IMG_9867.jpg,,,,,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.9320316,None,951.9320316,None,951.9320316,None,1.0,1.666465926,951.9320316,None,951.9320316,None,1.0,2.405622034,953.1478683,None,951.9320316,None,1.0,2.745966334,953.8990563,None,951.9320316,None,space,0.158465391,2.776703865,None,951.9320316,None,951.9320316,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
167,Trial # 13,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9886.jpg,0,encoded_Group2_IMG_9886.jpg,,,,,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.8990312,None,954.8990312,None,954.8990312,None,1.0,2.126059635,954.8990312,None,954.8990312,None,1.0,2.581414842,956.5668999,None,954.8990312,None,1.0,3.054222989,957.0330661,None,954.8990312,None,space,0.786185177,3.075824084,None,954.8990312,None,954.8990312,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
168,Trial # 14,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2245.jpg,0,encoded_Group2_IMG_2245.jpg,,,,,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.7999321,None,958.7999321,None,958.7999321,None,3.0,2.676257555,958.7999321,None,958.7999321,None,1.0,4.43269638,961.018901,None,958.7999321,None,2.0,8.238941352,962.7853166,None,958.7999321,None,space,0.20319265,8.263876938,None,958.7999321,None,958.7999321,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
169,Trial # 15,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0507.jpg,0,encoded_Group2_IMG_0507.jpg,,,,,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.3189976,None,967.3189976,None,967.3189976,None,3.0,1.981930399,967.3189976,None,967.3189976,None,1.0,4.205692576,968.8527208,None,967.3189976,None,2.0,6.678907756,971.0873851,None,967.3189976,None,space,0.219567307,6.70792863,None,967.3189976,None,967.3189976,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
170,Trial # 16,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0338.jpg,0,encoded_Group2_IMG_0338.jpg,,,,,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.2879177,None,974.2879177,None,974.2879177,None,1.0,1.962494698,974.2879177,None,974.2879177,None,1.0,5.201502174,975.7901175,None,974.2879177,None,1.0,7.174634837,979.0394597,None,974.2879177,None,space,0.230142114,7.200757885,None,974.2879177,None,974.2879177,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
171,Trial # 17,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0376.jpg,1,Group1_IMG_0376.jpg,,,,,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7571109,None,981.7571109,None,981.7571109,None,1.0,2.094017046,981.7571109,None,981.7571109,None,1.0,2.983621649,983.3921039,None,981.7571109,None,1.0,3.621900663,984.2905741,None,981.7571109,None,space,0.281143356,3.645289795,None,981.7571109,None,981.7571109,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
172,Trial # 18,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9821.jpg,1,Group1_IMG_9821.jpg,,,,,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.7413522,None,985.7413522,None,985.7413522,None,1.0,1.644728918,985.7413522,None,985.7413522,None,1.0,2.233631608,986.9268771,None,985.7413522,None,1.0,2.804847653,987.5250196,None,985.7413522,None,space,0.465954266,2.830074605,None,985.7413522,None,985.7413522,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
173,Trial # 19,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0388.jpg,0,encoded_Group2_IMG_0388.jpg,,,,,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0588567,None,989.0588567,None,989.0588567,None,3.0,2.667347331,989.0588567,None,989.0588567,None,2.0,6.690204832,991.2783181,None,989.0588567,None,2.0,10.86268772,995.3114286,None,989.0588567,None,space,0.102221824,10.89472961,None,989.0588567,None,989.0588567,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
