,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
10,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.28348877304234,None,326.28348877304234,None,326.28348877304234,None,2.0,3.44668689602986,326.28348877304234,None,326.28348877304234,None,1.0,5.955156339914538,327.7004048259696,None,326.28348877304234,None,1.0,6.759754947037436,331.801860623993,None,326.28348877304234,None,space,1.4685887520899996,6.787482224055566,None,326.28348877304234,None,326.28348877304234,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
11,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.66823653306346,None,334.66823653306346,None,334.66823653306346,None,3.0,28.177220267010853,334.66823653306346,None,334.66823653306346,None,3.0,32.43496951099951,362.3941655060044,None,334.66823653306346,None,2.0,34.10702915897127,366.66283902002033,None,334.66823653306346,None,space,0.8523717760108411,34.14169717079494,None,334.66823653306346,None,334.66823653306346,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
12,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6963992869714,None,369.6963992869714,None,369.6963992869714,None,1.0,2.0589349770452827,369.6963992869714,None,369.6963992869714,None,1.0,2.8821291589410976,371.2966569060227,None,369.6963992869714,None,1.0,3.688066764967516,372.1298644200433,None,369.6963992869714,None,space,0.5312438870314509,3.71172191167716,None,369.6963992869714,None,369.6963992869714,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
13,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9641770790331,None,373.9641770790331,None,373.9641770790331,None,4.0,16.422456771018915,373.9641770790331,None,373.9641770790331,None,3.0,20.52937079197727,389.9361412900034,None,373.9641770790331,None,2.0,22.96981585107278,394.05387678497937,None,373.9641770790331,None,space,0.8534945619758219,23.00205734616611,None,373.9641770790331,None,373.9641770790331,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
14,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.8716855329694,None,397.8716855329694,None,397.8716855329694,None,1.0,2.2528174249455333,397.8716855329694,None,397.8716855329694,None,1.0,2.9762639380060136,399.6713335580425,None,397.8716855329694,None,1.0,3.6471327509498224,400.4051519669592,None,397.8716855329694,None,space,0.6135575040243566,3.682014185586013,None,397.8716855329694,None,397.8716855329694,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
15,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.25666130997706,None,402.25666130997706,None,402.25666130997706,None,4.0,5.676821241038851,402.25666130997706,None,402.25666130997706,None,4.0,9.016676591942089,407.4742609730456,None,402.25666130997706,None,3.0,12.022619422990829,408.8909797599772,None,402.25666130997706,None,space,3.152035200037062,10.345252449042164,None,402.25666130997706,None,402.25666130997706,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
16,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.8272685720585,None,415.8272685720585,None,415.8272685720585,None,1.0,1.825884436024353,415.8272685720585,None,415.8272685720585,None,1.0,2.9487480910029262,417.195175476023,None,415.8272685720585,None,1.0,4.420076704933308,418.3284538449952,None,415.8272685720585,None,space,0.7394217840628698,4.442901470465586,None,415.8272685720585,None,415.8272685720585,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
17,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0458284670021,None,421.0458284670021,None,421.0458284670021,None,4.0,5.605713492957875,421.0458284670021,None,421.0458284670021,None,4.0,10.346124995034188,426.213609058992,None,421.0458284670021,None,6.0,12.184381086030044,430.9655440640636,None,421.0458284670021,None,space,0.7035488269757479,12.219845858053304,None,421.0458284670021,None,421.0458284670021,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
18,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0322056990117,None,434.0322056990117,None,434.0322056990117,None,2.0,11.90487192501314,434.0322056990117,None,434.0322056990117,None,2.0,14.163259626948276,445.4862757140072,None,434.0322056990117,None,2.0,15.767417775001377,447.75430559401866,None,434.0322056990117,None,space,1.619969271006994,15.801601619226858,None,434.0322056990117,None,434.0322056990117,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
19,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.4886801140383,None,451.4886801140383,None,451.4886801140383,None,1.0,2.627811916987412,451.4886801140383,None,451.4886801140383,None,1.0,3.1497346479445696,453.6555406120606,None,451.4886801140383,None,1.0,3.788473042892292,454.18848819704726,None,451.4886801140383,None,space,0.5992051070788875,3.814807611750439,None,451.4886801140383,None,451.4886801140383,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
20,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.922743253992,None,455.922743253992,None,455.922743253992,None,3.0,4.88955826102756,455.922743253992,None,455.922743253992,None,2.0,6.081029599998146,460.3578036939725,None,455.922743253992,None,5.0,9.686542975949124,461.5583670740016,None,455.922743253992,None,space,0.5676404249388725,9.707068816758692,None,455.922743253992,None,455.922743253992,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.22686291800346,None,466.22686291800346,None,466.22686291800346,None,2.0,3.1760381510248408,466.22686291800346,None,466.22686291800346,None,1.0,5.766435523983091,468.9436465420295,None,466.22686291800346,None,2.0,8.10523468896281,471.5439058670309,None,466.22686291800346,None,space,0.6565148559166119,8.12824501376599,None,466.22686291800346,None,466.22686291800346,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.044845395023,None,475.044845395023,None,475.044845395023,None,3.0,4.616203887970187,475.044845395023,None,475.044845395023,None,1.0,8.956087464932352,479.2128907269798,None,475.044845395023,None,7.0,10.76225263706874,482.1975545840105,None,475.044845395023,None,space,0.8818573210155591,10.790989222354256,None,475.044845395023,None,475.044845395023,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.7987878010608,None,486.7987878010608,None,486.7987878010608,None,3.0,3.5528355720452964,486.7987878010608,None,486.7987878010608,None,1.0,6.544164933962748,489.8992285670247,None,486.7987878010608,None,6.0,8.716572539997287,492.9012264970224,None,486.7987878010608,None,space,0.6979996559675783,8.75079796789214,None,486.7987878010608,None,486.7987878010608,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.2527986849891,None,496.2527986849891,None,496.2527986849891,None,1.0,1.969525886932388,496.2527986849891,None,496.2527986849891,None,1.0,2.62652083998546,497.7864493540256,None,496.2527986849891,None,1.0,3.23183823202271,498.452336839051,None,496.2527986849891,None,space,0.6012050439603627,3.266176831210032,None,496.2527986849891,None,496.2527986849891,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1689892669674,None,500.1689892669674,None,500.1689892669674,None,6.0,8.032128432998434,500.1689892669674,None,500.1689892669674,None,4.0,10.355318199959584,503.37035977700725,None,500.1689892669674,None,6.0,13.161127600003963,510.0892714760266,None,500.1689892669674,None,space,0.9159878690261394,13.187784407869913,None,500.1689892669674,None,500.1689892669674,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.3240585830063,None,514.3240585830063,None,514.3240585830063,None,1.0,1.9506880339467896,514.3240585830063,None,514.3240585830063,None,1.0,2.6063575031002983,515.8254344579764,None,514.3240585830063,None,1.0,3.6783389929914847,516.4926052150549,None,514.3240585830063,None,space,0.5119164589559659,3.711804135120474,None,514.3240585830063,None,514.3240585830063,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5753425180446,None,518.5753425180446,None,518.5753425180446,None,4.0,4.830462206038646,518.5753425180446,None,518.5753425180446,None,1.0,10.521769816055894,522.9601130860392,None,518.5753425180446,None,5.0,14.162443381967025,528.6620662880596,None,518.5753425180446,None,space,1.565207413979806,14.189971828716809,None,518.5753425180446,None,518.5753425180446,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.380086494959,None,534.380086494959,None,534.380086494959,None,5.0,4.252365915104747,534.380086494959,None,534.380086494959,None,1.0,11.02748803398572,538.1825746580726,None,534.380086494959,None,6.0,13.033712344011292,544.9665715610608,None,534.380086494959,None,space,0.6222248290432617,13.067301657632925,None,534.380086494959,None,534.380086494959,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1178209029604,None,548.1178209029604,None,548.1178209029604,None,1.0,2.2422027370193973,548.1178209029604,None,548.1178209029604,None,1.0,2.896771523053758,549.9009504379937,None,548.1178209029604,None,1.0,3.5362593960016966,550.5687650679611,None,548.1178209029604,None,space,0.596161560039036,3.558242461294867,None,548.1178209029604,None,548.1178209029604,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.3027563680662,None,552.3027563680662,None,552.3027563680662,None,4.0,6.501291811000556,552.3027563680662,None,552.3027563680662,None,2.0,8.472203509998508,556.1712035420351,None,552.3027563680662,None,3.0,12.546345171052964,560.3380889290711,None,552.3027563680662,None,space,2.8887383959954605,10.377060410217382,None,552.3027563680662,None,552.3027563680662,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.62375827902,None,565.62375827902,None,565.62375827902,None,3.0,2.125970190973021,565.62375827902,None,565.62375827902,None,3.0,6.84997720096726,567.291090251063,None,565.62375827902,None,4.0,9.02275217801798,571.2250917790225,None,565.62375827902,None,space,0.5737818429479375,9.044999172212556,None,565.62375827902,None,565.62375827902,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2921357790474,None,575.2921357790474,None,575.2921357790474,None,5.0,3.689341924968176,575.2921357790474,None,575.2921357790474,None,4.0,6.379417988937348,578.5273026450304,None,575.2921357790474,None,5.0,9.384535879944451,581.2290363650536,None,575.2921357790474,None,space,0.8175850240513682,9.403552333824337,None,575.2921357790474,None,575.2921357790474,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5952004890423,None,585.5952004890423,None,585.5952004890423,None,2.0,5.152591574005783,585.5952004890423,None,585.5952004890423,None,2.0,9.526145612006076,590.2972409330541,None,585.5952004890423,None,1.0,12.032879236037845,592.4819349360187,None,585.5952004890423,None,space,0.5103848469443619,12.066823660978116,None,585.5952004890423,None,585.5952004890423,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.2001962950453,None,598.2001962950453,None,598.2001962950453,None,1.0,2.011769638978876,598.2001962950453,None,598.2001962950453,None,1.0,2.667516077985056,599.7671510040527,None,598.2001962950453,None,1.0,3.307873270008713,600.4339951910079,None,598.2001962950453,None,space,0.5461032850435004,3.334848486818373,None,598.2001962950453,None,598.2001962950453,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1349404230714,None,602.1349404230714,None,602.1349404230714,None,5.0,5.198634868953377,602.1349404230714,None,602.1349404230714,None,5.0,7.371464595082216,604.3357821080135,None,602.1349404230714,None,7.0,10.477908311993817,609.0701831920305,None,602.1349404230714,None,space,0.5786739859031513,10.506317799212413,None,602.1349404230714,None,602.1349404230714,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.3377624830464,None,613.3377624830464,None,613.3377624830464,None,6.0,8.785807474981993,613.3377624830464,None,613.3377624830464,None,6.0,10.158195591997355,615.9235731699737,None,613.3377624830464,None,6.0,13.298682226915844,620.1228514120448,None,613.3377624830464,None,space,0.605007641017437,13.331849774695002,None,613.3377624830464,None,613.3377624830464,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3094165939838,None,627.3094165939838,None,627.3094165939838,None,2.0,5.214497884036973,627.3094165939838,None,627.3094165939838,None,1.0,6.053388077067211,628.9593962309882,None,627.3094165939838,None,1.0,6.725234483019449,632.9272583780112,None,627.3094165939838,None,space,1.1879010230768472,6.751146260765381,None,627.3094165939838,None,627.3094165939838,None,,,,,,,,,1,2022_Apr_04_1537,SAR-soap,2021.1.2,59.61248879324388,
