,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
97,Trial # 93,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0346.jpg,0,encoded_Group2_IMG_0346.jpg,,,,,0.0,92.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.8197315289872,None,1081.8197315289872,None,1081.8197315289872,None,2.0,2.1653306749649346,1081.8197315289872,None,1081.8197315289872,None,1.0,2.8209763600025326,1083.538791936007,None,1081.8197315289872,None,1.0,3.491444783983752,1084.2051999709802,None,1081.8197315289872,None,space,0.6048249499872327,3.523013061610982,None,1081.8197315289872,None,1081.8197315289872,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
98,Trial # 94,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_4253.jpg,1,Group1_IMG_4253.jpg,,,,,0.0,93.0,93.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.987925147987,None,1085.987925147987,None,1085.987925147987,None,6.0,2.695027597947046,1085.987925147987,None,1085.987925147987,None,5.0,3.518290752079338,1088.240256348974,None,1085.987925147987,None,6.0,4.256974342977628,1089.0734199279686,None,1085.987925147987,None,space,0.9425317880231888,4.283814995549619,None,1085.987925147987,None,1085.987925147987,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
99,Trial # 95,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9280.jpg,0,encoded_Group2_IMG_9280.jpg,,,,,0.0,94.0,94.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.2561403040309,None,1091.2561403040309,None,1091.2561403040309,None,6.0,2.4317343319999054,1091.2561403040309,None,1091.2561403040309,None,5.0,3.2880316670052707,1093.241400012048,None,1091.2561403040309,None,7.0,5.260781776974909,1094.108102933038,None,1091.2561403040309,None,space,0.7867812420008704,5.289455689606257,None,1091.2561403040309,None,1091.2561403040309,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
100,Trial # 96,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0417.jpg,1,Group1_IMG_0417.jpg,,,,,0.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.3583387860565,None,1097.3583387860565,None,1097.3583387860565,None,5.0,5.079757085070014,1097.3583387860565,None,1097.3583387860565,None,3.0,6.719902344048023,1100.3766122050583,None,1097.3583387860565,None,4.0,9.225159157067536,1102.776856441982,None,1097.3583387860565,None,space,0.9010038659907876,9.25244335772004,None,1097.3583387860565,None,1097.3583387860565,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
101,Trial # 97,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9695.jpg,0,encoded_Group2_IMG_9695.jpg,,,,,0.0,96.0,96.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.593853797065,None,1107.593853797065,None,1107.593853797065,None,1.0,2.612534525920637,1107.593853797065,None,1107.593853797065,None,1.0,3.2029501689830795,1109.745502001024,None,1107.593853797065,None,1.0,3.973229166003875,1110.3458082909929,None,1107.593853797065,None,space,1.1320077639538797,4.000240592402406,None,1107.593853797065,None,1107.593853797065,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
102,Trial # 98,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_1160.jpg,1,Group1_IMG_1160.jpg,,,,,0.0,97.0,97.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.7458907490363,None,1112.7458907490363,None,1112.7458907490363,None,6.0,2.094579578959383,1112.7458907490363,None,1112.7458907490363,None,4.0,6.585048668086529,1114.3814872320509,None,1112.7458907490363,None,5.0,7.323950705002062,1118.881847686018,None,1112.7458907490363,None,space,1.2130965419346469,7.349155169562437,None,1112.7458907490363,None,1112.7458907490363,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
103,Trial # 99,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0448.jpg,1,Group1_IMG_0448.jpg,,,,,0.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.3324251220329,None,1121.3324251220329,None,1121.3324251220329,None,5.0,2.464235753985122,1121.3324251220329,None,1121.3324251220329,None,3.0,7.45361976895947,1123.3504309089622,None,1121.3324251220329,None,4.0,8.059319527936168,1124.8174123370554,None,1121.3324251220329,None,space,0.9498300839914008,8.086892983526923,None,1121.3324251220329,None,1121.3324251220329,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
104,Trial # 100,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0393.jpg,0,encoded_Group2_IMG_0393.jpg,,,,,0.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.4023937099846,None,1130.4023937099846,None,1130.4023937099846,None,5.0,3.1821097451029345,1130.4023937099846,None,1130.4023937099846,None,4.0,4.271971365087666,1133.1353912190534,None,1130.4023937099846,None,5.0,4.979490472003818,1134.2374407600146,None,1130.4023937099846,None,space,0.8601198190590367,5.007630879525095,None,1130.4023937099846,None,1130.4023937099846,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
105,Trial # 101,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0090.jpg,1,Group1_IMG_0090.jpg,,,,,0.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.303191691055,None,1136.303191691055,None,1136.303191691055,None,1.0,1.9116090689785776,1136.303191691055,None,1136.303191691055,None,1.0,3.101533652981743,1137.7535263099708,None,1136.303191691055,None,1.0,3.940385179943405,1138.9551625050372,None,1136.303191691055,None,space,0.7686467599123716,3.966381986625493,None,1136.303191691055,None,1136.303191691055,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
106,Trial # 102,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0310.jpg,1,Group1_IMG_0310.jpg,,,,,0.0,101.0,101.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.0722960770363,None,1141.0722960770363,None,1141.0722960770363,None,1.0,2.0621508039766923,1141.0722960770363,None,1141.0722960770363,None,1.0,2.61821772903204,1142.68893140601,None,1141.0722960770363,None,1.0,3.3236026070080698,1143.256796804024,None,1141.0722960770363,None,space,1.0164325650548562,3.351988876471296,None,1141.0722960770363,None,1141.0722960770363,None,,,,,,,,,1,2022_Apr_01_1317,SAR-soap,2021.1.2,60.00827312906842,
