,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,Unnamed: 94
263,Trial # 109,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9321.jpg,0,encoded_Group2_IMG_9321.jpg,,,,,,,,,0.0,108.0,108.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.607601336902,None,1521.607601336902,None,1521.607601336902,None,3.0,2.46120145986788,1521.607601336902,None,1521.607601336902,None,1.0,1.7999693469610063,1522.5265219858848,None,1521.607601336902,None,2.0,3.23782325303182,1522.9589281948283,None,1521.607601336902,None,space,0.4626041501760483,3.2635828112252057,None,1521.607601336902,None,1521.607601336902,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
264,Trial # 110,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9964.jpg,0,encoded_Group2_IMG_9964.jpg,,,,,,,,,0.0,109.0,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.3593435590155,None,1525.3593435590155,None,1525.3593435590155,None,3.0,3.2101088480558246,1525.3593435590155,None,1525.3593435590155,None,2.0,4.081926464103162,1527.0266171959229,None,1525.3593435590155,None,2.0,4.587764851050451,1528.9931941749528,None,1525.3593435590155,None,space,0.336918487213552,4.61028657341376,None,1525.3593435590155,None,1525.3593435590155,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
265,Trial # 111,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0329.jpg,1,Group1_IMG_0329.jpg,,,,,,,,,0.0,110.0,110.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.3609234078322,None,1530.3609234078322,None,1530.3609234078322,None,2.0,2.875246990006417,1530.3609234078322,None,1530.3609234078322,None,2.0,3.3470983169972897,1532.0278592589311,None,1530.3609234078322,None,2.0,4.720845205942169,1533.2622112620156,None,1530.3609234078322,None,space,0.7282840670086443,4.175724411383271,None,1530.3609234078322,None,1530.3609234078322,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
266,Trial # 112,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0534.jpg,0,encoded_Group2_IMG_0534.jpg,,,,,,,,,0.0,111.0,111.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.295570992865,None,1535.295570992865,None,1535.295570992865,None,5.0,2.5132696158252656,1535.295570992865,None,1535.295570992865,None,2.0,3.0349531748797745,1537.3469973870087,None,1535.295570992865,None,2.0,3.607127028051764,1537.8795890589245,None,1535.295570992865,None,space,0.263970241881907,3.63358933548443,None,1535.295570992865,None,1535.295570992865,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
267,Trial # 113,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0054.jpg,0,encoded_Group2_IMG_0054.jpg,,,,,,,,,0.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.2135327099822,None,1539.2135327099822,None,1539.2135327099822,None,1.0,2.077427734155208,1539.2135327099822,None,1539.2135327099822,None,1.0,2.432623003842309,1540.8313795749564,None,1539.2135327099822,None,4.0,3.071549120126292,1541.1976754488423,None,1539.2135327099822,None,space,0.2244040900841355,3.095514537533745,None,1539.2135327099822,None,1539.2135327099822,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
268,Trial # 114,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9979.jpg,1,Group1_IMG_9979.jpg,,,,,,,,,0.0,113.0,113.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.5656828868669,None,1542.5656828868669,None,1542.5656828868669,None,4.0,3.6724380259402096,1542.5656828868669,None,1542.5656828868669,None,4.0,4.111632217885926,1543.3313361618202,None,1542.5656828868669,None,7.0,2.316857667872682,1543.7315662279725,None,1542.5656828868669,None,space,1.9988414361141624,2.336210225475952,None,1542.5656828868669,None,1542.5656828868669,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
269,Trial # 115,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0170.jpg,1,Group1_IMG_0170.jpg,,,,,,,,,0.0,114.0,114.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.9322840250095,None,1546.9322840250095,None,1546.9322840250095,None,7.0,1.8211704411078244,1546.9322840250095,None,1546.9322840250095,None,5.0,3.8097427738830447,1548.3009944269434,None,1546.9322840250095,None,3.0,4.281724083004519,1550.300614801003,None,1546.9322840250095,None,space,0.2075070980936288,4.317339939065278,None,1546.9322840250095,None,1546.9322840250095,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
270,Trial # 116,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0007.jpg,0,encoded_Group2_IMG_0007.jpg,,,,,,,,,0.0,115.0,115.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.500798854977,None,1551.500798854977,None,1551.500798854977,None,4.0,2.7767335548996925,1551.500798854977,None,1551.500798854977,None,3.0,3.3497258271090686,1552.4349472308531,None,1551.500798854977,None,3.0,3.922349395928904,1554.4024142259732,None,1551.500798854977,None,space,0.542504525044933,3.945234088227153,None,1551.500798854977,None,1551.500798854977,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
271,Trial # 117,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0192.jpg,1,Group1_IMG_0192.jpg,,,,,,,,,0.0,116.0,116.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.0350264629817,None,1556.0350264629817,None,1556.0350264629817,None,7.0,2.656567672966048,1556.0350264629817,None,1556.0350264629817,None,7.0,3.2295447001233697,1558.2367449838202,None,1556.0350264629817,None,2.0,4.4342571559827775,1558.8197356618475,None,1556.0350264629817,None,space,0.1154341259971261,4.452890650136396,None,1556.0350264629817,None,1556.0350264629817,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
272,Trial # 118,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9786.jpg,1,Group1_IMG_9786.jpg,,,,,,,,,0.0,117.0,117.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.6530612199567,None,1560.6530612199567,None,1560.6530612199567,None,6.0,1.5725039620883765,1560.6530612199567,None,1560.6530612199567,None,4.0,2.2297540979925543,1561.7708172718994,None,1560.6530612199567,None,2.0,2.835739600937813,1562.4378738978412,None,1560.6530612199567,None,space,0.1282408011611551,2.8561376582365483,None,1560.6530612199567,None,1560.6530612199567,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
273,Trial # 119,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0187.jpg,1,Group1_IMG_0187.jpg,,,,,,,,,0.0,118.0,118.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.6718777338974,None,1563.6718777338974,None,1563.6718777338974,None,7.0,1.812583426013589,1563.6718777338974,None,1563.6718777338974,None,7.0,2.4688416458666325,1565.0379064499866,None,1563.6718777338974,None,1.0,3.34224783605896,1565.7053303269204,None,1563.6718777338974,None,space,0.3548294119536876,3.369077389361337,None,1563.6718777338974,None,1563.6718777338974,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
274,Trial # 120,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0249.jpg,0,encoded_Group2_IMG_0249.jpg,,,,,,,,,0.0,119.0,119.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.439596914919,None,1567.439596914919,None,1567.439596914919,None,1.0,1.6752925659529865,1567.439596914919,None,1567.439596914919,None,1.0,2.36361491587013,1568.6560653338674,None,1567.439596914919,None,2.0,3.136631035944447,1569.3561081329826,None,1567.439596914919,None,space,0.1635773140005767,3.1588070993311703,None,1567.439596914919,None,1567.439596914919,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
275,Trial # 121,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0074.jpg,0,encoded_Group2_IMG_0074.jpg,,,,,,,,,0.0,120.0,120.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.7902596548663,None,1570.7902596548663,None,1570.7902596548663,None,3.0,2.343524412950501,1570.7902596548663,None,1570.7902596548663,None,2.0,2.9332490749657154,1572.6751444889233,None,1570.7902596548663,None,2.0,3.338387385942042,1573.2742024199106,None,1570.7902596548663,None,space,0.1718129110522568,3.361690520308912,None,1570.7902596548663,None,1570.7902596548663,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
276,Trial # 122,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0243.jpg,1,Group1_IMG_0243.jpg,,,,,,,,,0.0,121.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.375044317916,None,1574.375044317916,None,1574.375044317916,None,1.0,1.9062015970703208,1574.375044317916,None,1574.375044317916,None,1.0,2.2950006120372564,1575.8243983939756,None,1574.375044317916,None,5.0,2.7003491402138025,1576.225270741852,None,1574.375044317916,None,space,0.1986732170917093,2.721187106566504,None,1574.375044317916,None,1574.375044317916,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
277,Trial # 123,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0130.jpg,1,Group1_IMG_0130.jpg,,,,,,,,,0.0,122.0,122.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.3262612789404,None,1577.3262612789404,None,1577.3262612789404,None,1.0,1.0904899931047112,1577.3262612789404,None,1577.3262612789404,None,1.0,1.4443849781528115,1577.9602047489025,None,1577.3262612789404,None,2.0,2.983879798091948,1578.3259884580038,None,1577.3262612789404,None,space,0.1158564120996743,3.0025450722314417,None,1577.3262612789404,None,1577.3262612789404,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
278,Trial # 124,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0298.jpg,1,Group1_IMG_0298.jpg,,,,,,,,,0.0,123.0,123.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.4926869228948,None,1580.4926869228948,None,1580.4926869228948,None,5.0,1.9429180067963896,1580.4926869228948,None,1580.4926869228948,None,2.0,2.449312746990472,1581.3598909748252,None,1580.4926869228948,None,2.0,3.0875705119688064,1582.493868235033,None,1580.4926869228948,None,space,0.1912233480252325,3.1130196703597903,None,1580.4926869228948,None,1580.4926869228948,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
279,Trial # 125,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5871.jpg,1,Group1_IMG_5871.jpg,,,,,,,,,0.0,124.0,124.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.82782213483,None,1583.82782213483,None,1583.82782213483,None,1.0,1.0551634181756526,1583.82782213483,None,1583.82782213483,None,1.0,1.4120031520724297,1584.427742735017,None,1583.82782213483,None,1.0,2.1846835638862103,1584.7945790288504,None,1583.82782213483,None,space,0.2455521090887487,2.2048936234787107,None,1583.82782213483,None,1583.82782213483,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
280,Trial # 126,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0479.jpg,0,encoded_Group2_IMG_0479.jpg,,,,,,,,,0.0,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.3275846899487,None,1586.3275846899487,None,1586.3275846899487,None,1.0,1.0111304980237037,1586.3275846899487,None,1586.3275846899487,None,1.0,1.767297298880294,1586.877887795912,None,1586.3275846899487,None,4.0,2.20700097293593,1587.6462958289776,None,1586.3275846899487,None,space,0.1592142907902598,2.233133230125532,None,1586.3275846899487,None,1586.3275846899487,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
281,Trial # 127,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4971.jpg,0,encoded_Group2_IMG_4971.jpg,,,,,,,,,0.0,126.0,126.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.7462003920227,None,1588.7462003920227,None,1588.7462003920227,None,5.0,1.7087564880494028,1588.7462003920227,None,1588.7462003920227,None,3.0,2.298599210102111,1589.9962029408198,None,1588.7462003920227,None,3.0,2.868853267049417,1590.5955756339245,None,1588.7462003920227,None,space,0.204416518099606,2.893000748474151,None,1588.7462003920227,None,1588.7462003920227,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
282,Trial # 128,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0173.jpg,1,Group1_IMG_0173.jpg,,,,,,,,,0.0,127.0,127.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.8960426768754,None,1591.8960426768754,None,1591.8960426768754,None,1.0,1.272541627055034,1591.8960426768754,None,1591.8960426768754,None,1.0,1.6608140969183296,1592.7134503058624,None,1591.8960426768754,None,2.0,2.200605505146086,1593.113642939832,None,1591.8960426768754,None,space,0.1520422550383955,2.218892606208101,None,1591.8960426768754,None,1591.8960426768754,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
283,Trial # 129,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0213.jpg,1,Group1_IMG_0213.jpg,,,,,,,,,0.0,128.0,128.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.3134432288352,None,1594.3134432288352,None,1594.3134432288352,None,1.0,1.2738121249713004,1594.3134432288352,None,1594.3134432288352,None,1.0,1.6957890689373016,1595.131166424835,None,1594.3134432288352,None,2.0,2.433710648911074,1595.5638499129564,None,1594.3134432288352,None,space,0.2296177290845662,2.4547766144387424,None,1594.3134432288352,None,1594.3134432288352,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
284,Trial # 130,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0260.jpg,0,encoded_Group2_IMG_0260.jpg,,,,,,,,,0.0,129.0,129.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.0316360299475,None,1597.0316360299475,None,1597.0316360299475,None,6.0,1.6083045799750837,1597.0316360299475,None,1597.0316360299475,None,3.0,3.482145559042692,1598.1828486348968,None,1597.0316360299475,None,3.0,3.920070932945237,1600.0659777028486,None,1597.0316360299475,None,space,0.268225452164188,3.941660120384768,None,1597.0316360299475,None,1597.0316360299475,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
285,Trial # 131,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_7291.jpg,0,encoded_Group2_IMG_7291.jpg,,,,,,,,,0.0,130.0,130.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.299109618878,None,1601.299109618878,None,1601.299109618878,None,5.0,2.0760292829945683,1601.299109618878,None,1601.299109618878,None,3.0,2.5323794700670987,1602.9167242660187,None,1601.299109618878,None,2.0,3.403460331028328,1603.3832526518963,None,1601.299109618878,None,space,0.1238170019350946,3.4284465254750103,None,1601.299109618878,None,1601.299109618878,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
286,Trial # 132,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0176.jpg,0,encoded_Group2_IMG_0176.jpg,,,,,,,,,0.0,131.0,131.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.8830856659915,None,1604.8830856659915,None,1604.8830856659915,None,4.0,1.0432329641189426,1604.8830856659915,None,1604.8830856659915,None,3.0,1.6988095119595528,1605.4670799218584,None,1604.8830856659915,None,3.0,2.07108104089275,1606.134089974919,None,1604.8830856659915,None,space,0.1698771980591118,2.095821039518341,None,1604.8830856659915,None,1604.8830856659915,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
287,Trial # 133,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9699.jpg,1,Group1_IMG_9699.jpg,,,,,,,,,0.0,132.0,132.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.2000932230148,None,1607.2000932230148,None,1607.2000932230148,None,2.0,0.8548879430163652,1607.2000932230148,None,1607.2000932230148,None,2.0,2.0119204791262746,1607.6016399150249,None,1607.2000932230148,None,2.0,2.717262749793008,1608.768208833877,None,1607.2000932230148,None,space,0.2656850691419095,2.73766945535317,None,1607.2000932230148,None,1607.2000932230148,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
288,Trial # 134,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0381.jpg,1,Group1_IMG_0381.jpg,,,,,,,,,0.0,133.0,133.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.2358141660225,None,1610.2358141660225,None,1610.2358141660225,None,1.0,1.7413736009038985,1610.2358141660225,None,1610.2358141660225,None,1.0,2.1632168230134994,1611.5183983189054,None,1610.2358141660225,None,3.0,3.236332949018106,1611.951878399821,None,1610.2358141660225,None,space,0.1067213779315352,3.2577588197309524,None,1610.2358141660225,None,1610.2358141660225,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
289,Trial # 135,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0309.jpg,1,Group1_IMG_0309.jpg,,,,,,,,,0.0,134.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.6535613629967,None,1613.6535613629967,None,1613.6535613629967,None,6.0,1.5730308711063117,1613.6535613629967,None,1613.6535613629967,None,3.0,2.330198470968753,1614.7707387160044,None,1613.6535613629967,None,3.0,3.068365562008694,1615.5376299009658,None,1613.6535613629967,None,space,0.1358366210479289,3.0883150796871632,None,1613.6535613629967,None,1613.6535613629967,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
290,Trial # 136,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0041.jpg,0,encoded_Group2_IMG_0041.jpg,,,,,,,,,0.0,135.0,135.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.9377433608752,None,1616.9377433608752,None,1616.9377433608752,None,5.0,1.420334103051573,1616.9377433608752,None,1616.9377433608752,None,3.0,1.9420212521217763,1617.9057809568476,None,1616.9377433608752,None,3.0,2.514409774914384,1618.4388321768492,None,1616.9377433608752,None,space,0.2414230548311025,2.548060920089484,None,1616.9377433608752,None,1616.9377433608752,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
291,Trial # 137,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0303.jpg,1,Group1_IMG_0303.jpg,,,,,,,,,0.0,136.0,136.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.771837348817,None,1619.771837348817,None,1619.771837348817,None,7.0,1.907344853039831,1619.771837348817,None,1619.771837348817,None,6.0,2.5480022388510406,1620.6052701368462,None,1619.771837348817,None,4.0,3.1871087891049683,1621.871885668952,None,1619.771837348817,None,space,0.1644415520131588,3.2088966043666005,None,1619.771837348817,None,1619.771837348817,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
292,Trial # 138,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0419.jpg,0,encoded_Group2_IMG_0419.jpg,,,,,,,,,0.0,137.0,137.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.173490884947,None,1623.173490884947,None,1623.173490884947,None,6.0,1.4273772118613124,1623.173490884947,None,1623.173490884947,None,3.0,2.1490176799707115,1624.1402476229705,None,1623.173490884947,None,3.0,2.6559596890583634,1624.8735758808907,None,1623.173490884947,None,space,0.1934458760078996,2.6796741322614253,None,1623.173490884947,None,1623.173490884947,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
293,Trial # 139,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0384.jpg,1,Group1_IMG_0384.jpg,,,,,,,,,0.0,138.0,138.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.073627545964,None,1626.073627545964,None,1626.073627545964,None,3.0,3.124480733880773,1626.073627545964,None,1626.073627545964,None,2.0,3.829678210895509,1626.9899724950085,None,1626.073627545964,None,2.0,4.502917331177741,1629.4586694659663,None,1626.073627545964,None,space,0.0897973999381065,4.522294347640127,None,1626.073627545964,None,1626.073627545964,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
294,Trial # 140,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0147.jpg,1,Group1_IMG_0147.jpg,,,,,,,,,0.0,139.0,139.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.7244616618846,None,1630.7244616618846,None,1630.7244616618846,None,7.0,1.4380797820631417,1630.7244616618846,None,1630.7244616618846,None,7.0,2.193967612925917,1631.7092367350124,None,1630.7244616618846,None,7.0,2.766992330085486,1632.4768460728228,None,1630.7244616618846,None,space,0.1395202879793942,2.786042084218934,None,1630.7244616618846,None,1630.7244616618846,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
295,Trial # 141,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9725.jpg,1,Group1_IMG_9725.jpg,,,,,,,,,0.0,140.0,140.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.7096370409708,None,1633.7096370409708,None,1633.7096370409708,None,7.0,1.307031339034438,1633.7096370409708,None,1633.7096370409708,None,6.0,1.8951928389724344,1634.5598493230063,None,1633.7096370409708,None,5.0,2.467940727015957,1635.1598811028523,None,1633.7096370409708,None,space,0.1684966669417917,2.4879865052644163,None,1633.7096370409708,None,1633.7096370409708,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
296,Trial # 142,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0341.jpg,1,Group1_IMG_0341.jpg,,,,,,,,,0.0,141.0,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.426934080897,None,1636.426934080897,None,1636.426934080897,None,1.0,1.707453957060352,1636.426934080897,None,1636.426934080897,None,1.0,2.130475171841681,1637.6784005300142,None,1636.426934080897,None,3.0,2.568587376968935,1638.111463411013,None,1636.426934080897,None,space,0.2534995710011571,2.590484122512862,None,1636.426934080897,None,1636.426934080897,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
297,Trial # 143,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0072.jpg,0,encoded_Group2_IMG_0072.jpg,,,,,,,,,0.0,142.0,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.310833721887,None,1639.310833721887,None,1639.310833721887,None,1.0,1.5738349768798798,1639.310833721887,None,1639.310833721887,None,1.0,2.2294337309431285,1640.42802054598,None,1639.310833721887,None,1.0,2.901509802090004,1641.0951186509335,None,1639.310833721887,None,space,0.2688172480557114,2.923880464397371,None,1639.310833721887,None,1639.310833721887,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
298,Trial # 144,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0558.jpg,0,encoded_Group2_IMG_0558.jpg,,,,,,,,,0.0,143.0,143.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.5626299269495,None,1642.5626299269495,None,1642.5626299269495,None,1.0,1.4429439220111815,1642.5626299269495,None,1642.5626299269495,None,1.0,2.065639605978504,1643.5467994289938,None,1642.5626299269495,None,2.0,2.671464473940432,1644.1795709249564,None,1642.5626299269495,None,space,0.1867402049247175,2.69482297054492,None,1642.5626299269495,None,1642.5626299269495,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
299,Trial # 145,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0493.jpg,1,Group1_IMG_0493.jpg,,,,,,,,,0.0,144.0,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.479274365818,None,1645.479274365818,None,1645.479274365818,None,1.0,1.424139227019623,1645.479274365818,None,1645.479274365818,None,1.0,1.979598795995116,1646.446957943961,None,1645.479274365818,None,2.0,2.652045357041061,1647.0130397188475,None,1645.479274365818,None,space,0.0624569128267467,2.673770676366985,None,1645.479274365818,None,1645.479274365818,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
300,Trial # 146,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1715.jpg,0,encoded_Group2_IMG_1715.jpg,,,,,,,,,0.0,145.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.2483819788322,None,1648.2483819788322,None,1648.2483819788322,None,5.0,1.4600100838579235,1648.2483819788322,None,1648.2483819788322,None,4.0,2.182209986029193,1649.2479776218534,None,1648.2483819788322,None,2.0,2.7539934411179274,1649.9815002139658,None,1648.2483819788322,None,space,0.1546164839528501,2.778998111374676,None,1648.2483819788322,None,1648.2483819788322,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
301,Trial # 147,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9807.jpg,0,encoded_Group2_IMG_9807.jpg,,,,,,,,,0.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.2147122889291,None,1651.2147122889291,None,1651.2147122889291,None,1.0,1.1749529670923948,1651.2147122889291,None,1651.2147122889291,None,1.0,1.5299649140797555,1651.9322339259088,None,1651.2147122889291,None,2.0,3.169926807982847,1652.2997902249915,None,1651.2147122889291,None,space,0.1535559559706598,3.193651160225272,None,1651.2147122889291,None,1651.2147122889291,None,,,,,,,,,1,2022_Apr_14_1153,SAR-soap,2021.1.2,
