,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,Unnamed: 94
10,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.73080489598215,None,426.73080489598215,None,426.73080489598215,None,2.0,5.551720855757594,426.73080489598215,None,426.73080489598215,None,3.0,12.909155181609094,431.8326797131449,None,426.73080489598215,None,2.0,14.547490668483078,439.20250861160457,None,426.73080489598215,None,space,0.4015059750527143,14.57876767218113,None,426.73080489598215,None,426.73080489598215,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
11,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.8016519881785,None,441.8016519881785,None,441.8016519881785,None,5.0,4.807238674722612,441.8016519881785,None,441.8016519881785,None,6.0,8.9469912070781,446.15418443549424,None,441.8016519881785,None,3.0,11.5527284136042,450.3058646870777,None,441.8016519881785,None,space,0.2669410686939955,11.573693710379304,None,441.8016519881785,None,441.8016519881785,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
12,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.7231579981744,None,453.7231579981744,None,453.7231579981744,None,1.0,7.090733350254595,453.7231579981744,None,453.7231579981744,None,2.0,6.363434126600623,455.0566808152944,None,453.7231579981744,None,2.0,9.734888329170644,456.4070808235556,None,453.7231579981744,None,space,0.5158646674826741,9.753726131282749,None,453.7231579981744,None,453.7231579981744,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
13,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0599886169657,None,464.0599886169657,None,464.0599886169657,None,6.0,3.8780975556001054,464.0599886169657,None,464.0599886169657,None,7.0,7.552153591066599,467.4776792880148,None,464.0599886169657,None,4.0,11.658257205970584,471.1621397556737,None,464.0599886169657,None,space,0.2294111782684922,11.684699084609749,None,464.0599886169657,None,464.0599886169657,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
14,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.03006578516215,None,476.03006578516215,None,476.03006578516215,None,1.0,4.089908116497099,476.03006578516215,None,476.03006578516215,None,1.0,5.780374696478248,479.66562216263264,None,476.03006578516215,None,2.0,8.319311698898673,481.3646151134744,None,476.03006578516215,None,space,0.2098163310438394,8.34018552582711,None,476.03006578516215,None,476.03006578516215,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
15,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.6334175709635,None,484.6334175709635,None,484.6334175709635,None,5.0,2.0841540759429336,484.6334175709635,None,484.6334175709635,None,5.0,4.108015978708863,486.2672988511622,None,484.6334175709635,None,2.0,7.881875456310809,488.3009285414592,None,484.6334175709635,None,space,0.3286334127187729,7.911743832752109,None,484.6334175709635,None,484.6334175709635,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
16,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.91753973905,None,492.91753973905,None,492.91753973905,None,1.0,2.3593441797420382,492.91753973905,None,492.91753973905,None,2.0,5.464287048205733,494.8190168915317,None,492.91753973905,None,2.0,9.60528028011322,497.93687246367335,None,492.91753973905,None,space,0.2218304509297013,9.626719364896417,None,492.91753973905,None,492.91753973905,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
17,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.80486865062267,None,502.80486865062267,None,502.80486865062267,None,6.0,2.1975883739069104,502.80486865062267,None,502.80486865062267,None,6.0,3.9357387591153374,504.5549812838435,None,502.80486865062267,None,4.0,4.8744791289791465,506.3054113443941,None,502.80486865062267,None,space,0.2694510482251644,4.902633935213089,None,502.80486865062267,None,502.80486865062267,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
18,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0396358631551,None,508.0396358631551,None,508.0396358631551,None,6.0,2.1517242519184947,508.0396358631551,None,508.0396358631551,None,4.0,4.407750206999481,509.7407225314528,None,508.0396358631551,None,2.0,9.314377810806036,510.9736353019253,None,508.0396358631551,None,space,1.1279904283583164,9.346300778910518,None,508.0396358631551,None,508.0396358631551,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
19,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5606327289715,None,518.5606327289715,None,518.5606327289715,None,2.0,6.21142955776304,518.5606327289715,None,518.5606327289715,None,4.0,9.000831770710647,524.312227152288,None,518.5606327289715,None,2.0,12.240367938764392,527.1119355391711,None,518.5606327289715,None,space,0.8822773657739162,12.263335973024368,None,518.5606327289715,None,518.5606327289715,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
20,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7636250220239,None,531.7636250220239,None,531.7636250220239,None,5.0,6.113223911263049,531.7636250220239,None,531.7636250220239,None,3.0,7.469378970563412,537.4159494144842,None,531.7636250220239,None,6.0,11.6091426378116,538.7835016837344,None,531.7636250220239,None,space,0.184358793310821,11.6332623437047,None,531.7636250220239,None,531.7636250220239,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6515257507563,None,543.6515257507563,None,543.6515257507563,None,6.0,6.36079079285264,543.6515257507563,None,543.6515257507563,None,5.0,8.43267915584147,549.5530246077105,None,543.6515257507563,None,3.0,15.974296673201025,551.6366311684251,None,543.6515257507563,None,space,1.6955618765205145,15.997129357419908,None,543.6515257507563,None,543.6515257507563,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3724259911105,None,561.3724259911105,None,561.3724259911105,None,6.0,2.216135408729315,561.3724259911105,None,561.3724259911105,None,5.0,3.206352484412492,563.1397268837318,None,561.3724259911105,None,4.0,7.012032416649163,564.1409923192114,None,561.3724259911105,None,space,0.7036539847031236,7.04301771428436,None,561.3724259911105,None,561.3724259911105,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.1923370463774,None,569.1923370463774,None,569.1923370463774,None,6.0,1.760853270068765,569.1923370463774,None,569.1923370463774,None,5.0,2.717034762725234,570.4934324920177,None,569.1923370463774,None,4.0,3.689182252623141,571.458765049465,None,569.1923370463774,None,space,0.2748477645218372,3.7157939644530416,None,569.1923370463774,None,569.1923370463774,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.2265310743824,None,573.2265310743824,None,573.2265310743824,None,2.0,2.80346457939595,573.2265310743824,None,573.2265310743824,None,1.0,5.794088440015912,575.5778560694307,None,573.2265310743824,None,3.0,7.498443707823753,578.5788814378902,None,573.2265310743824,None,space,0.3983367960900068,7.532803535461426,None,573.2265310743824,None,573.2265310743824,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.161873806268,None,581.161873806268,None,581.161873806268,None,6.0,6.580650593154132,581.161873806268,None,581.161873806268,None,6.0,11.738316955044866,587.2973164236173,None,581.161873806268,None,3.0,19.61274260096252,592.4655075995252,None,581.161873806268,None,space,0.7100641811266541,19.639244847930968,None,581.161873806268,None,581.161873806268,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.601828398183,None,601.601828398183,None,601.601828398183,None,2.0,2.76197509188205,601.601828398183,None,601.601828398183,None,3.0,6.151032456196845,603.90278875269,None,601.601828398183,None,2.0,8.724933810532093,607.3036803295836,None,601.601828398183,None,space,0.165463114157319,8.750080147758126,None,601.601828398183,None,601.601828398183,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5382474372163,None,610.5382474372163,None,610.5382474372163,None,6.0,3.861911306157708,610.5382474372163,None,610.5382474372163,None,7.0,4.78485697042197,613.9400559617206,None,610.5382474372163,None,4.0,10.092162445187569,614.8729340778664,None,610.5382474372163,None,space,0.1906124167144298,10.11781319975853,None,610.5382474372163,None,610.5382474372163,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8584064282477,None,620.8584064282477,None,620.8584064282477,None,6.0,1.7204204481095076,620.8584064282477,None,620.8584064282477,None,7.0,2.575589766725898,622.1414378192276,None,620.8584064282477,None,4.0,5.715400252491236,623.008491535671,None,620.8584064282477,None,space,0.8542711986228824,5.7504479475319386,None,620.8584064282477,None,620.8584064282477,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.4929871633649,None,627.4929871633649,None,627.4929871633649,None,1.0,7.198101838119328,627.4929871633649,None,627.4929871633649,None,2.0,5.103754978626967,629.0617068586871,None,627.4929871633649,None,1.0,8.043163728900254,631.0607697283849,None,627.4929871633649,None,space,0.2213859912008047,8.069915043190122,None,627.4929871633649,None,627.4929871633649,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8450206033885,None,635.8450206033885,None,635.8450206033885,None,4.0,3.043020431883633,635.8450206033885,None,635.8450206033885,None,5.0,4.298820866271853,638.4304567724466,None,635.8450206033885,None,2.0,6.103637324646115,639.6973944464698,None,635.8450206033885,None,space,0.4269638266414404,6.1292390851303935,None,635.8450206033885,None,635.8450206033885,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.4308794895187,None,642.4308794895187,None,642.4308794895187,None,5.0,4.799806390888989,642.4308794895187,None,642.4308794895187,None,4.0,5.655888381414115,646.7821854157373,None,642.4308794895187,None,4.0,7.695237912237644,647.6493488876149,None,642.4308794895187,None,space,0.1535678701475262,7.724232823587954,None,642.4308794895187,None,642.4308794895187,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.350857147947,None,650.350857147947,None,650.350857147947,None,7.0,2.954835924319923,650.350857147947,None,650.350857147947,None,7.0,3.71254753600806,652.8515373887494,None,650.350857147947,None,5.0,7.3836337784305215,653.6191040240228,None,650.350857147947,None,space,0.1916497591882944,7.40330565162003,None,650.350857147947,None,650.350857147947,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.9688948271796,None,657.9688948271796,None,657.9688948271796,None,3.0,5.832597511820495,657.9688948271796,None,657.9688948271796,None,6.0,6.604476056993008,659.5198163641617,None,657.9688948271796,None,3.0,9.34257092140615,664.1388950897381,None,657.9688948271796,None,space,0.1967385951429605,9.370008724741638,None,657.9688948271796,None,657.9688948271796,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.5552616324276,None,667.5552616324276,None,667.5552616324276,None,1.0,11.549958063289523,667.5552616324276,None,667.5552616324276,None,2.0,10.987805626355112,670.2739567495883,None,667.5552616324276,None,1.0,7.893427453003824,671.9733298970386,None,667.5552616324276,None,space,3.9174059061333537,7.919428295455873,None,667.5552616324276,None,667.5552616324276,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4427090240642,None,679.4427090240642,None,679.4427090240642,None,6.0,8.432670409791172,679.4427090240642,None,679.4427090240642,None,6.0,3.0034793112427,681.4428945388645,None,679.4427090240642,None,5.0,5.975823551416397,682.0093341721222,None,679.4427090240642,None,space,2.6745244404301047,6.004246427677572,None,679.4427090240642,None,679.4427090240642,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.1783206546679,None,688.1783206546679,None,688.1783206546679,None,7.0,2.066223496571183,688.1783206546679,None,688.1783206546679,None,7.0,2.790621992200613,689.7960081361234,None,688.1783206546679,None,5.0,5.0287532703951,690.5292610302567,None,688.1783206546679,None,space,0.9379579043015838,5.058030324988067,None,688.1783206546679,None,688.1783206546679,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.2135537564754,None,694.2135537564754,None,694.2135537564754,None,2.0,9.481605879962444,694.2135537564754,None,694.2135537564754,None,4.0,8.719856671988964,697.947718619369,None,694.2135537564754,None,3.0,17.360598063096404,702.4997368389741,None,694.2135537564754,None,space,0.4294091388583183,17.388652763329446,None,694.2135537564754,None,694.2135537564754,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
38,Trial # 34,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4867.jpg,0,encoded_Group2_IMG_4867.jpg,,,,,0.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0853765197098,None,712.0853765197098,None,712.0853765197098,None,5.0,3.476040764711797,712.0853765197098,None,712.0853765197098,None,7.0,4.43304040376097,715.1039924100041,None,712.0853765197098,None,4.0,7.739589158445597,716.0699591943994,None,712.0853765197098,None,space,0.1604672921821475,7.76225041039288,None,712.0853765197098,None,712.0853765197098,None,,,,,,,,,1,2022_May_27_0938,SAR-soap,2021.1.2,
