,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,Unnamed: 94
10,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.8743229799438,None,596.8743229799438,None,596.8743229799438,None,1.0,1.9274255170021208,596.8743229799438,None,596.8743229799438,None,1.0,2.2171049979515374,598.3416599640623,None,596.8743229799438,None,1.0,2.8224804010242224,598.6424097020645,None,596.8743229799438,None,space,0.1058931490406394,2.8459394960664213,None,596.8743229799438,None,596.8743229799438,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
11,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8759259800427,None,599.8759259800427,None,599.8759259800427,None,4.0,2.588883290067315,599.8759259800427,None,599.8759259800427,None,5.0,3.5119981279131025,602.0094835350756,None,599.8759259800427,None,3.0,5.552516366820782,602.9420051849447,None,599.8759259800427,None,space,0.0991268849465996,5.572156798327342,None,599.8759259800427,None,599.8759259800427,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
12,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.5772232790478,None,605.5772232790478,None,605.5772232790478,None,1.0,1.5932818909641355,605.5772232790478,None,605.5772232790478,None,1.0,1.9160612439736724,606.7102599069476,None,605.5772232790478,None,1.0,2.554179440950975,607.0439201719128,None,605.5772232790478,None,space,0.086628888035193,2.578073986340314,None,605.5772232790478,None,605.5772232790478,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
13,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.2782340510748,None,608.2782340510748,None,608.2782340510748,None,5.0,2.5440614381805062,608.2782340510748,None,608.2782340510748,None,5.0,2.865683767013252,610.3623821788933,None,608.2782340510748,None,4.0,3.6702812961302698,610.69516023295,None,608.2782340510748,None,space,0.2755978610366583,3.696326269302517,None,608.2782340510748,None,608.2782340510748,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
14,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.2954087860417,None,612.2954087860417,None,612.2954087860417,None,1.0,1.4435205080080775,612.2954087860417,None,612.2954087860417,None,1.0,1.7495800671167672,613.2648060449865,None,612.2954087860417,None,1.0,2.355412227101624,613.5962151880376,None,612.2954087860417,None,space,0.1186829849611967,2.379392196191475,None,612.2954087860417,None,612.2954087860417,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
15,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.8301799620967,None,614.8301799620967,None,614.8301799620967,None,3.0,1.778427273966372,614.8301799620967,None,614.8301799620967,None,4.0,2.300918465014547,616.1463404519018,None,614.8301799620967,None,3.0,2.907406287966296,616.6799917339813,None,614.8301799620967,None,space,0.2835272750817239,2.931867921259254,None,614.8301799620967,None,614.8301799620967,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
16,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0804451089352,None,618.0804451089352,None,618.0804451089352,None,1.0,1.46214141510427,618.0804451089352,None,618.0804451089352,None,1.0,2.1168394121341407,619.0814200579189,None,618.0804451089352,None,1.0,2.3571258259471506,619.7481360689271,None,618.0804451089352,None,space,0.2864305118564516,2.381539531517774,None,618.0804451089352,None,618.0804451089352,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
17,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7814126969315,None,620.7814126969315,None,620.7814126969315,None,4.0,2.394085264997557,620.7814126969315,None,620.7814126969315,None,4.0,2.7833360240329057,622.7157544640359,None,620.7814126969315,None,4.0,3.1888771259691566,623.1161848159973,None,620.7814126969315,None,space,0.0877165710553526,3.214138498296961,None,620.7814126969315,None,620.7814126969315,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
18,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.1162813829724,None,624.1162813829724,None,624.1162813829724,None,1.0,1.242567677050829,624.1162813829724,None,624.1162813829724,None,2.0,2.3651221038307995,624.8997633939143,None,624.1162813829724,None,1.0,2.8710877909325063,626.0336845400743,None,624.1162813829724,None,space,0.110152345849201,2.8955022203736007,None,624.1162813829724,None,624.1162813829724,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
19,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.1665867699776,None,627.1665867699776,None,627.1665867699776,None,1.0,1.5450132109690458,627.1665867699776,None,627.1665867699776,None,1.0,1.8341511350590736,628.2516959570348,None,627.1665867699776,None,1.0,2.106479041045532,628.5513598460238,None,627.1665867699776,None,space,0.1861888039857149,2.13181219343096,None,627.1665867699776,None,627.1665867699776,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
20,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5181964559015,None,629.5181964559015,None,629.5181964559015,None,3.0,2.156552084023133,629.5181964559015,None,629.5181964559015,None,4.0,4.046029461082071,631.2175125100184,None,629.5181964559015,None,5.0,5.18583052395843,633.1185012450442,None,629.5181964559015,None,space,0.094956908840686,5.206928552361205,None,629.5181964559015,None,629.5181964559015,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8522926978767,None,634.8522926978767,None,634.8522926978767,None,3.0,2.543029770022258,634.8522926978767,None,634.8522926978767,None,4.0,2.0823291500564665,636.0028036988806,None,634.8522926978767,None,5.0,3.8215998231898993,636.4860873909201,None,634.8522926978767,None,space,0.0947339630220085,3.845951015362516,None,634.8522926978767,None,634.8522926978767,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.804146938026,None,638.804146938026,None,638.804146938026,None,4.0,1.8985811749007555,638.804146938026,None,638.804146938026,None,3.0,2.5534603921696544,640.2545599238947,None,638.804146938026,None,2.0,3.325107145123184,640.9205476969946,None,638.804146938026,None,space,0.1159724278841167,3.3549190561752766,None,638.804146938026,None,638.804146938026,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3204843499698,None,642.3204843499698,None,642.3204843499698,None,4.0,1.7924918290227652,642.3204843499698,None,642.3204843499698,None,4.0,2.5154791129753,643.6567418719642,None,642.3204843499698,None,3.0,3.5870548530947417,644.3896359559149,None,642.3204843499698,None,space,-0.2839811248704791,3.60881190514192,None,642.3204843499698,None,642.3204843499698,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.939687580103,None,645.939687580103,None,645.939687580103,None,1.0,1.3981475729960948,645.939687580103,None,645.939687580103,None,1.0,1.6869169790297749,646.8891177559271,None,645.939687580103,None,1.0,2.025572634069249,647.188858543057,None,645.939687580103,None,space,-1.951125758932904,2.055093880277127,None,645.939687580103,None,645.939687580103,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0056829270907,None,648.0056829270907,None,648.0056829270907,None,2.0,1.5988519589882344,648.0056829270907,None,648.0056829270907,None,3.0,1.9875089039560407,649.1572391248774,None,648.0056829270907,None,4.0,3.060076244175434,649.5571304669138,None,648.0056829270907,None,space,-0.2762751828413456,3.0881795592140406,None,648.0056829270907,None,648.0056829270907,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.1239961159881,None,651.1239961159881,None,651.1239961159881,None,1.0,1.4448970989324152,651.1239961159881,None,651.1239961159881,None,1.0,1.7335869900416585,652.107681308873,None,651.1239961159881,None,1.0,2.3727018111385405,652.4082235470414,None,651.1239961159881,None,space,-2.2941198099870235,2.3985424381680787,None,651.1239961159881,None,651.1239961159881,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.524734773906,None,653.524734773906,None,653.524734773906,None,5.0,3.0472946709487587,653.524734773906,None,653.524734773906,None,5.0,3.786399287171662,654.9096574799623,None,653.524734773906,None,4.0,4.492445168085396,656.8755154910032,None,653.524734773906,None,space,-4.476703121094033,4.520654796389863,None,653.524734773906,None,653.524734773906,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0603357648943,None,658.0603357648943,None,658.0603357648943,None,5.0,1.4973753029480577,658.0603357648943,None,658.0603357648943,None,4.0,2.1531488860491663,659.1106797400862,None,658.0603357648943,None,5.0,2.725501843029633,659.7764869960956,None,658.0603357648943,None,space,-2.6764502031728625,2.7535650292411447,None,658.0603357648943,None,658.0603357648943,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.8269342759158,None,660.8269342759158,None,660.8269342759158,None,1.0,1.5297389100305736,660.8269342759158,None,660.8269342759158,None,1.0,1.9527597960550336,661.9102505240589,None,660.8269342759158,None,1.0,2.3243749390821904,662.3447131300345,None,660.8269342759158,None,space,-2.259383235126734,2.3543279983568937,None,660.8269342759158,None,660.8269342759158,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2114218499046,None,663.2114218499046,None,663.2114218499046,None,4.0,1.8590878508985045,663.2114218499046,None,663.2114218499046,None,4.0,2.213469455949962,664.6130177490413,None,663.2114218499046,None,3.0,2.787374464096501,664.9792166489642,None,663.2114218499046,None,space,-2.725429375190288,2.808296537492424,None,663.2114218499046,None,663.2114218499046,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0448811738752,None,666.0448811738752,None,666.0448811738752,None,3.0,1.810723101021722,666.0448811738752,None,666.0448811738752,None,4.0,2.516886221943423,666.9455691729672,None,666.0448811738752,None,3.0,3.0562892130110413,668.1129826970864,None,666.0448811738752,None,space,-2.858544029062614,3.0803216544445604,None,666.0448811738752,None,666.0448811738752,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.146580087021,None,669.146580087021,None,669.146580087021,None,5.0,1.9271771269850435,669.146580087021,None,669.146580087021,None,5.0,2.649630929110572,670.6140004780609,None,669.146580087021,None,4.0,3.388511067954824,671.3463931488805,None,669.146580087021,None,space,0.6912918919697404,3.4135223522316664,None,669.146580087021,None,669.146580087021,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.2647489740048,None,673.2647489740048,None,673.2647489740048,None,2.0,5.665559816872701,673.2647489740048,None,673.2647489740048,None,2.0,6.238552537048236,674.4661489499267,None,673.2647489740048,None,2.0,6.943189230980352,674.8980731489137,None,673.2647489740048,None,space,4.490242578089237,2.671382832340896,None,673.2647489740048,None,673.2647489740048,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4502393519506,None,680.4502393519506,None,680.4502393519506,None,1.0,1.0632942719385028,680.4502393519506,None,680.4502393519506,None,1.0,1.418859703000635,681.0680376109667,None,680.4502393519506,None,1.0,1.7248914090450853,681.4338256958872,None,680.4502393519506,None,space,0.4053021408617496,1.7521837714593858,None,680.4502393519506,None,680.4502393519506,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.6665093090851,None,682.6665093090851,None,682.6665093090851,None,5.0,2.2129820669069886,682.6665093090851,None,682.6665093090851,None,4.0,2.734231045935303,684.4186904330272,None,682.6665093090851,None,4.0,4.606416024966165,684.9517995039932,None,682.6665093090851,None,space,0.4174617319367826,4.631661606486887,None,682.6665093090851,None,682.6665093090851,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.7524572270922,None,687.7524572270922,None,687.7524572270922,None,5.0,1.7954355019610375,687.7524572270922,None,687.7524572270922,None,5.0,2.1847749811131507,689.0868172089104,None,687.7524572270922,None,5.0,2.7887360430322587,689.4859324439894,None,687.7524572270922,None,space,0.1656073869671672,2.8142039594240487,None,687.7524572270922,None,687.7524572270922,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.7357711188961,None,690.7357711188961,None,690.7357711188961,None,1.0,1.4634446799755096,690.7357711188961,None,690.7357711188961,None,1.0,1.820487719029188,691.7535987459123,None,690.7357711188961,None,1.0,2.3905621159356087,692.1203564519528,None,690.7357711188961,None,space,0.1091301671694964,2.4198680494446307,None,690.7357711188961,None,690.7357711188961,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
38,Trial # 34,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_4867.jpg,0,encoded_Group2_IMG_4867.jpg,,,,,0.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.30483319005,None,693.30483319005,None,693.30483319005,None,3.0,2.8165110221598297,693.30483319005,None,693.30483319005,None,3.0,3.338677925989032,695.6725215029437,None,693.30483319005,None,2.0,3.809174631955102,696.2043675919995,None,693.30483319005,None,space,0.1157797549385577,3.839829781325534,None,693.30483319005,None,693.30483319005,None,,,,,,,,,1,2022_Apr_07_1616,SAR-soap,2021.1.2,
