,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7017133369809,None,711.7017133369809,None,711.7017133369809,None,3.0,10.046823021024466,711.7017133369809,None,711.7017133369809,None,2.0,8.818858445971273,713.3678070189198,None,711.7017133369809,None,1.0,12.357170294970274,720.0712020669598,None,711.7017133369809,None,space,1.8439389009727165,12.38244815694634,None,711.7017133369809,None,711.7017133369809,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.9725721050054,None,725.9725721050054,None,725.9725721050054,None,2.0,4.717494387063198,725.9725721050054,None,725.9725721050054,None,1.0,7.591192808933556,730.241472691996,None,725.9725721050054,None,3.0,9.696818136959337,733.1244642579695,None,725.9725721050054,None,space,0.8473027769941837,9.728188721928746,None,725.9725721050054,None,725.9725721050054,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.5927596220281,None,736.5927596220281,None,736.5927596220281,None,3.0,5.210478881024756,736.5927596220281,None,736.5927596220281,None,3.0,6.565391641925089,741.3443350709276,None,736.5927596220281,None,4.0,8.973614810965955,742.7112934510224,None,736.5927596220281,None,space,0.944450069917366,8.995413921889849,None,736.5927596220281,None,736.5927596220281,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.6117568719201,None,746.6117568719201,None,746.6117568719201,None,1.0,4.022268806933425,746.6117568719201,None,746.6117568719201,None,1.0,4.545105958008207,750.1804786759894,None,746.6117568719201,None,1.0,6.484128635027446,750.7132304619299,None,746.6117568719201,None,space,0.8089085589163005,6.503706207964569,None,746.6117568719201,None,746.6117568719201,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.9643203179585,None,753.9643203179585,None,753.9643203179585,None,5.0,5.4650636170990765,753.9643203179585,None,753.9643203179585,None,6.0,6.122805112972856,758.9829525490059,None,753.9643203179585,None,5.0,13.895509494002908,759.649487972958,None,753.9643203179585,None,space,1.0788401429308578,13.923284255899487,None,753.9643203179585,None,753.9643203179585,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.0181706229923,None,769.0181706229923,None,769.0181706229923,None,1.0,3.1634618199896067,769.0181706229923,None,769.0181706229923,None,1.0,3.918587391031906,771.7204157899832,None,769.0181706229923,None,1.0,5.256907437928021,772.4863881029887,None,769.0181706229923,None,space,0.9088762720348312,5.283427474903874,None,769.0181706229923,None,769.0181706229923,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.2712513540173,None,775.2712513540173,None,775.2712513540173,None,4.0,3.756472901091911,775.2712513540173,None,775.2712513540173,None,5.0,4.896647265995853,778.0217190049589,None,775.2712513540173,None,6.0,6.568098288029432,779.7224469069624,None,775.2712513540173,None,space,1.0838163540465755,6.59016302600503,None,775.2712513540173,None,775.2712513540173,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.973275664961,None,782.973275664961,None,782.973275664961,None,5.0,4.714816763997078,782.973275664961,None,782.973275664961,None,6.0,11.371839600033129,787.2423982960172,None,782.973275664961,None,6.0,13.112044185050763,788.2754484330071,None,782.973275664961,None,space,0.6206045639701188,13.14029976783786,None,782.973275664961,None,782.973275664961,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.794632797013,None,796.794632797013,None,796.794632797013,None,1.0,2.0927242130273958,796.794632797013,None,796.794632797013,None,1.0,2.615554049029015,798.4276358099887,None,796.794632797013,None,1.0,3.58864229102619,798.9607376259519,None,796.794632797013,None,space,0.4637274750275537,3.6123699909076095,None,796.794632797013,None,796.794632797013,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.8961514750263,None,800.8961514750263,None,800.8961514750263,None,3.0,5.293132180930115,800.8961514750263,None,800.8961514750263,None,2.0,5.9813242020318285,805.7304610989522,None,800.8961514750263,None,1.0,8.054217304917984,806.4310032789363,None,800.8961514750263,None,space,2.463994884048589,8.075863435980864,None,800.8961514750263,None,800.8961514750263,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.4655413809232,None,811.4655413809232,None,811.4655413809232,None,3.0,19.85462006507441,811.4655413809232,None,811.4655413809232,None,2.0,21.79481509700417,830.8728559749434,None,811.4655413809232,None,4.0,23.03308617998846,832.8212406849489,None,811.4655413809232,None,space,1.898268077988177,23.064119738992304,None,811.4655413809232,None,811.4655413809232,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.4568017539568,None,836.4568017539568,None,836.4568017539568,None,4.0,49.39125110197347,836.4568017539568,None,836.4568017539568,None,5.0,52.33095912996214,885.3881652279524,None,836.4568017539568,None,5.0,54.2366064459784,888.338794677984,None,836.4568017539568,None,space,0.9282514730002732,54.262482817983255,None,836.4568017539568,None,836.4568017539568,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.689537980943,None,891.689537980943,None,891.689537980943,None,1.0,3.3293992719845846,891.689537980943,None,891.689537980943,None,1.0,5.2025741030229256,894.5579244119581,None,891.689537980943,None,2.0,7.975438965018839,896.4424246789422,None,891.689537980943,None,space,0.5191388990497217,8.002554705948569,None,891.689537980943,None,891.689537980943,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.226385841961,None,900.226385841961,None,900.226385841961,None,1.0,3.0465393440099438,900.226385841961,None,900.226385841961,None,1.0,3.869844148983248,902.8263189229184,None,900.226385841961,None,1.0,5.842613112996332,903.6603888110258,None,900.226385841961,None,space,0.8054172110278159,5.870337703032419,None,900.226385841961,None,900.226385841961,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.9609626820312,None,906.9609626820312,None,906.9609626820312,None,4.0,1.7259173340862617,906.9609626820312,None,906.9609626820312,None,4.0,4.099895437946543,908.2290341099724,None,906.9609626820312,None,5.0,5.673846771009266,910.6126708019292,None,906.9609626820312,None,space,0.0286026450339704,5.696823873906396,None,906.9609626820312,None,906.9609626820312,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.7131632689852,None,912.7131632689852,None,912.7131632689852,None,4.0,3.8268467199523,912.7131632689852,None,912.7131632689852,None,3.0,4.716332092997618,916.081173285027,None,912.7131632689852,None,3.0,8.62290335597936,916.9810387799516,None,912.7131632689852,None,space,0.0863102489383891,8.646992460009642,None,912.7131632689852,None,912.7131632689852,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.4986519620288,None,921.4986519620288,None,921.4986519620288,None,2.0,3.575781184015796,921.4986519620288,None,921.4986519620288,None,1.0,7.131767667015083,924.617575685028,None,921.4986519620288,None,1.0,10.539195548044518,928.1846098059324,None,921.4986519620288,None,space,0.1434330210322514,10.562241903040558,None,921.4986519620288,None,921.4986519620288,None,,,,,,,,,1,2022_Mar_31_1536,SAR-soap,2021.1.2,60.15914345053484,
