,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
0,,,,,,,,,,,,,,,,,12.504266823991202,None,36.6325698789442,None,42.43431256501936,None,space,13.608120578923264,47.40241486602463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,61.50647835293785,None,61.50647835293785,None,67.95870506099891,None,67.95870506099891,None,79.3633465769235,None,79.3633465769235,None,79.3633465769235,None,space,26.55912832100876,79.3633465769235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
2,Demo 1,demo/Demo_IMG_0974.jpg,demo,Demo_IMG_0974.jpg,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3633465769235,None,105.9536697579315,None,108.50539504596964,None,108.50539504596964,None,108.50539504596964,None,6.0,28.11923612200189,108.50539504596964,None,108.50539504596964,None,3.0,36.97709101100918,130.89460080093704,None,108.50539504596964,None,5.0,41.11833778792061,142.01452901901212,None,108.50539504596964,None,space,2.445019213948399,41.14289929904044,None,108.50539504596964,None,108.50539504596964,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
3,Demo 2,demo/Demo_IMG_1024.jpg,demo,Demo_IMG_1024.jpg,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.18443686596584,None,152.18443686596584,None,152.18443686596584,None,1.0,4.855378123000264,152.18443686596584,None,152.18443686596584,None,1.0,7.945353843038902,156.6025558729889,None,152.18443686596584,None,1.0,10.18400925397873,159.70374341798015,None,152.18443686596584,None,space,2.2340940419817343,10.218917351099662,None,152.18443686596584,None,152.18443686596584,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
4,Demo 3,demo/Demo_seed_80003.png,demo,Demo_seed_80003.png,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.72180839802604,None,164.72180839802604,None,164.72180839802604,None,6.0,6.058112193015404,164.72180839802604,None,164.72180839802604,None,5.0,7.913607725990005,170.3246678399155,None,164.72180839802604,None,4.0,12.120830597006716,172.19056490797084,None,164.72180839802604,None,space,0.8268723839428276,12.141474688542075,None,164.72180839802604,None,164.72180839802604,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
5,Trial # 1,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0022.jpg,1,Group1_IMG_0022.jpg,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.09551548294257,None,188.09551548294257,None,188.09551548294257,None,4.0,10.010661153006367,188.09551548294257,None,188.09551548294257,None,3.0,14.11811656295322,194.33243150194176,None,188.09551548294257,None,4.0,16.758053878089413,201.76728491997343,None,188.09551548294257,None,space,0.7701479709940031,16.780793231911957,None,188.09551548294257,None,188.09551548294257,None,177.69320300791878,None,177.69320300791878,None,177.69320300791878,None,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
6,Trial # 2,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0386.jpg,0,encoded_Group2_IMG_0386.jpg,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.73535535403065,None,205.73535535403065,None,205.73535535403065,None,4.0,23.6751236730488,205.73535535403065,None,205.73535535403065,None,2.0,27.76429919700604,228.95965950598475,None,205.73535535403065,None,4.0,33.03881253302097,230.32555707299616,None,205.73535535403065,None,space,0.9482358499662952,33.070130293490365,None,205.73535535403065,None,205.73535535403065,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
7,Trial # 3,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9704.jpg,1,Group1_IMG_9704.jpg,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.79615903599188,None,239.79615903599188,None,239.79615903599188,None,2.0,7.138917085016146,239.79615903599188,None,239.79615903599188,None,1.0,4.610616434016265,242.5462721990189,None,239.79615903599188,None,1.0,11.952644050936216,243.98090623901223,None,239.79615903599188,None,space,-3.111280637094751,11.986237345961854,None,239.79615903599188,None,239.79615903599188,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
8,Trial # 4,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0406.jpg,1,Group1_IMG_0406.jpg,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.83247358794324,None,251.83247358794324,None,251.83247358794324,None,5.0,8.829302700003609,251.83247358794324,None,251.83247358794324,None,2.0,12.685253317002209,260.2029164119158,None,251.83247358794324,None,4.0,15.826156926923431,264.06928320997395,None,251.83247358794324,None,space,1.191868473077193,15.84839341044426,None,251.83247358794324,None,251.83247358794324,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
9,Trial # 5,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0364.jpg,0,encoded_Group2_IMG_0364.jpg,,,,,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9214247229975,None,268.9214247229975,None,268.9214247229975,None,2.0,5.404635215993039,268.9214247229975,None,268.9214247229975,None,1.0,8.276873964001425,273.87252116191667,None,268.9214247229975,None,1.0,9.648584370967,276.7563361800276,None,268.9214247229975,None,space,2.624100929009728,9.682935165823435,None,268.9214247229975,None,268.9214247229975,None,,,,,,,,,1,2022_Apr_01_1022,SAR-soap,2021.1.2,60.111076514205664,
