,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,Unnamed: 94
10,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.554224902764,None,866.554224902764,None,866.554224902764,None,3.0,12.129565098322928,866.554224902764,None,866.554224902764,None,2.0,6.1662920052185655,870.1386991227046,None,866.554224902764,None,2.0,9.007043435238302,872.2724590459839,None,866.554224902764,None,space,4.374049912206829,9.031349517405031,None,866.554224902764,None,866.554224902764,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
11,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.0248758289963,None,880.0248758289963,None,880.0248758289963,None,4.0,4.258588494732976,880.0248758289963,None,880.0248758289963,None,4.0,10.215396698564293,883.8262780942023,None,880.0248758289963,None,3.0,14.022337917238474,885.5936474399641,None,880.0248758289963,None,space,0.4628634098917246,14.04395021032542,None,880.0248758289963,None,880.0248758289963,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
12,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.5633115861565,None,894.5633115861565,None,894.5633115861565,None,2.0,2.408336135558784,894.5633115861565,None,894.5633115861565,None,1.0,4.231396461836994,896.5140255838633,None,894.5633115861565,None,2.0,5.9373850747942924,898.347680282779,None,894.5633115861565,None,space,0.4650125950574875,5.960084082558751,None,894.5633115861565,None,894.5633115861565,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
13,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.0153284510598,None,901.0153284510598,None,901.0153284510598,None,4.0,3.463717862032354,901.0153284510598,None,901.0153284510598,None,5.0,9.405522343702614,904.031970093958,None,901.0153284510598,None,4.0,11.843084276653826,906.049334020354,None,901.0153284510598,None,space,0.7512828353792429,11.870324170216918,None,901.0153284510598,None,901.0153284510598,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
14,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.7013020962476,None,913.7013020962476,None,913.7013020962476,None,2.0,2.2917032027617097,913.7013020962476,None,913.7013020962476,None,1.0,4.163246563635767,915.5362647222356,None,913.7013020962476,None,1.0,7.704690517857671,917.4197291275486,None,913.7013020962476,None,space,0.4471810236573219,7.725373295135796,None,913.7013020962476,None,913.7013020962476,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
15,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.9377915272488,None,921.9377915272488,None,921.9377915272488,None,3.0,2.0771498372778296,921.9377915272488,None,921.9377915272488,None,3.0,23.023195321671665,923.5554714687167,None,921.9377915272488,None,3.0,25.2281532920897,941.81076732371,None,921.9377915272488,None,space,0.4571712864562869,25.25422787014395,None,921.9377915272488,None,921.9377915272488,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
16,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.6950985845178,None,947.6950985845178,None,947.6950985845178,None,2.0,2.7457206919789314,947.6950985845178,None,947.6950985845178,None,1.0,5.16807865165174,949.9807323236018,None,947.6950985845178,None,2.0,6.840283014811575,952.414282896556,None,947.6950985845178,None,space,0.576888314448297,6.867006502114236,None,947.6950985845178,None,947.6950985845178,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
17,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.1822827085851,None,955.1822827085851,None,955.1822827085851,None,3.0,10.819315204396844,955.1822827085851,None,955.1822827085851,None,2.0,14.30906229559332,965.5516658397391,None,955.1822827085851,None,4.0,16.51534604281187,969.052556370385,None,955.1822827085851,None,space,0.5077193500474095,16.547684884630144,None,955.1822827085851,None,955.1822827085851,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
18,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.2867359751835,None,972.2867359751835,None,972.2867359751835,None,4.0,4.89876311365515,972.2867359751835,None,972.2867359751835,None,3.0,15.957938401028514,975.0879856934772,None,972.2867359751835,None,3.0,19.297644719481468,983.5063541568816,None,972.2867359751835,None,space,0.4433318097144365,19.32691441103816,None,972.2867359751835,None,972.2867359751835,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
19,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.1096472078934,None,992.1096472078934,None,992.1096472078934,None,2.0,2.576338325627148,992.1096472078934,None,992.1096472078934,None,1.0,6.933410588651896,994.2273127641528,None,992.1096472078934,None,1.0,8.406226394698024,998.5949308471754,None,992.1096472078934,None,space,0.6597159737721086,8.430186919867992,None,992.1096472078934,None,992.1096472078934,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
20,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.2289809267968,None,1001.2289809267968,None,1001.2289809267968,None,5.0,2.942352256737649,1001.2289809267968,None,1001.2289809267968,None,2.0,17.136580923572183,1003.7136766137556,None,1001.2289809267968,None,6.0,19.87456271611154,1017.9177820198238,None,1001.2289809267968,None,space,3.1503557125106454,19.899038285948336,None,1001.2289809267968,None,1001.2289809267968,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.319694019854,None,1024.319694019854,None,1024.319694019854,None,3.0,4.055867181159556,1024.319694019854,None,1024.319694019854,None,2.0,6.144913975149393,1027.938027812168,None,1024.319694019854,None,3.0,9.24915077071637,1030.0376242445782,None,1024.319694019854,None,space,2.943343749269843,9.28420860785991,None,1024.319694019854,None,1024.319694019854,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.6230601146815,None,1036.6230601146815,None,1036.6230601146815,None,5.0,4.264300425536931,1036.6230601146815,None,1036.6230601146815,None,2.0,18.307694303803142,1040.442653032951,None,1036.6230601146815,None,6.0,21.48019942548126,1052.7614370249212,None,1036.6230601146815,None,space,0.5868181232362986,21.508205478079617,None,1036.6230601146815,None,1036.6230601146815,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.7802069429308,None,1058.7802069429308,None,1058.7802069429308,None,4.0,3.495019738562405,1058.7802069429308,None,1058.7802069429308,None,2.0,7.585398504510522,1061.815588789992,None,1058.7802069429308,None,4.0,10.09118434973061,1065.9164847303182,None,1058.7802069429308,None,space,0.9772589728236198,10.11560180503875,None,1058.7802069429308,None,1058.7802069429308,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.9674579817802,None,1069.9674579817802,None,1069.9674579817802,None,2.0,2.0762193351984024,1069.9674579817802,None,1069.9674579817802,None,1.0,3.931943924166262,1071.5850284611806,None,1069.9674579817802,None,1.0,10.74049759376794,1073.4507148629054,None,1069.9674579817802,None,space,5.993844837881625,7.262867631390691,None,1069.9674579817802,None,1069.9674579817802,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.2878748206422,None,1083.2878748206422,None,1083.2878748206422,None,4.0,4.461770562455058,1083.2878748206422,None,1083.2878748206422,None,5.0,10.269193798303604,1087.2891882574186,None,1083.2878748206422,None,3.0,12.006857342086732,1090.3738684765997,None,1083.2878748206422,None,space,0.7842138484120369,12.032132948748767,None,1083.2878748206422,None,1083.2878748206422,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.1751135885715,None,1096.1751135885715,None,1096.1751135885715,None,2.0,1.99383057653904,1096.1751135885715,None,1096.1751135885715,None,1.0,2.9838402876630425,1097.709388221614,None,1096.1751135885715,None,1.0,3.788780862465501,1098.7084328895437,None,1096.1751135885715,None,space,0.7873801523819566,3.81556230224669,None,1096.1751135885715,None,1096.1751135885715,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.7929437486457,None,1100.7929437486457,None,1100.7929437486457,None,5.0,4.261687774211168,1100.7929437486457,None,1100.7929437486457,None,3.0,7.41931717377156,1104.6124504441395,None,1100.7929437486457,None,4.0,9.859514696523547,1107.7791502168402,None,1100.7929437486457,None,space,1.1808115486055613,9.88497442100197,None,1100.7929437486457,None,1100.7929437486457,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.9140006098896,None,1111.9140006098896,None,1111.9140006098896,None,4.0,8.521687417291105,1111.9140006098896,None,1111.9140006098896,None,5.0,11.97880983632058,1119.9824682809412,None,1111.9140006098896,None,4.0,15.25188565440476,1123.4494384871796,None,1111.9140006098896,None,space,1.9142844695597887,13.919435898773372,None,1111.9140006098896,None,1111.9140006098896,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.767819026485,None,1127.767819026485,None,1127.767819026485,None,2.0,3.0486393366009,1127.767819026485,None,1127.767819026485,None,1.0,4.353984562680125,1130.3703454378992,None,1127.767819026485,None,1.0,5.758365308865905,1131.68575492315,None,1127.767819026485,None,space,0.5555631350725889,5.786830271594226,None,1127.767819026485,None,1127.767819026485,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.153508702293,None,1134.153508702293,None,1134.153508702293,None,3.0,8.801677713170648,1134.153508702293,None,1134.153508702293,None,2.0,14.125337671488523,1142.5056748939678,None,1134.153508702293,None,2.0,16.233615366742015,1147.8411666890606,None,1134.153508702293,None,space,0.8193713668733835,16.263621259480715,None,1134.153508702293,None,1134.153508702293,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.342972039245,None,1151.342972039245,None,1151.342972039245,None,3.0,4.617425804957748,1151.342972039245,None,1151.342972039245,None,3.0,10.374924964271486,1155.5111644882709,None,1151.342972039245,None,3.0,12.413480681367218,1161.2789417598397,None,1151.342972039245,None,space,0.4491131920367479,12.445120952092113,None,1151.342972039245,None,1151.342972039245,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.2797217033803,None,1164.2797217033803,None,1164.2797217033803,None,5.0,12.86984078027308,1164.2797217033803,None,1164.2797217033803,None,5.0,17.743307524360716,1170.2658634306863,None,1164.2797217033803,None,5.0,20.917066293768585,1181.5859361272303,None,1164.2797217033803,None,space,0.5520257269963622,20.94546086713672,None,1164.2797217033803,None,1164.2797217033803,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.8034701095894,None,1185.8034701095894,None,1185.8034701095894,None,2.0,7.180312386713922,1185.8034701095894,None,1185.8034701095894,None,1.0,10.00372382439673,1192.5384727045894,None,1185.8034701095894,None,2.0,12.243291547521949,1195.3729547197,None,1185.8034701095894,None,space,0.6835498567670584,12.269799523986876,None,1185.8034701095894,None,1185.8034701095894,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.7904158951717,None,1198.7904158951717,None,1198.7904158951717,None,1.0,4.364196669310331,1198.7904158951717,None,1198.7904158951717,None,1.0,5.052728469483554,1202.708361407742,None,1198.7904158951717,None,1.0,5.824656842276454,1203.4079783596098,None,1198.7904158951717,None,space,1.4345610523596406,5.852217208594084,None,1198.7904158951717,None,1198.7904158951717,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.1427063420415,None,1206.1427063420415,None,1206.1427063420415,None,4.0,5.735310643911362,1206.1427063420415,None,1206.1427063420415,None,5.0,11.90891158953309,1211.4274066668004,None,1206.1427063420415,None,5.0,13.949644134379923,1217.6125747943297,None,1206.1427063420415,None,space,1.866580977104604,13.981405658647418,None,1206.1427063420415,None,1206.1427063420415,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.047905927524,None,1222.047905927524,None,1222.047905927524,None,4.0,4.347987866960466,1222.047905927524,None,1222.047905927524,None,5.0,7.97132261749357,1225.9497833075002,None,1222.047905927524,None,4.0,13.112827244214714,1229.5834338385612,None,1222.047905927524,None,space,0.9145354749634862,13.14054396841675,None,1222.047905927524,None,1222.047905927524,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.1356613319367,None,1236.1356613319367,None,1236.1356613319367,None,3.0,39.32549977209419,1236.1356613319367,None,1236.1356613319367,None,1.0,35.996014409698546,1266.3613583482802,None,1236.1356613319367,None,1.0,38.13617318868637,1271.696242455393,None,1236.1356613319367,None,space,1.7801734190434215,38.162667997181416,None,1236.1356613319367,None,1236.1356613319367,None,,,,,,,,,1,2022_May_27_1515,SAR-soap,2021.1.2,
