,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate,Unnamed: 94
10,Trial # 6,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0407.jpg,0,encoded_Group2_IMG_0407.jpg,,,,,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.2567264260724,None,320.2567264260724,None,320.2567264260724,None,2.0,5.759689482860267,320.2567264260724,None,320.2567264260724,None,1.0,8.699780988041312,321.924289040966,None,320.2567264260724,None,2.0,10.038560569984838,328.510976386955,None,320.2567264260724,None,space,0.2316829848568886,10.063320816727355,None,320.2567264260724,None,320.2567264260724,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
11,Trial # 7,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0428.jpg,1,Group1_IMG_0428.jpg,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.57689638389274,None,330.57689638389274,None,330.57689638389274,None,7.0,4.641613370971754,330.57689638389274,None,330.57689638389274,None,5.0,7.481478814966977,332.34557299199514,None,330.57689638389274,None,4.0,12.687771840021014,337.6131928970572,None,330.57689638389274,None,space,0.2364347039256245,12.710733666550368,None,330.57689638389274,None,330.57689638389274,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
12,Trial # 8,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0474.jpg,0,encoded_Group2_IMG_0474.jpg,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5813803479541,None,343.5813803479541,None,343.5813803479541,None,1.0,1.9262945752125236,343.5813803479541,None,343.5813803479541,None,1.0,2.6821013391017914,345.0490594659932,None,343.5813803479541,None,1.0,3.4876777220051736,345.8157465578988,None,343.5813803479541,None,space,0.3887278570327908,3.5111493507865816,None,343.5813803479541,None,343.5813803479541,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
13,Trial # 9,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1506.jpg,0,encoded_Group2_IMG_1506.jpg,,,,,0.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.51582585508004,None,347.51582585508004,None,347.51582585508004,None,7.0,1.87630507000722,347.51582585508004,None,347.51582585508004,None,7.0,2.8315166051033884,348.9328206279315,None,347.51582585508004,None,4.0,5.638172456994653,349.8994972179644,None,347.51582585508004,None,space,0.2625082950107753,5.662136610597372,None,347.51582585508004,None,347.51582585508004,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
14,Trial # 10,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9789.jpg,1,Group1_IMG_9789.jpg,,,,,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.4684364160057,None,353.4684364160057,None,353.4684364160057,None,1.0,3.504054961027577,353.4684364160057,None,353.4684364160057,None,1.0,4.528225977905095,356.5185412908904,None,353.4684364160057,None,1.0,5.29973486601375,357.5524291989859,None,353.4684364160057,None,space,0.3477639590855688,5.319314903812483,None,353.4684364160057,None,353.4684364160057,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
15,Trial # 11,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9778.jpg,1,Group1_IMG_9778.jpg,,,,,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.18639646610245,None,359.18639646610245,None,359.18639646610245,None,7.0,1.6907727839425206,359.18639646610245,None,359.18639646610245,None,5.0,4.431347504956648,360.41973922098987,None,359.18639646610245,None,3.0,17.140260281972587,362.4705884899013,None,359.18639646610245,None,space,7.770037882961333,9.99328939872794,None,359.18639646610245,None,359.18639646610245,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
16,Trial # 12,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9813.jpg,1,Group1_IMG_9813.jpg,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0076104190666,None,377.0076104190666,None,377.0076104190666,None,1.0,2.7073769508861005,377.0076104190666,None,377.0076104190666,None,1.0,3.329244338907301,379.2588997599669,None,377.0076104190666,None,1.0,4.535100512206554,379.8922690649051,None,377.0076104190666,None,space,0.4392253940459341,4.555533863836899,None,377.0076104190666,None,377.0076104190666,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
17,Trial # 13,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0516.jpg,1,Group1_IMG_0516.jpg,,,,,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0597658569459,None,382.0597658569459,None,382.0597658569459,None,7.0,3.974983831867576,382.0597658569459,None,382.0597658569459,None,5.0,6.799817128106952,385.5784013180528,None,382.0597658569459,None,7.0,9.10379179683514,387.34523971402086,None,382.0597658569459,None,space,1.950695855077356,7.859399224398658,None,382.0597658569459,None,382.0597658569459,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
18,Trial # 14,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0038.jpg,0,encoded_Group2_IMG_0038.jpg,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.91310445102863,None,391.91310445102863,None,391.91310445102863,None,5.0,3.7437423961237073,391.91310445102863,None,391.91310445102863,None,1.0,8.251171209849417,395.19689272297546,None,391.91310445102863,None,4.0,12.1913512700703,398.3823022490833,None,391.91310445102863,None,space,0.4012511069886386,12.215248350519689,None,391.91310445102863,None,391.91310445102863,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
19,Trial # 15,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_5984.jpg,1,Group1_IMG_5984.jpg,,,,,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.5831648861058,None,404.5831648861058,None,404.5831648861058,None,1.0,2.1414711580146104,404.5831648861058,None,404.5831648861058,None,1.0,3.2482560169883072,406.2667024710681,None,404.5831648861058,None,3.0,9.02188303694129,407.3846702959854,None,404.5831648861058,None,space,5.050277419853956,4.2765258436556906,None,404.5831648861058,None,404.5831648861058,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
20,Trial # 16,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0383.jpg,1,Group1_IMG_0383.jpg,,,,,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.9538448499516,None,413.9538448499516,None,413.9538448499516,None,7.0,1.8062091150786728,413.9538448499516,None,413.9538448499516,None,7.0,2.496002690866589,415.30385111807846,None,413.9538448499516,None,7.0,3.233914058189839,416.0032208669,None,413.9538448499516,None,space,0.3476766941603273,3.255424609640613,None,413.9538448499516,None,413.9538448499516,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
21,Trial # 17,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0456.jpg,0,encoded_Group2_IMG_0456.jpg,,,,,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.60402826592326,None,417.60402826592326,None,417.60402826592326,None,7.0,2.6444620930124074,417.60402826592326,None,417.60402826592326,None,5.0,4.467168407980353,419.7880725439172,None,417.60402826592326,None,5.0,7.873274229001254,421.62206233805045,None,417.60402826592326,None,space,1.0045186879578978,7.09753442578949,None,417.60402826592326,None,417.60402826592326,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
22,Trial # 18,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_8390.jpg,0,encoded_Group2_IMG_8390.jpg,,,,,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7731906750705,None,425.7731906750705,None,425.7731906750705,None,6.0,10.706448499811811,425.7731906750705,None,425.7731906750705,None,6.0,23.399381113937125,433.9760011350736,None,425.7731906750705,None,6.0,27.17369661293924,440.2774525489658,None,425.7731906750705,None,space,2.8276585589628667,26.54107592254877,None,425.7731906750705,None,425.7731906750705,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
23,Trial # 19,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0011.jpg,1,Group1_IMG_0011.jpg,,,,,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.1827013900038,None,455.1827013900038,None,455.1827013900038,None,7.0,4.1745383779052645,455.1827013900038,None,455.1827013900038,None,7.0,8.115706518990919,458.9006092508789,None,455.1827013900038,None,7.0,9.520991947036237,462.8523485399783,None,455.1827013900038,None,space,0.3994987560436129,9.54183529992588,None,455.1827013900038,None,455.1827013900038,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
24,Trial # 20,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0328.jpg,0,encoded_Group2_IMG_0328.jpg,,,,,0.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.2023267538752,None,465.2023267538752,None,465.2023267538752,None,1.0,2.476767522050068,465.2023267538752,None,465.2023267538752,None,2.0,4.167603233130649,467.2212420240976,None,465.2023267538752,None,1.0,7.206331613939255,468.9199204610195,None,465.2023267538752,None,space,0.4818878669757396,7.231346930842847,None,465.2023267538752,None,465.2023267538752,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
25,Trial # 21,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0163.jpg,0,encoded_Group2_IMG_0163.jpg,,,,,0.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.9553995509632,None,472.9553995509632,None,472.9553995509632,None,7.0,1.8757923140656203,472.9553995509632,None,472.9553995509632,None,7.0,3.5820435530040413,474.371833687881,None,472.9553995509632,None,2.0,7.222486756974831,476.0891686060932,None,472.9553995509632,None,space,1.129208921920508,7.24573798594065,None,472.9553995509632,None,472.9553995509632,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
26,Trial # 22,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_9862.jpg,1,Group1_IMG_9862.jpg,,,,,0.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.3567565539852,None,481.3567565539852,None,481.3567565539852,None,1.0,1.7397927870042622,481.3567565539852,None,481.3567565539852,None,1.0,2.294782542157918,482.6421025888994,None,481.3567565539852,None,1.0,2.899900442920625,483.2077811108902,None,481.3567565539852,None,space,0.4917366318404674,2.921107852831483,None,481.3567565539852,None,481.3567565539852,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
27,Trial # 23,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0296.jpg,0,encoded_Group2_IMG_0296.jpg,,,,,0.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.8088496089913,None,484.8088496089913,None,484.8088496089913,None,7.0,15.71242043399252,484.8088496089913,None,484.8088496089913,None,7.0,17.65239586099051,495.26136472192593,None,484.8088496089913,None,5.0,26.125784534960985,502.0132648500148,None,484.8088496089913,None,space,0.5772613158915192,26.150012912694365,None,484.8088496089913,None,484.8088496089913,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
28,Trial # 24,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0503.jpg,0,encoded_Group2_IMG_0503.jpg,,,,,0.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.58235846692696,None,511.58235846692696,None,511.58235846692696,None,7.0,8.844358290079981,511.58235846692696,None,511.58235846692696,None,7.0,9.449593058088794,515.1841224080417,None,511.58235846692696,None,7.0,10.95521761314012,520.5862156429794,None,511.58235846692696,None,space,0.3340200600214302,10.979270548559724,None,511.58235846692696,None,511.58235846692696,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
29,Trial # 25,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9804.jpg,0,encoded_Group2_IMG_9804.jpg,,,,,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9363776568789,None,522.9363776568789,None,522.9363776568789,None,1.0,1.957476757001132,522.9363776568789,None,522.9363776568789,None,1.0,3.546172016998753,524.4369324389845,None,522.9363776568789,None,2.0,17.55626886896789,526.03745544306,None,522.9363776568789,None,space,1.9695939389057455,17.579065077472478,None,522.9363776568789,None,522.9363776568789,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
30,Trial # 26,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0391.jpg,1,Group1_IMG_0391.jpg,,,,,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5428370570298,None,542.5428370570298,None,542.5428370570298,None,5.0,70.91185346408747,542.5428370570298,None,542.5428370570298,None,4.0,75.33561730897054,612.9992368409876,None,542.5428370570298,None,4.0,80.34148851898499,617.4337225789204,None,542.5428370570298,None,space,3.160129418130964,78.42714882083237,None,542.5428370570298,None,542.5428370570298,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
31,Trial # 27,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_3584.jpg,0,encoded_Group2_IMG_3584.jpg,,,,,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.1676497810986,None,624.1676497810986,None,624.1676497810986,None,7.0,2.999661919893697,624.1676497810986,None,624.1676497810986,None,6.0,9.658760705962775,626.7190354410559,None,624.1676497810986,None,3.0,13.297889723908156,630.486547379056,None,624.1676497810986,None,space,1.8225067381281408,13.327789676841348,None,624.1676497810986,None,624.1676497810986,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
32,Trial # 28,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_0434.jpg,0,encoded_Group2_IMG_0434.jpg,,,,,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.3554737758823,None,639.3554737758823,None,639.3554737758823,None,7.0,2.0924250239040703,639.3554737758823,None,639.3554737758823,None,7.0,3.24852755991742,640.9897639970295,None,639.3554737758823,None,7.0,3.9540225190576166,642.156476541888,None,639.3554737758823,None,space,0.4583232370205223,3.979053858667612,None,639.3554737758823,None,639.3554737758823,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
33,Trial # 29,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_9575.jpg,0,encoded_Group2_IMG_9575.jpg,,,,,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.8245651419275,None,643.8245651419275,None,643.8245651419275,None,2.0,6.347936374833807,643.8245651419275,None,643.8245651419275,None,2.0,18.539303648052737,649.7270854620729,None,643.8245651419275,None,6.0,27.548759318888187,661.9293997280765,None,643.8245651419275,None,space,4.78365602507256,23.808429803466424,None,643.8245651419275,None,643.8245651419275,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
34,Trial # 30,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_1025.jpg,0,encoded_Group2_IMG_1025.jpg,,,,,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4670262730215,None,672.4670262730215,None,672.4670262730215,None,1.0,1.927270677872002,672.4670262730215,None,672.4670262730215,None,1.0,3.899467410985381,673.9332969279494,None,672.4670262730215,None,1.0,5.338684110203758,675.9172424110584,None,672.4670262730215,None,space,0.5483885249122977,5.363780988613144,None,672.4670262730215,None,672.4670262730215,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
35,Trial # 31,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0502.jpg,1,Group1_IMG_0502.jpg,,,,,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.4190138829872,None,678.4190138829872,None,678.4190138829872,None,7.0,4.289968658937141,678.4190138829872,None,678.4190138829872,None,7.0,5.279808311024681,682.2539037619717,None,678.4190138829872,None,7.0,6.0500525259412825,683.2539358069189,None,678.4190138829872,None,space,0.6312144070398062,6.071671557612717,None,678.4190138829872,None,678.4190138829872,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
36,Trial # 32,Group1-stimuli/group1-block1/real-group1-b1/Group1_IMG_0182.jpg,1,Group1_IMG_0182.jpg,,,,,0.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1536516349297,None,685.1536516349297,None,685.1536516349297,None,7.0,1.972417022800073,685.1536516349297,None,685.1536516349297,None,7.0,2.528734748950228,686.6707899889443,None,685.1536516349297,None,2.0,3.436165721854195,687.2388222389854,None,685.1536516349297,None,space,0.5691032481845468,3.4555558369029318,None,685.1536516349297,None,685.1536516349297,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
37,Trial # 33,Group1-stimuli/group1-block1/fake-group2-b1/encoded_Group2_IMG_2728.jpg,0,encoded_Group2_IMG_2728.jpg,,,,,0.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.2220872060861,None,689.2220872060861,None,689.2220872060861,None,4.0,4.164392048958689,689.2220872060861,None,689.2220872060861,None,2.0,15.207587639102712,692.9396073450334,None,689.2220872060861,None,2.0,21.548064788803455,703.9931469210424,None,689.2220872060861,None,space,1.4946789569221437,20.308970844605938,None,689.2220872060861,None,689.2220872060861,None,,,,,,,,,1,2022_Apr_12_1149,SAR-soap,2021.1.2,60.009636433369245,
